mmsi,from_port,to_port,departure_date,arrival_date,distance_km,hours,ais_pings
372979000,"LUANDA,AGO","TEMA,GHA",2013-05-11,2013-05-14,2222.4010542028836,70.98375000000001,131
257714000,"LUANDA,AGO","TEMA,GHA",2016-12-21,2016-12-24,2157.9055998695694,75.58944444444434,811
477748500,"MANILA,PHL","JAKARTA,IDN",2013-04-08,2013-04-14,1748.6048321230303,99.31277777777778,86
636092252,"JAKARTA,IDN","MANILA,PHL",2013-02-24,2013-03-02,3370.4336147817226,134.59138888888884,138
370616000,"JAKARTA,IDN","MANILA,PHL",2012-04-02,2012-04-09,2238.539370844665,97.70916666666665,31
636090958,"TEMA,GHA","ABIDJAN,CIV",2014-03-16,2014-03-21,644.6191520448422,116.53222222222222,81
354118000,"MANILA,PHL","JAKARTA,IDN",2013-08-25,2013-09-01,1279.5158799464505,76.49777777777774,177
370095000,"TEMA,GHA","ABIDJAN,CIV",2017-04-29,2017-04-30,499.5563057764048,19.459027777777774,159
248931000,"TEMA,GHA","ABIDJAN,CIV",2012-06-10,2012-06-12,535.4928202440402,36.38194444444445,43
441962000,"JAKARTA,IDN","MANILA,PHL",2017-04-09,2017-04-19,2370.539439538316,225.36041666666668,189
355541000,"MANILA,PHL","JAKARTA,IDN",2014-04-13,2014-04-19,2619.6993410468835,123.27791666666668,145
355541000,"MANILA,PHL","JAKARTA,IDN",2012-07-02,2012-07-08,3135.2927980071404,120.5434722222222,79
565970000,"TEMA,GHA","ABIDJAN,CIV",2017-02-06,2017-02-10,930.0945230713502,98.58166666666675,702
229076000,"TEMA,GHA","ABIDJAN,CIV",2013-05-04,2013-05-06,867.9358005113025,59.49152777777776,104
548899000,"TEMA,GHA","ABIDJAN,CIV",2015-04-27,2015-04-28,524.9666040700664,25.666250000000005,89
357919000,"TEMA,GHA","ABIDJAN,CIV",2014-03-16,2014-03-17,493.8128012082819,14.346805555555552,42
1193046,"TEMA,GHA","LUANDA,AGO",2016-06-13,2016-06-13,259.0963921460131,47.45472222222222,70
215210000,"TEMA,GHA","ABIDJAN,CIV",2013-10-01,2013-10-03,506.1507724207504,27.52347222222222,18
355321000,"JAKARTA,IDN","MANILA,PHL",2013-05-27,2013-05-30,2840.7124478706583,71.54319444444444,38
248085000,"ABIDJAN,CIV","TEMA,GHA",2012-09-11,2012-09-12,455.21961584022796,19.27541666666667,12
357919000,"TEMA,GHA","ABIDJAN,CIV",2012-08-26,2012-08-27,480.89129637514844,22.58347222222222,36
357079000,"JAKARTA,IDN","MANILA,PHL",2014-04-07,2014-04-11,2840.266692884611,96.85833333333333,37
354118000,"JAKARTA,IDN","MANILA,PHL",2013-06-07,2013-06-14,2499.4313879282836,127.61222222222224,159
636015667,"JAKARTA,IDN","MANILA,PHL",2014-07-06,2014-07-10,2674.682920040479,85.11250000000001,39
357079000,"JAKARTA,IDN","MANILA,PHL",2013-05-06,2013-05-10,2830.8187744748043,83.69763888888889,43
248574000,"TEMA,GHA","ABIDJAN,CIV",2013-11-27,2013-11-28,482.6051345549199,20.207916666666662,27
209366000,"TEMA,GHA","ABIDJAN,CIV",2016-02-28,2016-02-29,527.0094976541706,25.736111111111114,340
353039000,"TEMA,GHA","ABIDJAN,CIV",2012-09-20,2012-09-21,494.3263229678324,18.040694444444448,21
538004772,"ABIDJAN,CIV","TEMA,GHA",2015-03-15,2015-03-16,480.16882049853,18.55402777777778,99
351698000,"TEMA,GHA","ABIDJAN,CIV",2013-09-08,2013-09-08,494.5468575566858,15.228333333333333,49
371443000,"TEMA,GHA","ABIDJAN,CIV",2012-09-26,2012-10-04,2874.341608853507,189.54430555555552,150
355321000,"JAKARTA,IDN","MANILA,PHL",2013-04-29,2013-05-03,2673.371205044536,77.87902777777775,42
248931000,"TEMA,GHA","ABIDJAN,CIV",2012-02-12,2012-02-14,521.9714850305753,46.701944444444436,238
304504000,"ABIDJAN,CIV","TEMA,GHA",2012-01-15,2012-01-16,394.12812286409354,26.613055555555565,82
247207000,"TEMA,GHA","ABIDJAN,CIV",2013-08-10,2013-08-11,545.9006685409822,21.381805555555555,31
218629000,"LUANDA,AGO","TEMA,GHA",2013-12-24,2013-12-28,2085.1787461536496,77.81388888888888,79
636092379,"MANILA,PHL","JAKARTA,IDN",2016-06-03,2016-06-08,2694.1053508765062,104.00374999999998,106
566864000,"MANILA,PHL","JAKARTA,IDN",2014-09-06,2014-09-12,3447.8653045030746,155.21791666666678,229
477748500,"JAKARTA,IDN","MANILA,PHL",2012-11-26,2012-12-01,1137.9804244974864,63.254999999999995,155
236111862,"TEMA,GHA","ABIDJAN,CIV",2013-02-05,2013-02-05,489.5593161746724,17.98166666666667,20
308921000,"LUANDA,AGO","TEMA,GHA",2012-09-15,2012-09-20,2394.9380682742844,103.79361111111116,122
636092252,"MANILA,PHL","JAKARTA,IDN",2012-02-19,2012-02-25,2994.5299243368204,128.42152777777778,21
636090632,"LUANDA,AGO","ABIDJAN,CIV",2012-08-24,2012-09-01,2769.824705247147,196.7997222222223,94
304119000,"JAKARTA,IDN","MANILA,PHL",2014-08-14,2014-08-24,3520.310543176397,192.24027777777772,212
370616000,"JAKARTA,IDN","MANILA,PHL",2013-01-06,2013-01-11,2447.679966361504,95.51347222222219,162
355321000,"JAKARTA,IDN","MANILA,PHL",2013-08-18,2013-08-22,2690.8032333338415,95.55569444444441,30
354547000,"TEMA,GHA","ABIDJAN,CIV",2013-06-27,2013-06-28,458.04109960098924,22.53986111111111,39
565057000,"LUANDA,AGO","TEMA,GHA",2012-03-29,2012-04-01,2170.550396068563,63.560555555555545,71
636091334,"TEMA,GHA","ABIDJAN,CIV",2015-02-10,2015-02-11,467.4896231948321,30.671388888888888,23
477700900,"MANILA,PHL","JAKARTA,IDN",2015-07-30,2015-08-04,553.0189704963558,25.210555555555555,16
356904000,"TEMA,GHA","ABIDJAN,CIV",2014-01-20,2014-01-23,623.396354653863,41.93222222222222,52
247207000,"TEMA,GHA","ABIDJAN,CIV",2013-09-23,2013-09-24,516.9173935152376,19.09236111111111,37
305975000,"LUANDA,AGO","ABIDJAN,CIV",2013-11-02,2013-11-07,2437.9419833060583,106.7551388888889,77
636090190,"TEMA,GHA","ABIDJAN,CIV",2012-06-23,2012-06-24,493.6473924878536,23.898194444444442,16
356683000,"MANILA,PHL","JAKARTA,IDN",2013-08-31,2013-09-14,2012.0747307269512,135.78791666666658,204
636091785,"TEMA,GHA","ABIDJAN,CIV",2014-10-12,2014-10-15,116.98846837721807,4.811805555555556,5
538004697,"TEMA,GHA","ABIDJAN,CIV",2015-05-16,2015-05-17,525.7952103423185,24.212500000000002,129
356629000,"MANILA,PHL","JAKARTA,IDN",2013-12-08,2013-12-14,529.9797452154916,46.25152777777778,133
636091218,"TEMA,GHA","ABIDJAN,CIV",2014-04-11,2014-04-12,554.6507959325396,21.285416666666663,23
566941000,"TEMA,GHA","ABIDJAN,CIV",2014-05-06,2014-05-07,503.11435612028373,21.341249999999985,89
477170100,"MANILA,PHL","JAKARTA,IDN",2013-10-11,2013-10-16,3252.7787511210254,118.18430555555551,55
305905000,"JAKARTA,IDN","MANILA,PHL",2013-06-30,2013-07-07,3484.568443761649,131.64013888888886,119
636014240,"TEMA,GHA","ABIDJAN,CIV",2012-07-08,2012-07-08,399.9483380187443,13.120833333333334,21
355738000,"TEMA,GHA","ABIDJAN,CIV",2013-11-22,2013-11-23,533.0025825967725,26.377638888888885,27
271000426,"TEMA,GHA","ABIDJAN,CIV",2014-06-10,2014-06-11,484.66907318705864,23.285555555555558,85
538001696,"LUANDA,AGO","TEMA,GHA",2013-01-29,2013-01-31,2159.0516516510215,64.56750000000002,96
305153000,"TEMA,GHA","ABIDJAN,CIV",2016-07-22,2016-07-23,597.0398312369815,24.877222222222223,138
477744300,"MANILA,PHL","JAKARTA,IDN",2012-06-07,2012-07-15,5360.956279736342,416.1638888888891,313
636090972,"TEMA,GHA","ABIDJAN,CIV",2014-02-09,2014-02-13,593.6506416368446,107.4427777777778,109
351698000,"TEMA,GHA","ABIDJAN,CIV",2012-05-27,2012-05-28,457.1490397747724,15.412083333333333,14
636092615,"TEMA,GHA","ABIDJAN,CIV",2015-10-12,2015-10-13,560.8052170367605,21.586666666666666,70
372972000,"TEMA,GHA","ABIDJAN,CIV",2012-05-12,2012-05-14,411.91633574242377,38.812222222222225,24
636090972,"TEMA,GHA","ABIDJAN,CIV",2014-03-23,2014-03-27,622.2786567426303,108.96375,58
247289800,"ABIDJAN,CIV","LUANDA,AGO",2015-07-01,2015-07-04,2444.630147769869,78.4702777777778,59
525025092,"MANILA,PHL","JAKARTA,IDN",2015-10-21,2015-11-01,184.22848411650537,103.1177777777778,239
308759000,"MANILA,PHL","JAKARTA,IDN",2016-01-10,2016-01-18,4052.0376815688896,191.28027777777777,143
548789000,"MANILA,PHL","JAKARTA,IDN",2013-03-03,2013-03-08,2495.2307203391983,126.63208333333331,129
370095000,"TEMA,GHA","ABIDJAN,CIV",2012-08-12,2012-08-13,442.67179665623263,14.004027777777777,26
636091413,"TEMA,GHA","ABIDJAN,CIV",2014-01-03,2014-01-04,528.7751158099951,29.710416666666667,26
353751000,"LUANDA,AGO","TEMA,GHA",2014-12-23,2014-12-31,2180.3325561146526,188.24624999999992,645
566594000,"MANILA,PHL","JAKARTA,IDN",2016-11-14,2016-12-19,9395.901658561124,837.8893055555571,4754
311046900,"LUANDA,AGO","ABIDJAN,CIV",2012-10-15,2012-10-20,2836.399881943256,130.50652777777773,192
566649000,"TEMA,GHA","ABIDJAN,CIV",2014-01-05,2014-01-07,543.1859151534284,29.911805555555556,64
370120000,"JAKARTA,IDN","MANILA,PHL",2014-06-05,2014-06-12,3580.952443112468,172.4986111111112,314
636091545,"JAKARTA,IDN","MANILA,PHL",2012-09-20,2012-09-28,3490.111159010769,115.56652777777778,36
305905000,"JAKARTA,IDN","MANILA,PHL",2013-12-22,2013-12-30,3373.036263918619,150.60486111111106,118
305956000,"TEMA,GHA","ABIDJAN,CIV",2015-02-19,2015-02-20,514.267972336353,23.73527777777777,74
548789000,"JAKARTA,IDN","MANILA,PHL",2012-02-12,2012-02-17,1288.3306920253158,61.64583333333334,33
353921000,"MANILA,PHL","JAKARTA,IDN",2016-06-10,2016-06-16,1856.5134146230437,85.9463888888889,101
371602000,"TEMA,GHA","ABIDJAN,CIV",2014-01-28,2014-01-29,535.6814838267552,28.795138888888896,60
319740000,"LUANDA,AGO","TEMA,GHA",2012-01-07,2012-01-10,2343.868938928467,86.956388888889,874
357993000,"TEMA,GHA","ABIDJAN,CIV",2014-04-28,2014-04-28,486.3793308274988,14.343194444444443,61
304538000,"JAKARTA,IDN","MANILA,PHL",2014-07-17,2014-07-27,1331.8882819594346,65.03097222222225,83
356629000,"JAKARTA,IDN","MANILA,PHL",2013-06-21,2013-06-30,3160.0661429391203,168.146388888889,317
636091703,"JAKARTA,IDN","MANILA,PHL",2016-04-08,2016-04-16,2834.9447615142267,162.76847222222227,208
636091003,"JAKARTA,IDN","MANILA,PHL",2014-09-07,2014-09-19,2562.3873565907184,162.2948611111112,434
566049000,"TEMA,GHA","ABIDJAN,CIV",2012-03-15,2012-03-16,362.9437305903091,10.111527777777779,13
248572000,"TEMA,GHA","ABIDJAN,CIV",2014-07-23,2014-07-24,520.70828594753,20.883055555555558,45
248085000,"TEMA,GHA","ABIDJAN,CIV",2014-04-30,2014-05-01,481.07912940553024,25.27305555555556,44
353921000,"MANILA,PHL","JAKARTA,IDN",2016-04-12,2016-04-20,1844.7261514289446,119.13013888888888,316
636091227,"ABIDJAN,CIV","LUANDA,AGO",2012-10-28,2012-10-31,2449.4533587295587,76.06430555555555,79
636014240,"TEMA,GHA","ABIDJAN,CIV",2015-08-12,2015-08-12,472.19460814892454,14.609583333333331,58
232977000,"ABIDJAN,CIV","TEMA,GHA",2012-03-08,2012-03-10,373.0503741408118,28.206805555555555,15
357079000,"JAKARTA,IDN","MANILA,PHL",2012-08-20,2012-08-23,2716.3499312101403,83.34069444444442,33
235057705,"TEMA,GHA","ABIDJAN,CIV",2012-04-24,2012-04-24,21.326979490130434,2.7675,3
248302000,"MANILA,PHL","JAKARTA,IDN",2014-03-23,2014-03-27,1677.1810145934703,61.660833333333336,16
215819000,"ABIDJAN,CIV","TEMA,GHA",2013-07-18,2013-07-19,680.9923008165946,30.810416666666658,56
477608800,"MANILA,PHL","JAKARTA,IDN",2013-05-17,2013-05-23,1892.9186654664354,92.61180555555558,38
636092006,"TEMA,GHA","ABIDJAN,CIV",2012-09-16,2012-09-18,502.5656810164343,28.143055555555556,26
636091884,"TEMA,GHA","ABIDJAN,CIV",2014-07-04,2014-07-08,695.9547305933452,82.88541666666664,118
271040007,"TEMA,GHA","ABIDJAN,CIV",2016-06-26,2016-06-27,584.7370236327573,29.577916666666678,183
305231000,"TEMA,GHA","ABIDJAN,CIV",2013-01-20,2013-01-23,715.1307077396469,62.667083333333316,31
257366000,"TEMA,GHA","ABIDJAN,CIV",2017-04-26,2017-04-27,533.9613270546038,24.45041666666667,234
636014791,"JAKARTA,IDN","MANILA,PHL",2013-06-24,2013-06-30,3560.8593837938392,157.2066666666667,79
355321000,"MANILA,PHL","JAKARTA,IDN",2013-03-24,2013-03-30,3300.938915526714,139.36763888888893,152
636091278,"TEMA,GHA","ABIDJAN,CIV",2017-07-18,2017-07-19,543.6862061870522,21.782638888888894,222
636091335,"TEMA,GHA","ABIDJAN,CIV",2014-01-26,2014-01-30,664.0709823095955,96.44486111111112,67
351698000,"TEMA,GHA","ABIDJAN,CIV",2017-10-14,2017-10-15,512.4658929134881,15.803472222222231,602
257714000,"LUANDA,AGO","TEMA,GHA",2014-11-26,2014-11-29,2150.96754495794,65.28708333333337,259
357040000,"ABIDJAN,CIV","TEMA,GHA",2015-11-07,2015-11-19,143.07039336068073,59.128055555555555,9
566865000,"TEMA,GHA","ABIDJAN,CIV",2014-06-14,2014-06-21,1157.0543033037084,167.98847222222236,239
351178000,"TEMA,GHA","ABIDJAN,CIV",2013-09-14,2013-09-16,566.5125529967065,38.741249999999994,34
1193046,"LUANDA,AGO","TEMA,GHA",2016-06-13,2016-06-13,286.36715125971034,20.938611111111108,24
636014791,"JAKARTA,IDN","MANILA,PHL",2017-03-17,2017-03-25,3355.7808194088634,155.41472222222222,178
374820000,"MANILA,PHL","JAKARTA,IDN",2017-04-24,2017-04-29,1568.7346428584033,67.3434722222222,51
351124000,"LUANDA,AGO","TEMA,GHA",2016-10-06,2016-10-12,3606.659625313612,141.42597222222227,728
636091402,"TEMA,GHA","ABIDJAN,CIV",2015-02-02,2015-02-08,1500.3184737473607,143.97555555555547,572
636014791,"JAKARTA,IDN","MANILA,PHL",2016-09-23,2016-10-01,3320.19453644369,159.71166666666673,188
355321000,"JAKARTA,IDN","MANILA,PHL",2012-05-21,2012-05-26,2499.8354128925484,74.55236111111114,27
247070000,"TEMA,GHA","ABIDJAN,CIV",2014-04-06,2014-04-09,682.7562563075224,60.15722222222223,45
247243400,"LUANDA,AGO","TEMA,GHA",2013-08-14,2013-08-18,2136.277251153882,94.37569444444443,122
636091401,"TEMA,GHA","ABIDJAN,CIV",2014-04-05,2014-04-06,440.46848168091583,18.993055555555554,19
636091413,"TEMA,GHA","ABIDJAN,CIV",2012-05-03,2012-05-05,443.6840027093314,39.76013888888889,22
351698000,"TEMA,GHA","ABIDJAN,CIV",2013-10-06,2013-10-07,490.8039494241918,13.710000000000003,33
305716000,"LUANDA,AGO","TEMA,GHA",2012-05-02,2012-05-07,2292.2419641255965,115.57041666666666,168
636014890,"ABIDJAN,CIV","TEMA,GHA",2014-05-03,2014-05-04,492.68778020426845,19.71166666666667,37
636090485,"TEMA,GHA","LUANDA,AGO",2014-09-13,2014-09-17,2228.6865941528217,80.65555555555561,249
355321000,"MANILA,PHL","JAKARTA,IDN",2014-04-20,2014-04-26,1681.110831897884,80.86305555555553,122
247070000,"TEMA,GHA","ABIDJAN,CIV",2014-02-01,2014-02-04,556.3026106960174,58.68708333333332,77
477883100,"TEMA,GHA","ABIDJAN,CIV",2015-02-15,2015-02-21,742.241000542589,45.47291666666666,85
477192800,"ABIDJAN,CIV","TEMA,GHA",2012-04-17,2012-04-19,472.25252944917025,18.62736111111111,24
636091132,"JAKARTA,IDN","MANILA,PHL",2014-01-26,2014-02-01,1090.4587674068753,82.41624999999999,90
354106000,"JAKARTA,IDN","MANILA,PHL",2013-09-27,2013-10-04,1550.2167732672503,98.93749999999989,141
371602000,"TEMA,GHA","ABIDJAN,CIV",2013-12-03,2013-12-08,829.187503480553,118.42569444444437,255
636091335,"TEMA,GHA","ABIDJAN,CIV",2014-03-09,2014-03-14,646.3354846495384,109.95333333333336,82
370095000,"ABIDJAN,CIV","TEMA,GHA",2012-10-02,2012-10-03,418.9053633707479,11.839166666666667,17
538090238,"LUANDA,AGO","ABIDJAN,CIV",2014-04-02,2014-04-06,2261.598440239135,95.30611111111111,45
566058000,"TEMA,GHA","ABIDJAN,CIV",2014-01-02,2014-01-02,482.5478572805571,13.772499999999996,45
538005309,"LUANDA,AGO","TEMA,GHA",2014-01-24,2014-01-27,2148.2188182968653,61.866111111111145,138
636090899,"MANILA,PHL","JAKARTA,IDN",2014-05-12,2014-05-17,1957.568121272147,86.18458333333335,118
636014976,"TEMA,GHA","ABIDJAN,CIV",2012-06-12,2012-06-13,480.2632991279788,20.233055555555552,16
477815400,"TEMA,GHA","ABIDJAN,CIV",2017-03-08,2017-03-10,605.8963721373249,30.579166666666673,71
247131000,"TEMA,GHA","ABIDJAN,CIV",2012-02-23,2012-02-25,245.64025144470764,54.77791666666666,18
370095000,"TEMA,GHA","ABIDJAN,CIV",2016-09-17,2016-09-18,486.7262955668231,16.293611111111108,217
566058000,"TEMA,GHA","ABIDJAN,CIV",2014-03-04,2014-03-05,484.9857788808659,12.60833333333333,42
357919000,"TEMA,GHA","ABIDJAN,CIV",2013-10-27,2013-10-27,455.0188219870689,14.431388888888888,23
357079000,"JAKARTA,IDN","MANILA,PHL",2012-06-26,2012-07-01,2525.8407742659083,66.92833333333334,32
319740000,"TEMA,GHA","LUANDA,AGO",2013-03-12,2013-04-01,11924.80391374396,485.1594444444423,1346
371414000,"MANILA,PHL","JAKARTA,IDN",2013-03-03,2013-03-09,3050.5988673513143,132.07375000000002,20
258831000,"LUANDA,AGO","TEMA,GHA",2013-07-24,2013-07-28,2369.5756041770146,99.62430555555562,241
538003609,"TEMA,GHA","ABIDJAN,CIV",2015-01-27,2015-01-29,540.6328200201659,30.370277777777783,80
373552000,"TEMA,GHA","LUANDA,AGO",2013-03-18,2013-03-23,2278.9087496320594,113.87111111111105,202
211233290,"TEMA,GHA","ABIDJAN,CIV",2013-02-11,2013-02-11,483.50940602252894,15.664305555555558,23
355321000,"MANILA,PHL","JAKARTA,IDN",2012-09-12,2012-09-16,1722.7879852056683,77.10527777777776,117
253161000,"TEMA,GHA","ABIDJAN,CIV",2017-04-26,2017-04-27,545.5870524782266,18.60472222222223,183
354918000,"MANILA,PHL","JAKARTA,IDN",2013-11-04,2013-11-09,1681.0799839422468,77.77430555555557,131
218504000,"LUANDA,AGO","ABIDJAN,CIV",2017-04-20,2017-04-24,2470.6394984292265,85.11680555555557,454
355321000,"MANILA,PHL","JAKARTA,IDN",2012-04-17,2012-04-21,2947.563689750912,108.29236111111109,44
357079000,"MANILA,PHL","JAKARTA,IDN",2012-06-18,2012-06-25,2958.9254055472666,139.20458333333337,126
247038600,"TEMA,GHA","ABIDJAN,CIV",2012-01-10,2012-01-12,500.19564610729833,36.687777777777775,132
305153000,"TEMA,GHA","ABIDJAN,CIV",2016-06-01,2016-06-02,465.395918606442,19.096944444444443,16
247302700,"ABIDJAN,CIV","TEMA,GHA",2012-02-24,2012-02-27,316.9034356951802,54.14791666666667,8
311054400,"LUANDA,AGO","TEMA,GHA",2014-02-25,2014-03-01,2134.188297828377,73.76347222222222,107
210267000,"ABIDJAN,CIV","TEMA,GHA",2012-04-25,2012-04-26,463.08167316121825,20.902916666666666,26
1193046,"TEMA,GHA","LUANDA,AGO",2016-07-04,2016-07-04,180.0111033400499,7.780555555555554,19
351528000,"TEMA,GHA","ABIDJAN,CIV",2012-02-10,2012-02-11,439.1802546794358,15.3975,37
441421000,"ABIDJAN,CIV","TEMA,GHA",2014-07-07,2014-07-07,45.50502427635975,1.992777777777778,10
566028000,"TEMA,GHA","ABIDJAN,CIV",2013-05-28,2013-05-29,525.9836989869709,14.448472222222222,39
357079000,"MANILA,PHL","JAKARTA,IDN",2012-09-18,2012-09-22,3115.3406305044155,108.56791666666663,106
219205000,"JAKARTA,IDN","MANILA,PHL",2012-07-16,2012-07-26,3422.5242882413654,225.69819444444448,77
305415000,"TEMA,GHA","ABIDJAN,CIV",2015-12-21,2015-12-21,23.857361584016175,1.1143055555555557,5
253201000,"TEMA,GHA","ABIDJAN,CIV",2016-11-07,2016-11-08,629.373523280433,26.80361111111112,158
304288000,"LUANDA,AGO","TEMA,GHA",2017-06-29,2017-07-04,2272.030457348049,110.12694444444456,1089
357919000,"TEMA,GHA","ABIDJAN,CIV",2017-09-02,2017-09-04,514.8047625135039,34.795138888888864,460
229980000,"JAKARTA,IDN","MANILA,PHL",2014-09-26,2014-10-02,3470.6843553273006,143.2361111111111,137
538090194,"TEMA,GHA","ABIDJAN,CIV",2015-02-22,2015-02-23,379.68856159354954,12.168888888888889,45
309369000,"LUANDA,AGO","TEMA,GHA",2012-09-05,2012-09-10,2645.7937000113734,108.69763888888885,165
355665000,"TEMA,GHA","ABIDJAN,CIV",2016-08-04,2016-08-08,713.6632907476611,93.0888888888889,773
538004474,"JAKARTA,IDN","MANILA,PHL",2012-11-29,2013-01-04,7135.918977155027,610.3962499999999,1395
538090053,"TEMA,GHA","ABIDJAN,CIV",2012-04-14,2012-04-15,426.482200595416,18.95763888888889,18
565234000,"LUANDA,AGO","TEMA,GHA",2017-07-27,2017-07-30,2195.072981686385,67.59763888888885,920
211233290,"TEMA,GHA","ABIDJAN,CIV",2013-01-15,2013-01-16,523.92289608523,30.590416666666663,49
566773000,"MANILA,PHL","JAKARTA,IDN",2014-07-01,2014-07-08,3477.783923370121,172.6052777777778,200
357919000,"ABIDJAN,CIV","TEMA,GHA",2012-03-05,2012-03-10,2600.0588820845965,121.36472222222223,116
565963000,"JAKARTA,IDN","MANILA,PHL",2013-11-16,2013-11-22,844.1619974932471,56.83638888888889,152
271000945,"TEMA,GHA","ABIDJAN,CIV",2014-06-09,2014-06-13,674.8948483382745,68.53055555555555,198
372762000,"LUANDA,AGO","TEMA,GHA",2015-06-05,2015-06-09,2178.077053270504,94.23319444444442,191
257824000,"LUANDA,AGO","TEMA,GHA",2017-02-21,2017-02-24,2178.6252598102365,66.5195833333334,400
636091056,"TEMA,GHA","ABIDJAN,CIV",2014-08-16,2014-08-21,738.1644749589477,127.1841666666667,120
1193046,"LUANDA,AGO","TEMA,GHA",2016-07-18,2016-07-18,78.98505798605777,3.923333333333333,14
357079000,"MANILA,PHL","JAKARTA,IDN",2013-03-31,2013-04-06,2605.012629204101,108.93180555555558,137
373552000,"TEMA,GHA","ABIDJAN,CIV",2014-02-03,2014-02-04,507.2863753609797,25.716111111111122,76
538004176,"JAKARTA,IDN","MANILA,PHL",2013-02-18,2013-02-21,2641.9143253077377,75.73166666666668,26
538004485,"ABIDJAN,CIV","TEMA,GHA",2012-08-31,2012-09-01,547.5522054287571,22.22333333333334,33
229474000,"TEMA,GHA","ABIDJAN,CIV",2013-12-29,2014-01-01,691.9984200147704,73.72652777777778,84
306497000,"TEMA,GHA","ABIDJAN,CIV",2013-12-14,2013-12-23,935.9922549983952,177.4248611111112,393
636016770,"TEMA,GHA","ABIDJAN,CIV",2015-09-26,2015-09-30,898.7776161232845,101.94666666666666,98
247207000,"TEMA,GHA","ABIDJAN,CIV",2012-07-11,2012-07-13,532.526463393778,39.410416666666656,41
258389000,"LUANDA,AGO","TEMA,GHA",2017-08-22,2017-08-26,2498.9418441521425,107.76333333333315,989
636092252,"MANILA,PHL","JAKARTA,IDN",2012-10-28,2012-11-02,1224.769089217515,47.12625,64
564908000,"TEMA,GHA","ABIDJAN,CIV",2013-09-24,2013-09-25,551.8571869778896,33.998888888888885,74
565883000,"JAKARTA,IDN","MANILA,PHL",2014-02-04,2014-02-13,2369.77988476962,125.91791666666668,46
211233290,"TEMA,GHA","ABIDJAN,CIV",2012-12-16,2012-12-17,465.24039781181233,15.098888888888887,19
636090535,"TEMA,GHA","ABIDJAN,CIV",2015-01-27,2015-02-01,867.1282445872182,101.76666666666667,459
304538000,"JAKARTA,IDN","MANILA,PHL",2014-09-23,2014-10-01,2245.08638343039,141.66916666666674,429
370616000,"MANILA,PHL","JAKARTA,IDN",2012-11-04,2012-11-09,2609.090803141745,109.87861111111108,92
248574000,"TEMA,GHA","ABIDJAN,CIV",2014-04-20,2014-04-21,507.8536068621313,28.858055555555552,35
563506000,"TEMA,GHA","ABIDJAN,CIV",2014-03-22,2014-03-28,863.8702400506031,161.1295833333333,107
636092589,"MANILA,PHL","JAKARTA,IDN",2015-06-04,2015-06-09,1382.0801395124527,68.03069444444444,100
244262000,"LUANDA,AGO","ABIDJAN,CIV",2014-01-20,2014-01-24,476.467141762409,18.514305555555563,31
636091894,"TEMA,GHA","ABIDJAN,CIV",2017-02-13,2017-02-15,555.0957511612642,31.202222222222204,189
566093000,"TEMA,GHA","ABIDJAN,CIV",2013-10-22,2013-10-24,499.4263759870157,30.334444444444436,65
354118000,"JAKARTA,IDN","MANILA,PHL",2013-08-04,2013-08-10,3105.9971673063396,123.62263888888887,192
259739000,"LUANDA,AGO","TEMA,GHA",2014-01-26,2014-01-30,2194.277207510859,85.77055555555555,158
538090081,"TEMA,GHA","ABIDJAN,CIV",2012-04-19,2012-04-23,679.2006130493846,106.51166666666666,38
357919000,"TEMA,GHA","ABIDJAN,CIV",2014-02-15,2014-02-16,500.3192938238524,16.645416666666673,36
574862000,"ABIDJAN,CIV","TEMA,GHA",2013-11-05,2013-11-06,421.673477707785,22.975694444444454,45
566058000,"TEMA,GHA","ABIDJAN,CIV",2012-08-09,2012-08-10,471.25736244531305,15.163611111111113,19
229076000,"TEMA,GHA","ABIDJAN,CIV",2012-06-25,2012-06-26,452.8135156954364,12.900138888888888,60
356510000,"LUANDA,AGO","ABIDJAN,CIV",2014-02-25,2014-02-28,2471.378589002403,86.96652777777777,100
566492000,"TEMA,GHA","ABIDJAN,CIV",2014-01-17,2014-01-19,487.0876326209399,34.86708333333335,69
538004176,"JAKARTA,IDN","MANILA,PHL",2013-04-16,2013-04-20,2661.248610257314,88.46013888888888,25
304170000,"LUANDA,AGO","ABIDJAN,CIV",2015-05-21,2015-05-25,1211.0075475011142,48.403055555555575,48
538003289,"TEMA,GHA","ABIDJAN,CIV",2015-07-01,2015-07-08,3998.2981305485937,185.83111111111117,121
636091335,"TEMA,GHA","ABIDJAN,CIV",2013-11-05,2013-11-06,568.5196467262214,30.68875,30
271000426,"TEMA,GHA","ABIDJAN,CIV",2013-10-05,2013-10-06,516.4353854215842,23.31180555555556,32
636014791,"JAKARTA,IDN","MANILA,PHL",2016-01-22,2016-01-30,2799.1415243973383,162.0086111111111,136
373599000,"TEMA,GHA","ABIDJAN,CIV",2013-05-14,2013-05-15,463.8984680158395,17.15902777777778,53
1193046,"TEMA,GHA","LUANDA,AGO",2016-07-18,2016-07-18,41.386322429057486,7.007361111111111,8
636091899,"ABIDJAN,CIV","LUANDA,AGO",2012-05-20,2012-05-24,2319.4879702102508,83.35138888888886,54
355090000,"JAKARTA,IDN","MANILA,PHL",2016-02-09,2016-02-14,1493.910350287555,71.5438888888889,42
636091322,"JAKARTA,IDN","MANILA,PHL",2012-07-17,2012-08-08,3010.2491696208967,154.7247222222222,19
