mmsi,from_port,to_port,departure_date,arrival_date,distance_km,hours,ais_pings
240070000,"COTONOU,BEN","LAGOS,NGA",2016-03-05,2016-03-05,96.68769111132451,3.805000000000001,42
244772000,"LAGOS,NGA","LAGOS,NGA",2016-11-04,2016-11-04,2.743889239118751,0.13347222222222221,1
636013086,"LAGOS,NGA","TEMA,GHA",2016-12-19,2016-12-20,357.5851834589437,17.296388888888888,38
636091958,"ANTWERP,BEL","LAGOS,NGA",2012-04-12,2012-05-01,8804.915082378826,455.0063888888889,524
247228000,"DAKAR,SEN","LAGOS,NGA",2013-07-05,2013-07-10,3146.545687015324,115.57125000000003,212
354942000,"TWON-BRASS,NGA","TWON-BRASS,NGA",2013-08-21,2013-08-22,698.3039402257307,29.15263888888889,13
244772000,"LAGOS,NGA","LAGOS,NGA",2017-05-15,2017-05-15,13.8079736008965,1.2466666666666666,8
565895000,"LAGOS,NGA","LAGOS,NGA",2014-02-09,2014-02-21,849.022401208893,73.73902777777778,56
244772000,"LAGOS,NGA","APAPA,NGA",2016-08-14,2016-08-14,8.284056408178655,0.7077777777777778,2
356027000,"LAGOS,NGA","LAGOS,NGA",2013-06-04,2013-06-04,16.74030736608466,0.7240277777777776,6
657123900,"AKPO NIGERIA,NGA","AKPO NIGERIA,NGA",2016-09-22,2016-09-22,2.632270596669651,3.5206944444444446,1
1,"ONNE,NGA","ONNE,NGA",2012-04-24,2012-04-24,0.7602157784529006,0.7248611111111111,1
247285500,"LAGOS,NGA","LOME,TGO",2016-11-18,2016-11-19,169.49181465493226,6.184166666666667,9
356027000,"LAGOS,NGA","LAGOS,NGA",2012-09-29,2012-09-29,35.88771569267786,1.4858333333333333,7
247278500,"ONNE PORT,NGA","OFON FIELD,NGA",2013-11-24,2013-11-26,42.11659536702262,42.185972222222226,39
247341100,"PORT BOUET,CIV","LAGOS,NGA",2015-05-15,2015-05-16,875.2112626468777,23.786111111111115,89
354942000,"PORT HARCOURT,NGA","PORT HARCOURT,NGA",2016-12-05,2016-12-05,0,0.30013888888888884,1
209229000,"AGBAMI,NGA","AGBAMI,NGA",2016-10-23,2016-10-23,4.865765094524048,5.238750000000001,37
244886000,"LAGOS,NGA","LAGOS,NGA",2017-10-24,2017-10-24,2.6987539763072155,0.17166666666666666,3
354942000,"PORT HARCOURT,NGA","PORT HARCOURT,NGA",2017-02-13,2017-02-13,23.601881780822634,0.7218055555555556,5
355039000,"BONNY,NGA","OKORO TERMINAL,NGA",2016-03-09,2016-03-12,79.06355575705881,68.61888888888893,277
657539000,"AGBAMI,NGA","AGBAMI,NGA",2017-05-09,2017-05-09,9.506894343056725,3.5649999999999995,19
236543000,"COTONOU,BEN","LAGOS,NGA",2015-02-07,2015-02-08,229.70937111457323,11.335277777777776,49
657539000,"BONNY,NGA","AGBAMI,NGA",2014-10-08,2014-10-09,295.3969825539072,20.243055555555557,34
247278500,"OFON FIELD,NGA","OFON FIELD,NGA",2013-12-08,2013-12-08,17.559182015492937,14.950972222222221,42
311044200,"LAGOS,NGA","BONNY,NGA",2013-07-03,2013-07-04,570.2402335828231,19.265833333333333,25
563961000,"LAGOS,NGA","LAGOS,NGA",2015-11-01,2015-11-01,4.603964819556514,6.5925,41
371897000,"LAGOS,NGA","BALBOA,PAN",2013-11-08,2013-11-08,37.04364251938464,7.420694444444445,11
371897000,"BONNY,NGA","BONNY,NGA",2016-06-05,2016-06-05,19.15513589612033,1.1780555555555556,58
563074000,"HOUSTON,USA","LAGOS,NGA",2013-07-19,2013-08-11,11861.883738770557,530.5237499999998,458
205606000,"ONNE,NGA","ONNE,NGA",2015-05-14,2015-05-14,8.494857336726744,1.859027777777778,8
356548000,"ABIDJAN,CIV","LAGOS,NGA",2013-07-18,2013-07-20,904.9513473092115,40.32152777777778,48
244886000,"LAGOS,NGA","LAGOS,NGA",2017-02-17,2017-02-17,8.04079668311994,0.7052777777777779,4
371897000,"LAGOS,NGA","LAGOS,NGA",2013-10-05,2013-10-05,0.02580766086267403,0.42180555555555554,1
1193046,"CAPE TOWN,NGA","ONNE,NGA",2014-08-04,2014-08-04,524.4674243561361,153.12069444444447,61
244886000,"LAGOS,NGA","LAGOS,NGA",2017-05-10,2017-05-10,3.4859290589617347,0.175,2
351355000,"LAGOS,NGA","LAGOS,NGA",2013-02-01,2013-02-01,24.597818521362274,1.1358333333333335,5
351355000,"AJEGUNLE,NGA","AJEGUNLE,NGA",2017-03-07,2017-03-07,6.598058324840216,0.5061111111111112,2
244772000,"APAPA,NGA","APAPA,NGA",2016-04-02,2016-04-02,0,0.12513888888888888,1
999999999,"ONNE,NGA","LOME,TGO",2015-09-01,2015-09-01,2.538069172276073,10.902638888888891,30
538002750,"LAGOS,NGA","NUEVA PALMIRA,URY",2012-03-24,2012-05-03,8088.091780624733,919.1030555555554,679
244772000,"APAPA,NGA","LAGOS,NGA",2017-09-05,2017-09-05,24.991956726611598,1.892777777777778,8
244772000,"LAGOS,NGA","LAGOS,NGA",2017-12-29,2017-12-29,6.49193699945389,0.5847222222222221,2
636092550,"LAGOS,NGA","TEMA,GHA",2015-10-27,2015-10-30,439.1884385891802,80.2248611111111,251
351355000,"TIN CAN ISLAND,NGA","TIN CAN ISLAND,NGA",2013-07-01,2013-07-01,27.384959616717943,2.4870833333333335,8
209229000,"AGBAMI,NGA","AGBAMI,NGA",2013-07-21,2013-07-22,15.219807332518918,12.452361111111111,10
377096000,"BONNY,NGA","BONNY,NGA",2018-01-05,2018-01-05,47.27948498629022,2.767222222222223,92
657539000,"AGBAMI,NGA","AGBAMI,NGA",2017-02-01,2017-02-01,4.865864341865181,0.5734722222222223,1
351690000,"COTONOU,BEN","LAGOS,NGA",2013-10-25,2013-10-26,191.07477214240512,8.488055555555556,13
351355000,"LAGOS,NGA","LAGOS,NGA",2013-10-03,2013-10-03,0.008620443940010871,0.32416666666666666,2
356091000,"ONNE,NGA","PORT HARCOURT,NGA",2016-09-24,2016-09-24,15.995467955804017,1.4179166666666667,13
244886000,"LAGOS,NGA","LAGOS,NGA",2017-08-30,2017-08-30,8.858224973573606,0.595,5
538005317,"DURBAN,ZAF","LAGOS,NGA",2014-11-11,2014-11-24,6629.727117051238,327.4349999999998,1115
244772000,"APAPA,NGA","APAPA,NGA",2016-04-26,2016-04-26,7.961449171987171,0.7304166666666666,4
371897000,"LAGOS,NGA","LAGOS,NGA",2013-01-11,2013-01-11,3.6404033043163015,0.2063888888888889,1
