mmsi,from_anchorage,from_anchorage_id,to_anchorage,to_anchorage_id,departure_date,arrival_date,distance_km,hours,ais_pings,from_country,to_country,from_anchorage_lat,from_anchorage_lon,to_anchorage_lat,to_anchorage_lon,straight_distance_km,days_since_attack_from_country,days_since_attack_to_country
354395000,"LAGOS,NGA",103c0b63,"LAGOS,NGA",103b8ac7,2015-01-19,2015-01-19,18.947194386603982,1.8670833333333337,9,NGA,NGA,6.313666069892251,3.4477912257938788,6.422234198260632,3.4060092996120863,12.939564181561813,1,1
244772000,"LAGOS,NGA",103b8ae3,"LAGOS,NGA",103b8ae3,2014-10-19,2014-10-19,23.415707166899985,2.0606944444444446,9,NGA,NGA,6.434616162382297,3.3925756314517583,6.434616162382297,3.3925756314517583,0,54,54
355871000,"BONNY,NGA",106853e9,"BONNY,NGA",106853e9,2017-05-09,2017-05-09,24.45117932165362,2.22625,9,NGA,NGA,4.4631821894156865,7.165157149276749,4.4631821894156865,7.165157149276749,0,10,10
371897000,"LAGOS,NGA",103c0b69,"LAGOS,NGA",103c0b43,2017-05-07,2017-05-07,25.617674168083845,2.2084722222222224,9,NGA,NGA,6.3248549360244395,3.4424935642640317,6.324629074514231,3.4370233244664408,0.6057599703943858,8,8
244772000,"LAGOS,NGA",103b8ae3,"LAGOS,NGA",103b8ac7,2014-12-14,2014-12-14,41.84272517557378,1.986111111111111,9,NGA,NGA,6.434616162382297,3.3925756314517583,6.422234198260632,3.4060092996120863,2.026853369307146,5,5
373408000,"ONNE,NGA",106835fd,"ONNE,NGA",106835fd,2015-08-08,2015-08-08,308.4415597813771,11.885277777777777,9,NGA,NGA,4.69637773900837,7.177986827188229,4.69637773900837,7.177986827188229,0,86,86
477883100,"LAGOS,NGA",103c734d,"LAGOS,NGA",103c7341,2015-08-17,2015-08-17,15.330524032496312,3.0170833333333333,9,NGA,NGA,6.298301042179155,3.4171538712877165,6.293193147337282,3.402361895183415,1.7326618635674178,95,95
372277000,"BONGA,NGA",101510b9,"BONGA,NGA",101510b9,2017-05-26,2017-05-27,5.653695257144861,3.582222222222222,9,NGA,NGA,4.565366068086083,4.6327731327319315,4.565366068086083,4.6327731327319315,0,9,9
247285500,"LAGOS,NGA",103c734d,"LOME,TGO",1023dd75,2016-11-18,2016-11-19,169.49181465493226,6.184166666666666,9,NGA,TGO,6.298301042179155,3.4171538712877165,6.048022198743889,1.3298475378858035,232.68421312922567,13,113
123456789,"OFON FIELD,NGA",106638df,"ABIDJAN,CIV",0fc1e91f,2016-08-03,2016-08-03,29.08277673521252,2.765,9,NGA,CIV,4.127001529222807,8.0945651425215015,5.258661610038789,-4.012134739738614,1349.0493108556702,26,174
477143600,"LAGOS,NGA",103c7a3f,"LAGOS,NGA",103c734d,2015-03-25,2015-03-25,26.94799394357122,1.6748611111111114,9,NGA,NGA,6.294048246764696,3.235863436192948,6.298301042179155,3.4171538712877165,20.065017468840967,4,4
636016859,"LAGOS,NGA",103c74ab,"TEMA,GHA",10207773,2016-07-01,2016-07-02,400.47000429900714,23.584444444444443,9,NGA,GHA,6.314224058434451,3.4169552806188164,5.542986126783023,0.0442988077164034,383.1728724836938,55,479
123456789,"OFON FIELD,NGA",106638df,"CALLAO,PER",9105cc7d,2016-11-02,2016-11-02,205.4465936503122,14.87125,9,NGA,PER,4.127001529222807,8.0945651425215015,-12.039757479816084,-77.14400611392018,9597.753872363393,8,12
273000000,"3414a449,CHN",3414a449,"ONNE,NGA",1068358b,2012-02-03,2012-02-03,56.276149996838626,4.02361111111111,9,CHN,NGA,24.408873343001652,118.42882037323119,4.695905684827987,7.15726689753407,11931.541064508596,NA,25
351355000,"LAGOS,NGA",103c756d,"LAGOS,NGA",103c756d,2017-12-07,2017-12-07,9.743845791629143,0.9136111111111112,9,NGA,NGA,6.378329313230428,3.391510504302503,6.378329313230428,3.391510504302503,0,0,0
123456789,"BRASS OIL TERMINAL,NGA",106bddc1,"OFON FIELD,NGA",106638df,2016-10-12,2016-10-12,103.20296397171116,4.205416666666667,9,NGA,NGA,4.06836575237566,6.304238144599456,4.127001529222807,8.0945651425215015,198.8959023797124,5,5
247348800,"LAGOS,NGA",103c7503,"LAGOS,NGA",103c712b,2017-05-30,2017-05-30,63.082428347280946,3.635555555555555,9,NGA,NGA,6.355957171953671,3.3865575873583267,6.309015554049922,3.301346977152591,10.779055683480019,13,13
373408000,"ONNE,NGA",106835fd,"ONNE,NGA",106835fd,2014-10-11,2014-10-12,156.34448913532106,5.905000000000001,9,NGA,NGA,4.69637773900837,7.177986827188229,4.69637773900837,7.177986827188229,0,46,46
351355000,"LAGOS,NGA",103c7571,"LAGOS,NGA",103c7571,2015-02-22,2015-02-22,47.706312825603476,2.0169444444444444,9,NGA,NGA,6.3828740000453434,3.3872813448529104,6.3828740000453434,3.3872813448529104,0,19,19
1193046,"ONNE,NGA",10684a0b,"GENOVA,ITA",12d3415f,2012-08-20,2012-08-20,270.44649195107763,30.165555555555557,9,NGA,ITA,4.688552370945522,7.158119003753887,44.41071757744915,8.92199172096938,4425.216985632164,17,NA
657539000,"AGBAMI,NGA",106c8e01,"AGBAMI,NGA",106c9201,2014-05-04,2014-05-05,39.09277666351443,10.708333333333334,9,NGA,NGA,3.486264369736924,5.565071186132125,3.4820979842924387,5.559187004832648,0.8016122645080833,5,5
229665000,"LOME,TGO",1023d949,"LAGOS,NGA",103c0b79,2014-07-21,2014-07-22,250.80744173125794,11.25388888888889,9,TGO,NGA,5.973834485716059,1.2716880065341443,6.319529830918267,3.457340221932483,244.9481848322136,41,83
241183000,"LAGOS,NGA",103c734d,"LAGOS,NGA",103c0cab,2014-07-05,2014-07-05,8.587010702202965,2.1530555555555555,9,NGA,NGA,6.298301042179155,3.4171538712877165,6.3089376063982705,3.4219427697939633,1.2972115909932862,67,67
351204000,"LAGOS,NGA",103b8871,"LOME,TGO",1023e089,2012-03-09,2012-03-10,200.3096509784119,13.494583333333335,9,NGA,TGO,6.429048905810336,3.26664837737811,6.080033713426941,1.2530573090827648,226.17914803190098,2,NA
405000097,"LAGOS,NGA",103c7a37,"LAGOS,NGA",103c7a35,2012-07-13,2012-07-13,28.85617351258635,9.272638888888888,9,NGA,NGA,6.2944136617156214,3.225796319292787,6.294282297925115,3.2206252083129008,0.5723621585384451,13,13
371897000,"BONNY,NGA",10685389,"BONNY,NGA",10685389,2016-06-05,2016-06-05,9.104596210532163,0.8376388888888889,9,NGA,NGA,4.447166616954866,7.150909665563109,4.447166616954866,7.150909665563109,0,29,29
123456789,"ABIDJAN,CIV",0fc1e91f,"OFON FIELD,NGA",106638df,2016-07-27,2016-07-27,5.744199286575949,2.653333333333333,9,CIV,NGA,5.258661610038789,-4.012134739738614,4.127001529222807,8.0945651425215015,1349.0493108556702,167,19
209229000,"AGBAMI,NGA",106c9201,"AGBAMI,NGA",106c9201,2016-08-19,2016-08-19,3.3566367265783197,1.3366666666666664,9,NGA,NGA,3.4820979842924387,5.559187004832648,3.4820979842924387,5.559187004832648,0,2,2
244772000,"HADSUND,DNK",464eb00d,"LAGOS,NGA",103b8ac5,2015-03-06,2015-03-06,11.829742392264091,1.60875,9,DNK,NGA,56.70951052003476,10.105249587806847,6.424452181936191,3.40615466683435,5628.522928887937,NA,31
244772000,"LAGOS,NGA",103b8ac7,"LAGOS,NGA",103b8ae3,2017-11-16,2017-11-16,11.502977430367777,0.8233333333333333,9,NGA,NGA,6.422234198260632,3.4060092996120863,6.434616162382297,3.3925756314517583,2.026853369307146,0,0
373408000,"ONNE,NGA",106835fd,"ONNE,NGA",106835fd,2015-12-21,2015-12-21,45.80849814917605,15.718611111111109,9,NGA,NGA,4.69637773900837,7.177986827188229,4.69637773900837,7.177986827188229,0,25,25
355871000,"BONNY,NGA",106853e9,"BONNY,NGA",106853e7,2017-05-03,2017-05-03,11.910820839273834,1.0125,9,NGA,NGA,4.4631821894156865,7.165157149276749,4.462862091280956,7.170486244289608,0.5925057781063073,4,4
244772000,"LAGOS,NGA",103b8ae3,"LAGOS,NGA",103b8ae3,2015-08-02,2015-08-02,15.385513860062119,1.0109722222222222,9,NGA,NGA,6.434616162382297,3.3925756314517583,6.434616162382297,3.3925756314517583,0,80,80
244772000,"LAGOS,NGA",103b8a95,"LAGOS,NGA",103b8a95,2017-07-24,2017-07-24,8.86283269880509,0.5915277777777778,9,NGA,NGA,6.413033029009261,3.398046478021783,6.413033029009261,3.398046478021783,0,11,11
244886000,"LAGOS,NGA",103b8ae1,"LAGOS,NGA",103b8ae3,2015-10-17,2015-10-17,25.62219876392974,2.4075,9,NGA,NGA,6.436910483515081,3.395073936560416,6.434616162382297,3.3925756314517583,0.37630301058922633,25,25
657539000,"AGBAMI,NGA",106c8e01,"AGBAMI,NGA",106c8e01,2018-01-05,2018-01-05,2.165066395803698,0.08611111111111111,9,NGA,NGA,3.486264369736924,5.565071186132125,3.486264369736924,5.565071186132125,0,12,12
657539000,"AGBAMI,NGA",106c8e01,"AGBAMI,NGA",106c8e01,2014-05-13,2014-05-14,23.52598544853366,10.125555555555556,9,NGA,NGA,3.486264369736924,5.565071186132125,3.486264369736924,5.565071186132125,0,14,14
209229000,"AGBAMI,NGA",106c9201,"AGBAMI,NGA",106c9201,2015-01-21,2015-01-22,5.910018187210048,7.493194444444444,9,NGA,NGA,3.4820979842924387,5.559187004832648,3.4820979842924387,5.559187004832648,0,3,3
564305000,"LAGOS,NGA",103c0b79,"LAGOS,NGA",103c0b63,2017-10-04,2017-10-04,8.440146226030746,0.9611111111111111,9,NGA,NGA,6.319529830918267,3.457340221932483,6.313666069892251,3.4477912257938788,1.2419147640957242,2,2
209229000,"AGBAMI,NGA",106c9201,"AGBAMI,NGA",106c9201,2015-01-28,2015-01-29,5.888838103234578,8.49236111111111,9,NGA,NGA,3.4820979842924387,5.559187004832648,3.4820979842924387,5.559187004832648,0,5,5
375564000,"ODUDU TERMINAL,NGA",10661fd9,"ODUDU TERMINAL,NGA",10661fd9,2013-02-25,2013-02-25,11.575528462248057,7.0415277777777785,9,NGA,NGA,4.00470473065547,7.787891381338228,4.00470473065547,7.787891381338228,0,0,0
123456789,"OFON FIELD,NGA",106638df,"MALABO,GNQ",10669ec3,2015-04-08,2015-04-08,50.40999108844063,2.2337499999999997,9,NGA,GNQ,4.127001529222807,8.0945651425215015,3.762649897804278,8.779453191312774,86.1991086808389,18,460
657539000,"AGBAMI,NGA",106c9201,"AGBAMI,NGA",106c9201,2017-08-25,2017-08-25,3.739416302603848,0.5623611111111111,9,NGA,NGA,3.4820979842924387,5.559187004832648,3.4820979842924387,5.559187004832648,0,6,6
1111,"KOCHI (COCHIN),IND",3b086d4d,"ONNE,NGA",106835f9,2013-07-13,2013-07-13,5.13791157660612,3.430416666666667,9,IND,NGA,9.967830562126428,76.25819836097172,4.694291397008229,7.170600248764266,7638.83132295095,13,6
376626000,"OFON FIELD,NGA",106638df,"OFON FIELD,NGA",106638df,2013-07-18,2013-07-19,5.776551784679533,18.059027777777775,9,NGA,NGA,4.127001529222807,8.0945651425215015,4.127001529222807,8.0945651425215015,0,11,11
205606000,"LAGOS,NGA",103c0af7,"LAGOS,NGA",103c0af7,2015-11-18,2015-11-18,19.708689882825272,2.700972222222222,9,NGA,NGA,6.3670907496828155,3.457396296027761,6.3670907496828155,3.457396296027761,0,3,3
351355000,"AJEGUNLE,NGA",103b89a7,"AJEGUNLE,NGA",103b89a7,2017-01-18,2017-01-18,16.033450507217143,1.4395833333333334,9,NGA,NGA,6.436151088834954,3.3124053541002945,6.436151088834954,3.3124053541002945,0,36,36
372478000,"BONNY,NGA",106853f1,"BONNY,NGA",106853f1,2014-07-07,2014-07-08,613.349673828383,18.85263888888889,9,NGA,NGA,4.453765386863218,7.164483616981104,4.453765386863218,7.164483616981104,0,69,69
657539000,"AGBAMI,NGA",106c8dfd,"AGBAMI,NGA",106c8dfd,2017-10-09,2017-10-09,5.7023269399349115,0.9519444444444445,9,NGA,NGA,3.48178546764894,5.569635764941248,3.48178546764894,5.569635764941248,0,7,7
244772000,"APAPA,NGA",103b8ba5,"APAPA,NGA",103b8ba5,2015-11-29,2015-11-29,24.89032886367769,2.6700000000000004,9,NGA,NGA,6.450992184840671,3.3730391786085936,6.450992184840671,3.3730391786085936,0,3,3
351852000,"COTONOU,BEN",103cac99,"LAGOS,NGA",103c0b5f,2014-08-07,2014-08-07,99.06163509587422,3.3640277777777783,9,BEN,NGA,6.308897645625695,2.482670672716018,6.314020480432344,3.4375917652840444,105.65856039152048,751,15
657539000,"AGBAMI,NGA",106c8e01,"AGBAMI,NGA",106c8dfd,2014-04-15,2014-04-16,65.92930984455629,21.669583333333335,9,NGA,NGA,3.486264369736924,5.565071186132125,3.48178546764894,5.569635764941248,0.711217413560131,26,26
375564000,"ODUDU TERMINAL,NGA",10661fd9,"ODUDU TERMINAL,NGA",10661fd9,2014-01-19,2014-01-19,14.132589868687916,5.202083333333333,9,NGA,NGA,4.00470473065547,7.787891381338228,4.00470473065547,7.787891381338228,0,34,34
235068193,"OKONO TERMINAL,NGA",1068c2ff,"OKONO TERMINAL,NGA",1068c2ff,2013-05-23,2013-05-23,8.326800614218241,8.724166666666667,9,NGA,NGA,4.000091509646384,7.304789489713088,4.000091509646384,7.304789489713088,0,9,9
376626000,"PORT HARCOURT,NGA",10685189,"BONNY,NGA",10685477,2012-12-30,2012-12-31,290.70837840550314,30.953055555555558,9,NGA,NGA,4.4978901444688315,7.181237365098702,4.442877604845567,7.149746350707303,7.051049583268635,7,7
205606000,"ONNE,NGA",10684a41,"ONNE,NGA",10684a41,2015-05-27,2015-05-27,6.329927559525124,1.8634722222222222,9,NGA,NGA,4.668614634845623,7.153962640244982,4.668614634845623,7.153962640244982,0,13,13
244772000,"LAGOS,NGA",103b8ae3,"LAGOS,NGA",103b8ae3,2017-11-05,2017-11-05,23.22033664441464,2.600833333333333,9,NGA,NGA,6.434616162382297,3.3925756314517583,6.434616162382297,3.3925756314517583,0,4,4
209229000,"AGBAMI,NGA",106c9201,"AGBAMI,NGA",106c8dff,2016-12-26,2016-12-26,6.756797400883454,2.384861111111111,9,NGA,NGA,3.4820979842924387,5.559187004832648,3.482320323415485,5.565696201100443,0.7236859599101625,13,13
1193046,"PIRAIEVS,GRC",14a1bbe1,"CALABAR,NGA",106787cf,2013-10-18,2013-10-18,25.22042971273757,15.59291666666667,9,GRC,NGA,37.9328809521547,23.648513076781512,4.973992675330839,8.32288966944903,3984.6366807123723,NA,15
351355000,"LAGOS,NGA",103c750b,"LAGOS,NGA",103c750b,2012-05-08,2012-05-08,145.39957350475143,11.571111111111112,9,NGA,NGA,6.3729249731385185,3.3820437033655635,6.3729249731385185,3.3820437033655635,0,0,0
248572000,"COTONOU,BEN",103cace3,"LAGOS,NGA",103c734d,2015-10-08,2015-10-08,94.9739174870231,3.413472222222223,9,BEN,NGA,6.276709562583158,2.4873252176635634,6.298301042179155,3.4171538712877165,102.91349425756668,1178,16
244772000,"LAGOS,NGA",103b8ac7,"LAGOS,NGA",103b8ae3,2017-09-23,2017-09-23,6.826172837853818,0.6704166666666668,9,NGA,NGA,6.422234198260632,3.4060092996120863,6.434616162382297,3.3925756314517583,2.026853369307146,3,3
666000001,"LAGOS EKO ATLANTIC,NGA",1069cba3,"BANDAR KHOMEYNI,IRN",3fc65c55,2017-04-07,2017-04-07,0,2.692222222222222,9,NGA,IRN,4.751129076402313,7.0432503318499,30.42357652364746,49.08319197370774,5248.047807745314,8,1390
657539000,"AGBAMI,NGA",106c8dfd,"AGBAMI,NGA",106c8dfd,2016-07-21,2016-07-21,8.948454807398296,2.5323611111111117,9,NGA,NGA,3.48178546764894,5.569635764941248,3.48178546764894,5.569635764941248,0,13,13
636015321,"LAGOS,NGA",103c734d,"TEMA,GHA",10207763,2012-08-25,2012-08-26,208.82606830214232,7.315555555555554,9,NGA,GHA,6.298301042179155,3.4171538712877165,5.559896171196924,0.04872387021010925,381.91343141636725,22,7
111111111,"35868811,CHN",35868811,"LAGOS,NGA",103b8b9f,2016-04-11,2016-04-11,4.829241311560475,10.015694444444444,9,CHN,NGA,39.158557383906874,122.37011875998837,6.465235115518101,3.3764448902334925,11977.86664858095,36,0
244772000,"LAGOS,NGA",103b8ae3,"LAGOS,NGA",103b8ae3,2017-11-02,2017-11-02,9.383706026708483,0.704861111111111,9,NGA,NGA,6.434616162382297,3.3925756314517583,6.434616162382297,3.3925756314517583,0,1,1
244772000,"LAGOS,NGA",103b8ae3,"LAGOS,NGA",103b8ae3,2016-08-10,2016-08-10,19.119780016297668,1.7670833333333333,9,NGA,NGA,6.434616162382297,3.3925756314517583,6.434616162382297,3.3925756314517583,0,33,33
209586000,"LAGOS,NGA",103c0b63,"LAGOS,NGA",103c0b63,2013-05-16,2013-05-16,29.12977033186414,4.113333333333333,9,NGA,NGA,6.313666069892251,3.4477912257938788,6.313666069892251,3.4477912257938788,0,2,2
538005112,"LAGOS,NGA",103c73c5,"LAGOS,NGA",103c73a5,2013-08-17,2013-08-18,162.13217487527538,7.795833333333333,9,NGA,NGA,6.2827769048193005,3.3517038491026887,6.283413687423484,3.3715483855032096,2.1969582533997083,2,2
657539000,"AGBAMI,NGA",106c8dfd,"AGBAMI,NGA",106c8dff,2015-05-10,2015-05-12,47.62348827721548,46.65319444444445,9,NGA,NGA,3.48178546764894,5.569635764941248,3.482320323415485,5.565696201100443,0.4417712614587787,16,16
244886000,"LAGOS,NGA",103b8ae3,"APAPA,NGA",103b8baf,2017-03-02,2017-03-02,39.670077070088425,3.260972222222222,9,NGA,NGA,6.434616162382297,3.3925756314517583,6.4494054996681305,3.3738077107361604,2.64960337851159,11,11
244886000,"LAGOS,NGA",103b8ae3,"LAGOS,NGA",103b8ae3,2016-01-11,2016-01-11,33.60370200749131,2.552777777777778,9,NGA,NGA,6.434616162382297,3.3925756314517583,6.434616162382297,3.3925756314517583,0,2,2
355871000,"OKRIKA,NGA",1069cad1,"LAGOS EKO ATLANTIC,NGA",1069cba3,2017-08-29,2017-08-29,4.931620505325709,0.19527777777777777,9,NGA,NGA,4.722843509626339,7.0841422643092,4.751129076402313,7.0432503318499,5.522187020338642,1,1
565110000,"TEMA,GHA",102077a1,"ONNE,NGA",10684a6b,2014-10-12,2014-10-12,76.70933896452617,8.685833333333337,9,GHA,NGA,5.53823101833556,0.034893492363824954,4.673675558008926,7.154562508618303,795.24636720521,53,47
205606000,"LAGOS,NGA",103c0a57,"LAGOS,NGA",103c0af7,2015-11-30,2015-11-30,21.635771163396715,3.233055555555556,9,NGA,NGA,6.36126995025323,3.462499422388739,6.3670907496828155,3.457396296027761,0.8594241224806317,4,4
548824000,"COTONOU,BEN",102354f7,"LAGOS,NGA",103c0b79,2014-07-03,2014-07-03,102.4212588631502,4.205833333333333,9,BEN,NGA,6.34706803668225,2.4226660480157163,6.319529830918267,3.457340221932483,114.51748200654342,716,65
305825000,"LAGOS,NGA",103c0b63,"LAGOS,NGA",103c0b63,2016-09-17,2016-09-17,9.123849179110373,1.6777777777777776,9,NGA,NGA,6.313666069892251,3.4477912257938788,6.313666069892251,3.4477912257938788,0,1,1
566187000,"LAGOS,NGA",103c73db,"COTONOU,BEN",103cad97,2015-08-07,2015-08-07,98.32480911621923,3.290138888888889,9,NGA,BEN,6.2827555917743965,3.3458318510704483,6.250728849598418,2.5121020006997496,92.32464397102083,85,1116
244772000,"APAPA,NGA",103b8ba5,"APAPA,NGA",103b8ba5,2016-02-17,2016-02-17,47.13096943372822,3.7694444444444444,9,NGA,NGA,6.450992184840671,3.3730391786085936,6.450992184840671,3.3730391786085936,0,3,3
123456789,"3403fe57,CHN",3403fe57,"BRASS OIL TERMINAL,NGA",106bddc1,2017-01-27,2017-01-27,3.5900029278179795,7.063888888888889,9,CHN,NGA,22.296519967289324,114.08746077485371,4.06836575237566,6.304238144599456,11663.026076885417,87,45
353251000,"APAPA,NGA",103b8a3b,"APAPA,NGA",103b8a3b,2013-06-06,2013-06-06,11.748574789334931,4.223194444444444,9,NGA,NGA,6.425490309045105,3.3515192885190586,6.425490309045105,3.3515192885190586,0,2,2
244772000,"LAGOS,NGA",103b8ae3,"LAGOS,NGA",103b8ae3,2017-12-30,2017-12-31,7.658574034651252,0.6859722222222222,9,NGA,NGA,6.434616162382297,3.3925756314517583,6.434616162382297,3.3925756314517583,0,6,6
414199000,"LAGOS,NGA",103c7341,"LAGOS,NGA",103c734d,2015-09-23,2015-09-23,3.319451707461283,3.80875,9,NGA,NGA,6.293193147337282,3.402361895183415,6.298301042179155,3.4171538712877165,1.7326618635674178,1,1
371897000,"OKRIKA,NGA",1069cacf,"OKRIKA,NGA",1069cacf,2016-06-08,2016-06-08,8.612871913432636,0.8191666666666667,9,NGA,NGA,4.719927210910912,7.085940778286447,4.719927210910912,7.085940778286447,0,32,32
1193046,"CAPE TOWN,NGA",10662e2b,"P47,BRA",95118381,2013-04-06,2013-04-06,150.1211764726823,18.187361111111112,9,NGA,BRA,4.236152345212028,7.9558648529321125,-32.143313730209165,-52.10219722495853,7517.666687563828,7,435
244772000,"LAGOS,NGA",103b8ae3,"LAGOS,NGA",103b8ae3,2017-11-03,2017-11-03,9.790723524759464,0.7548611111111111,9,NGA,NGA,6.434616162382297,3.3925756314517583,6.434616162382297,3.3925756314517583,0,2,2
371897000,"OKRIKA,NGA",1069cacf,"OKRIKA,NGA",1069cacf,2017-05-01,2017-05-01,18.053559629092106,0.7251388888888888,9,NGA,NGA,4.719927210910912,7.085940778286447,4.719927210910912,7.085940778286447,0,2,2
371897000,"BONNY,NGA",10685389,"BONNY,NGA",10685389,2016-06-06,2016-06-06,12.428108517186192,1.0751388888888889,9,NGA,NGA,4.447166616954866,7.150909665563109,4.447166616954866,7.150909665563109,0,30,30
123456789,"OFON FIELD,NGA",106638df,"MALABO,GNQ",10669ee9,2015-05-15,2015-05-15,135.02526590524624,13.162222222222221,9,NGA,GNQ,4.127001529222807,8.0945651425215015,3.7590008311406664,8.780549717823321,86.49836622108027,1,497
999999999,"PORT LOUIS,MUS",217c51b7,"ONNE,NGA",106835f7,2015-07-27,2015-07-27,0,10.203333333333333,9,MUS,NGA,-20.150395530103676,57.488903763490235,4.695206017787844,7.16579639356807,6156.823369469662,NA,74
636090980,"LAGOS,NGA",103c0b6f,"COTONOU,BEN",103cada3,2013-12-25,2013-12-25,93.68710915642531,4.551527777777777,9,NGA,BEN,6.324740345918228,3.4474263570908747,6.255657490259347,2.50789753403256,104.24225484197906,9,526
999999999,"ONNE,NGA",106835f7,"PORT OUEST,REU",218288f5,2014-12-27,2014-12-28,13.742099753738994,3.0472222222222225,9,NGA,REU,4.695206017787844,7.16579639356807,-20.932027044828722,55.28759006438222,5976.70613020302,18,NA
375564000,"ODUDU TERMINAL,NGA",10661fd9,"BONNY,NGA",106853eb,2012-04-29,2012-04-29,98.62935762077574,7.6473611111111115,9,NGA,NGA,4.00470473065547,7.787891381338228,4.462491961410057,7.162041381940803,86.16449350255252,38,38
356027000,"LAGOS,NGA",103c74cf,"LAGOS,NGA",103c74cf,2013-06-24,2013-06-24,47.56160930480017,2.949861111111111,9,NGA,NGA,6.340387553792809,3.4116475703916858,6.340387553792809,3.4116475703916858,0,11,11
123456789,"OFON FIELD,NGA",106638df,"LAPU-LAPU CITY,PHL",33a999bb,2016-03-26,2016-03-26,279.9802883474238,9.60111111111111,9,NGA,PHL,4.127001529222807,8.0945651425215015,10.31988965841319,123.94261015657487,12747.728382779724,0,0
636015503,"LAGOS,NGA",103c0b63,"LAGOS,NGA",103c74af,2015-07-22,2015-07-22,5.027244919968165,3.6055555555555556,9,NGA,NGA,6.313666069892251,3.4477912257938788,6.319563163209829,3.412390847803141,3.9714586797059392,69,69
657539000,"AGBAMI,NGA",106c9201,"AGBAMI,NGA",106c9201,2016-04-01,2016-04-01,14.189287462377973,2.6888888888888887,9,NGA,NGA,3.4820979842924387,5.559187004832648,3.4820979842924387,5.559187004832648,0,0,0
209229000,"AGBAMI,NGA",106c9201,"AGBAMI,NGA",106c9201,2016-07-30,2016-07-30,3.330739937333157,0.976388888888889,9,NGA,NGA,3.4820979842924387,5.559187004832648,3.4820979842924387,5.559187004832648,0,22,22
657539000,"AGBAMI,NGA",106c9201,"AGBAMI,NGA",106c9201,2017-07-18,2017-07-18,7.723673258776532,0.5290277777777777,9,NGA,NGA,3.4820979842924387,5.559187004832648,3.4820979842924387,5.559187004832648,0,5,5
123456789,"PARANAGUA,BRA",94dbc883,"OFON FIELD,NGA",106638df,2016-08-27,2016-08-27,61.35080245660479,6.178472222222222,9,BRA,NGA,-25.64961359917494,-48.23645586797878,4.127001529222807,8.0945651425215015,6917.379333806824,515,10
351355000,"LAGOS,NGA",103c7573,"LAGOS,NGA",103c7573,2016-03-02,2016-03-02,19.19067904831175,1.1616666666666664,9,NGA,NGA,6.377718711434155,3.3866964127567787,6.377718711434155,3.3866964127567787,0,5,5
373408000,"ONNE,NGA",106835fd,"ONNE,NGA",106835fd,2014-10-11,2014-10-11,161.5876261387785,5.736249999999999,9,NGA,NGA,4.69637773900837,7.177986827188229,4.69637773900837,7.177986827188229,0,46,46
657123900,"AKPO NIGERIA,NGA",106ef3ff,"AKPO NIGERIA,NGA",106ef3ff,2017-03-28,2017-03-28,1.041802052818004,1.219861111111111,9,NGA,NGA,3.159120994280534,6.831469961223932,3.159120994280534,6.831469961223932,0,18,18
356027000,"TIN CAN ISLAND,NGA",103c7459,"TIN CAN ISLAND,NGA",103c7459,2012-06-16,2012-06-16,21.790887048214856,0.7902777777777777,9,NGA,NGA,6.340720599754308,3.376785980237982,6.340720599754308,3.376785980237982,0,15,15
307891576,"LAGOS,NGA",103c7a37,"LAGOS,NGA",103c7a35,2014-04-12,2014-04-13,17.7379835987362,2.5858333333333334,9,NGA,NGA,6.2944136617156214,3.225796319292787,6.294282297925115,3.2206252083129008,0.5723621585384451,23,23
244886000,"LAGOS,NGA",103b8a95,"LAGOS,NGA",103b8ae3,2015-06-26,2015-06-26,30.881045579350314,2.7165277777777774,9,NGA,NGA,6.413033029009261,3.398046478021783,6.434616162382297,3.3925756314517583,2.477670678458691,43,43
1,"AUSTRALIA SPENCER GU,AUS",6abb4507,"ONNE,NGA",106835fd,2012-04-15,2012-04-15,7.506121490481672,0.5325,9,AUS,NGA,-33.154089367195546,137.63866844275094,4.69637773900837,7.177986827188229,14014.048704094996,NA,24
565110000,"LAGOS,NGA",103c7341,"LAGOS,NGA",103c74d1,2017-12-04,2017-12-04,2.0256585500173867,0.19027777777777777,9,NGA,NGA,6.293193147337282,3.402361895183415,6.3459609351527515,3.411806468532494,5.96630788712076,3,3
259924000,"LAGOS,NGA",103b8ae1,"COTONOU,BEN",103cac5f,2012-02-18,2012-02-18,33.68898776756737,1.2865277777777777,9,NGA,BEN,6.436910483515081,3.395073936560416,6.292985715108959,2.502774454257548,100.00968594864317,5,9
367042940,"CAPE TOWN,NGA",10662e2b,"BONNY,NGA",10685477,2014-10-13,2014-10-14,133.95070751374422,12.036666666666669,9,NGA,NGA,4.236152345212028,7.9558648529321125,4.442877604845567,7.149746350707303,92.39122562075761,48,48
244886000,"LAGOS,NGA",103b8ae3,"LAGOS,NGA",103b8ae3,2017-12-13,2017-12-13,22.918329996098805,2.785972222222222,9,NGA,NGA,6.434616162382297,3.3925756314517583,6.434616162382297,3.3925756314517583,0,3,3
209229000,"AGBAMI,NGA",106c9201,"AGBAMI,NGA",106c9201,2016-08-14,2016-08-14,3.344019155112757,1.352638888888889,9,NGA,NGA,3.4820979842924387,5.559187004832648,3.4820979842924387,5.559187004832648,0,1,1
