s2id,label,anchor_group,lat,lon
31d9fe6f,"NIPA,IDN",1305,1.1157757759227616,103.57475343794563
31d9fe6b,"NIPA,IDN",1305,1.119999680485451,103.5699648396751
31d9fe39,"NIPAH,IDN",1305,1.1299240746079624,103.56450072714021
31d9fe3f,"NIPAH,IDN",1305,1.1243266909844303,103.56423869167288
31da1509,"JOHOR,MYS",1306,1.439213716529798,103.88407715627177
31f9ef01,"TG MANIS,MYS",1310,2.110332662113754,111.33526768521712
31f9ef6d,"TG. MANI,MYS",1310,2.1280833378172046,111.34626047944818
31f9ee55,"TANJUNG MANIS,MYS",1310,2.106920764277278,111.3286088765307
320a6d0d,"BONTANG,IDN",1317,0.15103388348483926,117.58743969078212
320d6e65,"MUARA PANTAI,IDN",1319,1.9719007811279807,118.15014109418934
320d6e39,"MUARA PANTAI,IDN",1319,1.9845889325725232,118.13300420102004
320d6ef9,"MUARA PANTAI,IDN",1319,1.9884938048665501,118.16155143658318
32138b01,"LINGKAS,IDN",1321,3.2807837627799508,117.5934356856707
3218abbd,"KUALA BELAIT,BRN",1323,4.560945652790783,114.20508577460431
321dc39f,"BINTULU PORT,MYS",1324,3.257269248864844,113.07450250511567
321dc397,"BINTULU PORT,MYS",1324,3.247059542670569,113.07391542716908
321f4f2f,"MIRI,MYS",1327,4.405291454189968,113.99091214499684
321f5467,"KUALA BARAM,MYS",1328,4.560176105106208,114.08500071112469
323f9ef1,"LAHAD DATU,MYS",1340,5.002171726968357,118.36116170238336
325041d9,"ZAMBOANGA,PHL",1342,6.909689031330495,122.0535031871423
325576b5,"DALIPUGA,PHL",1344,8.281404685865148,124.26101626360595
328701f3,"BITUNG,IDN",1346,1.4394289915988205,125.19643515032925
328703d1,"BITUNG,IDN",1346,1.4282382421661943,125.16283671589683
32f96ea5,"BABAK,PHL",1353,7.115586246311384,125.65957974453998
32f96ead,"BABAK,PHL",1353,7.123977469490421,125.66337203850341
32fff28d,"CAGAYAN DE ORO,PHL",1357,8.498961050036547,124.66440910299532
3396222b,"CABCABEN,PHL",1368,14.42455650126257,120.5710435042838
3397caa3,"MANILA,PHL",1370,14.612902291851503,120.91584571108372
3397cb45,"MANILA,PHL",1370,14.550225914443566,120.91096386604944
33963357,"MANILA,PHL",1370,14.538250626371994,120.88748686018317
33963541,"MANILA,PHL",1370,14.608527253092822,120.87545460404183
33964a77,"MANILA,PHL",1370,14.63374821771598,120.83631002793001
3397b599,"NIUGAN,PHL",1370,14.634501919469075,120.94850702675002
3396742f,"SUBIC,PHL",1371,14.796778986796932,120.21503530105613
3396768d,"SUBIC,PHL",1371,14.823102968768573,120.21368807844752
3396710b,"SUBIC BAY,PHL",1371,14.816818822386589,120.29513310875517
33a972bf,"TOLEDO,PHL",1374,10.38888775424206,123.63630980251828
33a99bdf,"CEBU,PHL",1376,10.293066677305466,123.90902241757958
33a99be7,"CEBU,PHL",1376,10.290639443763123,123.90618287751705
33a99cb1,"TANGKE,PHL",1376,10.231168013038996,123.87144162241098
33a99cb7,"TALISAY,PHL",1376,10.231184965279535,123.86566275189635
33a99cc7,"TALISAY,PHL",1376,10.236295108195389,123.86114476001433
33a999bb,"LAPU-LAPU CITY,PHL",1376,10.31988965841319,123.94261015657487
33a999c9,"LAPU-LAPU CITY,PHL",1376,10.321338281101047,123.95746685948457
33bd0601,"BOLO,PHL",1382,13.782394238134515,120.98317957475516
33bd0641,"MABINI,PHL",1382,13.765573551759083,120.96218904470146
33bd050d,"BATANGAS CITY,PHL",1382,13.754385292463773,121.04063487942797
33bd0597,"BATANGAS CITY,PHL",1382,13.762076341302762,121.01970133322166
33bd059b,"BATANGAS CITY,PHL",1382,13.76614397829519,121.02501704815492
33bd0507,"BATANGAS CITY,PHL",1382,13.744141966217132,121.03654182576892
33bd05a9,"BATANGAS CITY,PHL",1382,13.745568015768132,121.03081283557742
33bd058f,"SANTA RITA APLAYA,PHL",1382,13.771487521751054,121.01870683023652
33bda16b,"CALACA,PHL",1383,13.914818251682302,120.82318218164833
3404009b,"CENTRAL,HKG",1385,22.30440116012629,114.15201509439855
34015361,"34015361,CHN",1385,22.158774687069645,114.11722270727256
34015cdd,"34015cdd,CHN",1385,22.138762045701696,113.81758870452728
34015dd3,"34015dd3,CHN",1385,22.202605084002798,113.80664144526159
34015f03,"34015f03,CHN",1385,22.254475190969472,113.82047426926395
34015f09,"34015f09,CHN",1385,22.267165764619783,113.81490372662468
34015f0b,"34015f0b,CHN",1385,22.272599284256803,113.81430044020712
34015f7f,"34015f7f,CHN",1385,22.294313858421788,113.81393641269058
34015f83,"34015f83,CHN",1385,22.289887047630653,113.80882694997682
34015f99,"34015f99,CHN",1385,22.279803245407667,113.8020849093657
340183cd,"340183cd,CHN",1385,22.26879768258514,113.33405444619162
3403000d,"3403000d,CHN",1385,23.08589251710727,113.40376931702245
3403000f,"3403000f,CHN",1385,23.085398300629905,113.39739494683613
34030061,"34030061,CHN",1385,23.095274098199113,113.42625175243104
3403008f,"3403008f,CHN",1385,23.08912833862709,113.4375644997617
34030095,"34030095,CHN",1385,23.091548439711755,113.45095226899348
340300f3,"340300f3,CHN",1385,23.09476798343037,113.4396976232988
34030787,"34030787,CHN",1385,23.059756455550513,113.53429267107752
3403a9b7,"3403a9b7,CHN",1385,23.036024417575565,113.51776712740288
3403ae27,"3403ae27,CHN",1385,22.884139256766893,113.51150962291878
3403ae2d,"3403ae2d,CHN",1385,22.88680329483645,113.52215379379194
3403b70d,"3403b70d,CHN",1385,22.748765688383234,113.54552920332594
3403b92f,"3403b92f,CHN",1385,22.732705120858174,113.65915305798171
3403ba27,"3403ba27,CHN",1385,22.779145584557444,113.60569012212834
3403ba8f,"3403ba8f,CHN",1385,22.83353583510511,113.58800376586885
3403bf27,"3403bf27,CHN",1385,22.716650031446,113.68217776620395
3403bf49,"3403bf49,CHN",1385,22.696154998857807,113.67848594136913
3403c0ad,"3403c0ad,CHN",1385,22.66847643039419,113.67076760125991
3403c0b5,"3403c0b5,CHN",1385,22.660310238736184,113.67195043007935
3403c0d9,"3403c0d9,CHN",1385,22.633097030584647,113.6849437664528
3403c0db,"3403c0db,CHN",1385,22.63936505344439,113.68358428633766
3403c0f3,"3403c0f3,CHN",1385,22.647178061586203,113.70562749486845
3403c127,"3403c127,CHN",1385,22.62798764017416,113.68283640756083
3403cc35,"3403cc35,CHN",1385,22.577517910723127,113.45538755958684
3403ddeb,"3403ddeb,CHN",1385,22.417271868059782,113.74252297357407
3403e31d,"3403e31d,CHN",1385,22.328931267976746,113.92159764073503
3403e34d,"3403e34d,CHN",1385,22.352489742231487,113.9507079418852
3403e357,"3403e357,CHN",1385,22.362268541347323,113.94521445984448
3403e447,"3403e447,CHN",1385,22.406665081579703,113.88445460482791
3403e44d,"3403e44d,CHN",1385,22.416871397434218,113.89126441730687
3403e585,"3403e585,CHN",1385,22.455840605221308,113.89518574035927
3403e58d,"3403e58d,CHN",1385,22.456370417807268,113.88553034623303
3403e593,"3403e593,CHN",1385,22.45228458224127,113.88510857954927
3403e597,"3403e597,CHN",1385,22.447007986823934,113.88941330552076
3403e5ed,"3403e5ed,CHN",1385,22.45335210330602,113.87853378908113
3403e5fd,"3403e5fd,CHN",1385,22.460828483382794,113.86176462431801
3403e607,"3403e607,CHN",1385,22.462250887958714,113.85701369939642
3403e75b,"3403e75b,CHN",1385,22.408418355248713,113.77232920902651
3403e823,"3403e823,CHN",1385,22.50804175615985,113.77247233251886
3403eec5,"3403eec5,CHN",1385,22.525961190649234,113.8735265474412
3403ef49,"3403ef49,CHN",1385,22.487511478699215,113.86680636612758
3403ef55,"3403ef55,CHN",1385,22.471365978349453,113.86023666143694
3403ef5f,"3403ef5f,CHN",1385,22.470299427609476,113.88054469155139
3403ef79,"3403ef79,CHN",1385,22.471674460834905,113.90281312486336
3403fcad,"3403fcad,CHN",1385,22.35776864029412,113.95704306608827
3403fe4b,"3403fe4b,CHN",1385,22.28111744352513,114.09115416431263
3403fe57,"3403fe57,CHN",1385,22.296519967289324,114.08746077485371
3403feed,"3403feed,CHN",1385,22.314965999843125,114.07464074409157
3403feef,"3403feef,CHN",1385,22.313652618548574,114.08094101527294
3403ff05,"3403ff05,CHN",1385,22.306468258474904,114.10509264401793
3403ff13,"3403ff13,CHN",1385,22.308713337594046,114.11867452407452
3403ff3d,"3403ff3d,CHN",1385,22.32068370802306,114.1117153184157
3403ff6b,"3403ff6b,CHN",1385,22.312216000441545,114.12277710867723
34040003,"34040003,CHN",1385,22.2463664920665,114.152438661294
3406ab15,"3406ab15,CHN",1385,22.177354096470722,114.16988016026076
3406ab3f,"3406ab3f,CHN",1385,22.178281449790134,114.16437574715223
3406ab59,"3406ab59,CHN",1385,22.158342860535583,114.15848200319346
3403fb43,"TUEN MUN,HKG",1385,22.376062141841945,113.97337279695053
3403ff69,"SHAM SHUI PO,HKG",1385,22.311211670971154,114.12752507720371
3403ff4f,"SHAM SHUI PO,HKG",1385,22.32852167130117,114.1294555573829
340400bd,"SHAM SHUI PO,HKG",1385,22.31348372611452,114.15852750435405
340400a1,"SHAM SHUI PO,HKG",1385,22.315095288383926,114.1481309743894
3403ff45,"SHAM SHUI PO,HKG",1385,22.32575410570042,114.1281860310203
340400a3,"SHAM SHUI PO,HKG",1385,22.3133140327273,114.1530733727875
340146e1,"340146e1,CHN",1386,21.976283580178915,113.88510617233379
3401471b,"3401471b,CHN",1386,21.964268045255842,113.89148936644376
34014dbb,"34014dbb,CHN",1386,22.046350431681226,114.08149615878395
34015195,"34015195,CHN",1386,22.109293936355197,114.02828887464342
340151c1,"340151c1,CHN",1386,22.104920864830728,114.02193283120035
340151e3,"340151e3,CHN",1386,22.087589668086864,114.0342203057441
340151eb,"340151eb,CHN",1386,22.107174850892008,114.02900053106423
3406acff,"3406acff,CHN",1387,22.10778450207849,114.18842876944939
3406aee5,"3406aee5,CHN",1387,22.104788355797,114.27779606763838
3406af1b,"3406af1b,CHN",1387,22.102483955483,114.29601053000945
3401568d,"3401568d,CHN",1388,22.20956039880253,114.02598923172859
34018a4d,"34018a4d,CHN",1392,22.367527803321618,113.06491454869466
34018de9,"34018de9,CHN",1392,22.24869873132033,113.08067418436637
34019225,"34019225,CHN",1392,22.19846924166933,113.08887418248959
3401a4e5,"3401a4e5,CHN",1392,21.90072922750012,113.22507426520053
3401a91b,"3401a91b,CHN",1392,21.781480149211777,113.31991514028859
3401bc81,"3401bc81,CHN",1392,21.952621266104305,113.14692144279806
3401bc95,"3401bc95,CHN",1392,21.967903473160717,113.16554483181056
3401bced,"3401bced,CHN",1392,21.974125430339814,113.16022876919338
3401bcef,"3401bcef,CHN",1392,21.98018626090237,113.16021644187046
34040ca3,"34040ca3,CHN",1405,22.568350219968348,114.25018602639389
34040ca5,"34040ca5,CHN",1405,22.56988774614962,114.25021826351505
34046d2d,"34046d2d,CHN",1405,22.56981075696922,114.37255726305752
34046d4b,"34046d4b,CHN",1405,22.572385673427636,114.3549329486519
34041665,"34041665,CHN",1408,22.44691003361719,114.48529179891455
3404167b,"3404167b,CHN",1408,22.45021964391299,114.4867454020187
3404425f,"3404425f,CHN",1413,22.66953250708306,114.55147119963789
340442b1,"340442b1,CHN",1413,22.709415354902998,114.53986917777704
340442c1,"340442c1,CHN",1413,22.69579629304767,114.55164160538963
340442f1,"340442f1,CHN",1413,22.678768572785202,114.55640926440643
340442f9,"340442f9,CHN",1413,22.6721818087943,114.56253035773209
3404448d,"3404448d,CHN",1414,22.665210748335852,114.64068309441986
340444f5,"340444f5,CHN",1414,22.66041898091729,114.64413321189132
34044597,"34044597,CHN",1414,22.63530218700362,114.69355114064601
340448cd,"340448cd,CHN",1415,22.59434769295625,114.74591299246981
34044f33,"34044f33,CHN",1415,22.596827639814567,114.74844313995398
34044f49,"34044f49,CHN",1415,22.605358612114802,114.73671770999495
3405758d,"3405758d,CHN",1420,22.769537412772188,115.35127809529175
340e205f,"340e205f,CHN",1425,23.196588111754394,116.75258457260325
34118ba3,"34118ba3,CHN",1428,23.559320273282196,117.10612754461421
3411db8f,"3411db8f,CHN",1430,23.351432828556156,116.69217400093613
3411dc7b,"3411dc7b,CHN",1430,23.353033926653016,116.71183845502482
3411f6dd,"3411f6dd,CHN",1433,23.385126389953076,117.0997884984592
3413618f,"3413618f,CHN",1442,24.310736197279596,118.21504939612717
34136191,"34136191,CHN",1442,24.308708795191432,118.2202224394703
341361bd,"341361bd,CHN",1442,24.30651665232272,118.23257776991137
3413620d,"3413620d,CHN",1442,24.337652393425827,118.18564219073149
3413624f,"3413624f,CHN",1442,24.312820265550833,118.17241873322709
341362eb,"341362eb,CHN",1442,24.3317215256287,118.1393020940448
3413639d,"3413639d,CHN",1442,24.27708671092417,118.16227022806622
3414815f,"3414815f,CHN",1442,24.445196541731736,118.01601963426657
34148329,"34148329,CHN",1442,24.409549257650834,118.10481267842619
3414836b,"3414836b,CHN",1442,24.433869832939365,118.08523578344688
34148409,"34148409,CHN",1442,24.465046828445377,118.03564473461456
34148445,"34148445,CHN",1442,24.48885052578444,118.05066900888166
341498b3,"JINCHENG,TWN",1451,24.416616011210607,118.28664491019973
3414a449,"3414a449,CHN",1453,24.408873343001652,118.42882037323119
346b2fd1,"346b2fd1,CHN",1456,24.744059895099042,118.82218389619261
346b3239,"346b3239,CHN",1456,24.722801858851295,118.74418890008157
346b3369,"346b3369,CHN",1456,24.68691703899548,118.69835846205798
346b339b,"346b339b,CHN",1456,24.682879091512117,118.72735649647376
346b2c15,"346b2c15,CHN",1457,24.81969906303839,118.74558166400514
346b2c5d,"346b2c5d,CHN",1457,24.81740681226237,118.72678123552404
3446ce99,"3446ce99,CHN",1466,26.88023852336112,119.67051652531892
344135d1,"344135d1,CHN",1467,26.689760381195235,119.75223407220922
34415ab7,"34415ab7,CHN",1473,26.52653674814965,119.98334092902776
34415ab9,"34415ab9,CHN",1473,26.52422528659356,119.98833961109766
34417141,"NANGAN,TWN",1475,26.155159231456597,119.90149474353825
3441e12b,"3441e12b,CHN",1486,25.46339631680918,119.83731622642011
3441e6d5,"3441e6d5,CHN",1486,25.466373257846364,119.83848462552093
3442a4f9,"TAN-SHUI,TWN",1488,25.154165081525218,121.3921014694081
344418fb,"344418fb,CHN",1490,26.9498249500917,120.28923540437465
34441c21,"34441c21,CHN",1490,26.913740428136474,120.2229456833063
34441ea5,"34441ea5,CHN",1490,26.920912344129558,120.23768134261076
34441eb9,"34441eb9,CHN",1490,26.93029816739123,120.23859489765034
34441ec9,"34441ec9,CHN",1490,26.93485692066595,120.24163395740682
3444224b,"3444224b,CHN",1491,27.027520676282254,120.27644012100295
34444495,"34444495,CHN",1497,26.995062744458235,120.68564045509483
3444449d,"3444449d,CHN",1497,26.979636347433278,120.68077374097426
344444db,"344444db,CHN",1497,27.00460713877877,120.69995496279668
34456cd7,"34456cd7,CHN",1499,27.468019562346768,121.12635808128185
34456285,"34456285,CHN",1500,27.793758188619133,121.11679896350259
34457d57,"34457d57,CHN",1500,27.81072655301327,121.07064351806217
344f898b,"344f898b,CHN",1500,27.812587434161095,121.16758641865444
344f8c09,"344f8c09,CHN",1500,27.871570489344336,121.18519187886038
344f8dab,"344f8dab,CHN",1500,27.906214356742336,121.21427640451456
344f918f,"344f918f,CHN",1500,27.986288062468926,121.1637195432498
344f91f5,"344f91f5,CHN",1500,27.97612633536528,121.1692921510483
344f940b,"344f940b,CHN",1500,28.037903521133845,121.19172392479692
344f9477,"344f9477,CHN",1500,28.03645576959478,121.20204414506588
344f96f3,"344f96f3,CHN",1500,28.08180861802642,121.14366305756289
3445663f,"3445663f,CHN",1501,27.630101602479932,121.19803756837257
34456647,"34456647,CHN",1501,27.63437547135544,121.2029237450692
3445bfcb,"3445bfcb,CHN",1505,27.578801837623256,120.5704562768907
35b2d0a9,"35b2d0a9,CHN",1515,30.675281637210382,120.9972991232632
35b32aab,"35b32aab,CHN",1515,30.54289283642987,120.89118236760945
345297c5,"345297c5,CHN",1521,29.943670207820436,121.84181346589591
3452b887,"3452b887,CHN",1521,30.0391906490761,121.98379994443681
3452b937,"3452b937,CHN",1521,30.021959007667718,121.92566853754563
3452be0d,"3452be0d,CHN",1521,29.954413834325226,121.91088611937532
3452c1fd,"3452c1fd,CHN",1521,29.893351440915534,122.07691793067451
3452c247,"3452c247,CHN",1521,29.908723143141255,122.1114670451991
3452c4fb,"3452c4fb,CHN",1521,29.990920090764817,122.13767332273004
3452d843,"3452d843,CHN",1521,29.959579415318967,122.33077130990229
3452d903,"3452d903,CHN",1521,29.945031374333997,122.30814172435346
3452d915,"3452d915,CHN",1521,29.941535188676095,122.28962055556998
3452d941,"3452d941,CHN",1521,29.938023063992322,122.2831227816604
3452d95b,"3452d95b,CHN",1521,29.933220119231745,122.27380054038983
3452d95d,"3452d95d,CHN",1521,29.939927290904702,122.27478541688183
3452d969,"3452d969,CHN",1521,29.940782257702313,122.27910545931941
3452dbc7,"3452dbc7,CHN",1521,29.957184210530993,122.2461997001229
3452dbe5,"3452dbe5,CHN",1521,29.939966833830344,122.25719777377695
3452dbe7,"3452dbe7,CHN",1521,29.941278203792457,122.25844924218899
3452de19,"3452de19,CHN",1521,29.843952470567345,122.28479490091833
3452e401,"3452e401,CHN",1521,29.754622636426923,122.26302760870489
3452e70b,"3452e70b,CHN",1521,29.82920014296123,122.22465038659783
3452e711,"3452e711,CHN",1521,29.822609734258563,122.23185595613096
3452e93d,"3452e93d,CHN",1521,29.818156150647056,122.11622247886544
3452ea7b,"3452ea7b,CHN",1521,29.889729152644513,122.04722924771137
3452ec33,"3452ec33,CHN",1521,29.77337986046822,122.06826431835243
3452ec3b,"3452ec3b,CHN",1521,29.780312353112993,122.0717254854781
3452ed37,"3452ed37,CHN",1521,29.76854929416347,122.00322498134096
3452ef13,"3452ef13,CHN",1521,29.759961061865518,122.14956076460356
344e21ed,"344e21ed,CHN",1530,28.680284529799764,121.55122378639751
344e3cd9,"344e3cd9,CHN",1530,28.68679632834196,121.43267233251031
344e27bf,"344e27bf,CHN",1531,28.541864852747132,121.60159898565493
3451d865,"3451d865,CHN",1531,28.54370861014684,121.6426305429645
344e2aa7,"344e2aa7,CHN",1533,28.359651380323054,121.62460122904152
34502aab,"34502aab,CHN",1533,28.34298323868088,121.62891753473255
3451d55f,"3451d55f,CHN",1533,28.361746584089698,121.63113169742718
3451d5b3,"3451d5b3,CHN",1533,28.388794391050904,121.6701447586257
3451d5c5,"3451d5c5,CHN",1533,28.406592589460747,121.65877761926916
3451d5cf,"3451d5cf,CHN",1533,28.4052311268736,121.66534591247527
344f7ed7,"344f7ed7,CHN",1536,27.945468033177846,120.84865138894148
344f7f2b,"344f7f2b,CHN",1536,27.947292254656773,120.85193314161933
344f81cd,"344f81cd,CHN",1536,27.897023571649573,120.91024198080311
344f82ef,"344f82ef,CHN",1536,27.986922684540776,120.92828927254439
344f82f1,"344f82f1,CHN",1536,27.982323868389994,120.92844300017249
344fc57d,"344fc57d,CHN",1539,28.231186398590253,121.40775447009212
344fd657,"344fd657,CHN",1540,28.23824515605798,121.58558689257343
344fd67b,"344fd67b,CHN",1540,28.264433729008136,121.58897072401562
344fd689,"344fd689,CHN",1540,28.259989017689467,121.58069671409785
344fd6c9,"344fd6c9,CHN",1540,28.25664547608344,121.54707909710906
345029d9,"345029d9,CHN",1540,28.229266138573426,121.6303692626224
34502a05,"34502a05,CHN",1540,28.266605967990266,121.63697671013449
34502a49,"34502a49,CHN",1540,28.275075445246266,121.6656656180075
34502bb3,"34502bb3,CHN",1540,28.277087447739856,121.67701912971572
34502bcb,"34502bcb,CHN",1540,28.266832624376978,121.6764821785031
34502c7b,"34502c7b,CHN",1543,28.268136304581624,121.72767234726294
3451c415,"3451c415,CHN",1545,28.511134314715523,121.88307617875397
3451c5df,"3451c5df,CHN",1545,28.46445107660788,121.8991696939061
3451cecb,"3451cecb,CHN",1545,28.381857973598528,121.89952554109742
345210bb,"345210bb,CHN",1554,29.1230749187528,121.88692059102415
345210ed,"345210ed,CHN",1554,29.14016022654464,121.87165801216204
34521403,"34521403,CHN",1554,29.18947066766784,121.91205929215575
3452141d,"3452141d,CHN",1554,29.189908197668316,121.91617008228307
3452143b,"3452143b,CHN",1554,29.194519449238403,121.9346050393925
345215a9,"345215a9,CHN",1554,29.217519377605452,121.95641059790954
345215ab,"345215ab,CHN",1554,29.21816549500109,121.94894949849449
345216a9,"345216a9,CHN",1554,29.18790482566098,121.91070774034239
345216ad,"345216ad,CHN",1554,29.184646709004365,121.90359514886116
34523c49,"34523c49,CHN",1554,29.130834062181435,122.04732363610809
34523d85,"34523d85,CHN",1554,29.131229280859262,122.00042773553474
34523d8b,"34523d8b,CHN",1554,29.142642441121602,121.9955979853244
3452f4e7,"3452f4e7,CHN",1559,29.62519981680895,122.01822023948233
34528be3,"34528be3,CHN",1561,29.676824155707514,121.90453973112912
3452d4a3,"3452d4a3,CHN",1567,30.150845105289864,122.2733991904362
3452d4bf,"3452d4bf,CHN",1567,30.147418667702436,122.28489230445192
3452d7c5,"3452d7c5,CHN",1568,30.01430524876073,122.34031268633066
34531715,"34531715,CHN",1569,29.699904413264374,122.56313082182136
3453171d,"3453171d,CHN",1569,29.700675425889866,122.57907893199238
3453171f,"3453171f,CHN",1569,29.695538756308107,122.57943899279928
3453178b,"3453178b,CHN",1569,29.742599451445038,122.5406305596437
345317d1,"345317d1,CHN",1569,29.748252940136194,122.57349734101567
345318b3,"345318b3,CHN",1569,29.77724546068802,122.44951408144478
34531939,"34531939,CHN",1569,29.7283337051755,122.46039187855912
34531c45,"34531c45,CHN",1569,29.6883817525811,122.41534005859253
34531d8b,"34531d8b,CHN",1569,29.708674063509093,122.35862697015826
34531e17,"34531e17,CHN",1569,29.748139011015493,122.37014563125376
34533ba3,"34533ba3,CHN",1571,29.8579515491365,122.59003362336875
345d4f69,"CNG,TWN",1572,25.158543501967223,121.79657058715752
345d4e89,"KEELUNG,TWN",1572,25.159749221488656,121.73391648987023
345d4ebb,"KEELUNG,TWN",1572,25.18532852329358,121.73348667039804
345d4f03,"CHI-LUNG,TWN",1572,25.15401306958779,121.76810682902202
345d4ef7,"CHI-LUNG,TWN",1572,25.153849249694783,121.75059218231209
345d4e41,"CHI-LUNG,TWN",1572,25.135046736396486,121.74402160818035
345d4f0b,"CHI-LUNG,TWN",1572,25.147103264994108,121.78641766871128
345d4e59,"CHI-LUNG,TWN",1572,25.147978103657444,121.7524099878788
34696af1,"TAICHUNG,TWN",1579,24.233848427580718,120.48867610772906
34696b15,"TAICHUNG,TWN",1579,24.263233939853894,120.50479218335641
346a71a7,"346a71a7,CHN",1580,25.28532889969584,119.66402670063742
346a71a9,"346a71a9,CHN",1580,25.28637513884539,119.65794652190975
346a7bbd,"346a7bbd,CHN",1581,25.329417640193885,119.53641009167566
346a8367,"346a8367,CHN",1583,25.42844506163488,119.25825033926148
346a8483,"346a8483,CHN",1583,25.414927691289645,119.27013621848904
346ac111,"346ac111,CHN",1586,25.16250850990056,118.98333196540027
346ac11b,"346ac11b,CHN",1586,25.167926090794733,118.98299743165309
346ac11d,"346ac11d,CHN",1586,25.176280843687834,118.98230533852303
346ac1b9,"346ac1b9,CHN",1586,25.156077390022034,119.01904083522773
346ac229,"346ac229,CHN",1586,25.123886633097193,119.0099530534473
346ac2ed,"346ac2ed,CHN",1587,25.070233289451163,119.01860114269341
346ac2ef,"346ac2ef,CHN",1587,25.071786494461467,119.01304962499842
346ac303,"346ac303,CHN",1587,25.07916855949997,118.99457727801727
346ae9ed,"346ae9ed,CHN",1592,25.103627792612542,119.06679258836803
346c5aeb,"MAGONG,TWN",1597,23.564648412544823,119.57616417351876
346c5aed,"MAGONG,TWN",1597,23.56566440265679,119.57291229902037
346c5a8d,"MAGONG,TWN",1597,23.561858781065702,119.56568185285744
346c5a65,"PENG-HU KANG,TWN",1597,23.55891539184644,119.54840400781593
346e0321,"USER,TWN",1601,22.572650437599886,120.32304358650185
346e0243,"TW KHH,TWN",1601,22.55834030109059,120.28312352714204
346e01c7,"KAOHSIUNG,TWN",1601,22.56584896025737,120.22091399318245
346e02c1,"KAOHSIUNG,TWN",1601,22.549624548491153,120.32290360439576
346e0105,"KAOHSIUNG,TWN",1601,22.599290919056994,120.21357511338623
3471fe0d,"KAOHSIUNG,TWN",1601,22.522920428941273,120.24350423948687
3471fc25,"KAOHSIUNG,TWN",1601,22.481905653605956,120.25994502271281
346e06db,"KAOHSIUNG,TWN",1601,22.647532761706827,120.21419663227304
346e1d35,"KAOHSIUNG,TWN",1601,22.544694959138404,120.34449139227898
3471fde7,"KAOHSIUNG,TWN",1601,22.52005909547314,120.25982869674048
3471e4a9,"KAOHSIUNG,TWN",1601,22.43185730951042,120.35240474976409
346e0103,"KAOHSIUNG,TWN",1601,22.600275923906164,120.20931236923202
3471fdf7,"KAOHSIUNG,TWN",1601,22.533164195353994,120.26650053412374
346e03a9,"KAOHSIUNG,TWN",1601,22.582902714122785,120.29448345032004
3471fe73,"KAOHSIUNG,TWN",1601,22.517906093036355,120.24333605982522
3471fe71,"KAOHSIUNG,TWN",1601,22.51318942663156,120.24286168101591
346e01c3,"KAOHSIUNG,TWN",1601,22.559421654504963,120.22549872429394
346e02b9,"KAOHSIUNG,TWN",1601,22.543491066302384,120.32863155033058
3471fde1,"KAOHSIUNG,TWN",1601,22.521311825008034,120.25392564169697
3471fe75,"KAOHSIUNG,TWN",1601,22.516827857578576,120.24836351430345
346e011f,"KAOHSIUNG,TWN",1601,22.610683396817862,120.20841927550397
346e03cb,"KAOHSIUNG,TWN",1601,22.58215853921718,120.271384672647
346e06ab,"KAO-HSIUNG,TWN",1601,22.630368825272843,120.24772566584483
346e0389,"KAO-HSIUNG,TWN",1601,22.61713241505489,120.28279884877074
346e017d,"KAO-HSIUNG,TWN",1601,22.591965267296903,120.24822921188621
346e017b,"KAO-HSIUNG,TWN",1601,22.59307260919717,120.24251135302222
346e06df,"KAOHSIUNG N 1 ANCHOR,TWN",1601,22.65423175228512,120.20858379762647
3540435d,"JP NGU,JPN",1630,32.909605749347115,130.45514519807625
3541ed9f,"JP HKT OFF,JPN",1634,33.65227825574879,130.26572273709107
3541ed99,"JP HKT OFF,JPN",1634,33.65410705524925,130.2606704973056
35438f51,"JP UBJ OFF,JPN",1636,33.890526462742784,131.19240047066816
3543ebb1,"KANDA,JPN",1637,33.775100134209886,131.0074260590172
35439783,"MOJI KO,JPN",1637,33.96700613879237,130.99801472518845
3543a4c7,"HIBIKINADA,JPN",1637,34.043842676320914,130.8556504739423
3543b8e3,"HIBIKINADA,JPN",1637,33.9196578461784,130.85103876316117
35438a2f,"JP UBJ,JPN",1638,33.79176990592196,131.24899020310895
354428c7,"JP OIT,JPN",1640,33.274020323547774,131.78195891682736
35442c11,"SAGANOSEKI KO,JPN",1642,33.267438422842076,131.8533261517272
3544e669,"TOKUYAMA,JPN",1646,34.0398060312909,131.7877282224257
354e1a75,"KOCHI KO,JPN",1659,33.47932264528401,133.582716119319
355017ff,"JP KIK,JPN",1667,34.08285672831338,132.8616232549043
35503969,"NAMIKATA OFF,JPN",1667,34.120431396202875,132.96356887676288
3551cd5d,"SAIJO,JPN",1669,33.945569536252,133.1918028629654
3551cd67,"SAIJO,JPN",1669,33.94162266262538,133.1971815273738
355030a3,"IMABARI KO,JPN",1670,34.066047511221576,133.0274207608449
35504787,"TEST1,JPN",1671,34.173025772306964,132.9889249536304
3551a9cf,"JP TSUNEISHI,JPN",1678,34.32147149409638,133.28371326874526
35510c37,"JP FKY,JPN",1680,34.373807086182815,133.42430040704798
35510c53,"JP FKY,JPN",1680,34.37130828994093,133.43848692223327
355113d1,"FUKUYAMA,JPN",1680,34.46268807887585,133.41429988725884
355112f3,"FUKUYAMA,JPN",1680,34.42402363468703,133.45349480630904
