year,lat_bin,lon_bin,hours
2012,-45,37,22.829166666666666
2012,-45,44,26.71666666666666
2012,-45,45,52.46416666666667
2012,-45,46,49.015
2012,-45,47,25.04833333333334
2012,-45,48,38.74333333333335
2012,-45,49,70.825
2012,-45,50,11.035833333333338
2012,-45,52,31.006666666666668
2012,-45,53,23.585
2012,-45,55,23.999999999999996
2012,-45,56,5.000833333333333
2012,-45,58,19.55
2012,-45,59,38.62166666666667
2012,-45,60,31.531666666666666
2012,-45,61,44.29916666666667
2012,-45,62,24.76166666666667
2012,-45,63,46.67416666666667
2012,-45,71,9.657500000000002
2012,-45,72,0
2012,-45,74,29.970000000000002
2012,-45,75,15.386666666666667
2012,-45,77,12.865833333333331
2012,-45,78,37.922499999999985
2012,-45,79,33.31166666666669
2012,-45,80,20.74583333333334
2012,-45,81,63.677499999999995
2012,-45,82,22.634166666666665
2012,-45,83,19.538333333333334
2012,-45,84,46.52083333333334
2012,-45,85,31.715
2012,-45,86,35.89333333333334
2012,-45,87,53.327500000000015
2012,-45,89,27.643333333333334
2012,-45,90,40.039999999999985
2012,-45,91,20.565
2012,-45,92,40.38583333333334
2012,-45,93,55.059166666666684
2012,-45,94,29.035000000000004
2012,-45,96,39.05916666666668
2012,-45,97,33.44000000000001
2012,-45,98,34.087499999999984
2012,-45,99,68.88916666666664
2012,-45,100,4.578333333333333
2012,-45,101,34.61833333333334
2012,-45,102,45.98916666666666
2012,-45,103,21.945000000000007
2012,-45,104,29.772500000000008
2012,-45,105,44.10916666666666
2012,-45,106,141.9175
2012,-45,107,39.38333333333333
2012,-45,108,81.93999999999998
2012,-45,109,70.69083333333334
2012,-45,110,72.91166666666669
2012,-45,111,87.88000000000001
2012,-45,112,33.28083333333334
2012,-45,113,46.64166666666667
2012,-45,114,63.84416666666666
2012,-45,115,85.575
2012,-45,116,75.28
2012,-45,117,100.80499999999998
2012,-45,118,43.81333333333333
2012,-45,119,17.290000000000006
2012,-45,120,100.19833333333331
2012,-45,121,57.269166666666635
2012,-45,122,66.98333333333332
2012,-45,123,29.256666666666668
2012,-45,124,30.52416666666668
2012,-45,127,20.93
2012,-45,128,21.37583333333334
2012,-45,129,25.443333333333342
2012,-45,130,39.7675
2012,-45,144,24.350833333333327
2012,-45,145,155.54999999999998
2012,-45,146,461.77000000000027
2012,-45,147,305.03249999999974
2012,-45,148,321.83999999999986
2012,-45,149,282.10083333333336
2012,-45,150,236.74916666666678
2012,-45,151,146.99166666666667
2012,-45,152,230.48333333333352
2012,-45,153,279.62
2012,-45,154,225.925
2012,-45,155,76.25666666666667
2012,-45,156,65.50666666666667
2012,-45,157,184.75916666666666
2012,-45,158,298.1887499999995
2012,-45,159,877.2555555555534
2012,-45,160,973.097361111111
2012,-45,161,1008.1594444444426
2012,-45,162,332.99194444444447
2012,-45,163,294.0877777777778
2012,-45,164,680.7179166666665
2012,-45,165,624.5831944444441
2012,-45,166,20.193333333333328
2012,-45,167,39.13583333333333
2012,-45,171,5406.213333333342
2012,-45,172,10523.837777777877
2012,-45,173,1553.6195833333404
2012,-45,174,21.357499999999998
2012,-45,175,82.34958333333336
2012,-45,176,129.60375000000002
2012,-45,177,120.25333333333336
2012,-45,178,20.17250000000001
2012,-45,179,116.31
2012,-44,-179,102.51250000000005
2012,-44,-178,92.63499999999998
2012,-44,-177,150.58499999999995
2012,-44,-176,98.46083333333324
2012,-44,-175,128.9858333333333
2012,-44,-174,138.01416666666665
2012,-44,-173,125.58638888888888
2012,-44,-172,177.96111111111114
2012,-44,-171,156.28555555555553
2012,-44,-170,122.34763888888891
2012,-44,-169,203.32625000000007
2012,-44,-168,215.18888888888887
2012,-44,-167,181.71013888888896
2012,-44,-166,84.52236111111114
2012,-44,-165,235.44347222222217
2012,-44,-164,135.9425
2012,-44,-163,103.31291666666665
2012,-44,-162,202.01736111111103
2012,-44,-161,114.80013888888884
2012,-44,-160,106.6775
2012,-44,-159,127.54249999999999
2012,-44,-158,160.65583333333336
2012,-44,-157,242.80291666666656
2012,-44,-156,168.41958333333335
2012,-44,-155,157.87180555555557
2012,-44,-154,143.43347222222224
2012,-44,-153,72.30416666666667
2012,-44,-152,86.72166666666666
2012,-44,-151,111.27916666666664
2012,-44,-150,127.93
2012,-44,-149,109.47333333333327
2012,-44,-148,88.31166666666664
2012,-44,-147,105.25333333333337
2012,-44,-146,157.26833333333326
2012,-44,-145,165.6891666666666
2012,-44,-144,211.11
2012,-44,-143,212.03416666666658
2012,-44,-142,136.18833333333333
2012,-44,-141,92.42166666666665
2012,-44,-140,139.10583333333332
2012,-44,-139,73.65666666666668
2012,-44,-138,73.14333333333336
2012,-44,-137,129.8433333333333
2012,-44,-136,77.42416666666666
2012,-44,-135,125.27916666666677
2012,-44,-134,126.08166666666665
2012,-44,-133,171.98166666666668
2012,-44,-132,53.999166666666696
2012,-44,-131,81.685
2012,-44,-130,113.58666666666666
2012,-44,-129,110.08583333333337
2012,-44,-128,166.25000000000003
2012,-44,-127,98.75750000000002
2012,-44,-126,141.92166666666668
2012,-44,-125,110.80166666666666
2012,-44,-124,101.94333333333334
2012,-44,-123,40.27166666666669
2012,-44,-122,104.65916666666655
2012,-44,-121,91.25
2012,-44,-120,89.01833333333335
2012,-44,-119,124.54250000000002
2012,-44,-118,67.82833333333336
2012,-44,-117,106.35999999999999
2012,-44,-116,128.84416666666672
2012,-44,-115,121.28249999999984
2012,-44,-114,85.50333333333336
2012,-44,-113,120.82111111111115
2012,-44,-112,139.61638888888888
2012,-44,-111,102.06499999999998
2012,-44,-110,117.23597222222224
2012,-44,-109,70.36625000000001
2012,-44,-108,165.12791666666666
2012,-44,-107,144.4116666666667
2012,-44,-106,140.24055555555557
2012,-44,-105,99.70555555555553
2012,-44,-104,77.37138888888887
2012,-44,-103,115.95361111111114
2012,-44,-102,80.73555555555558
2012,-44,-101,91.44499999999998
2012,-44,-100,144.13875000000007
2012,-44,-99,82.21749999999999
2012,-44,-98,56.91333333333334
2012,-44,-97,121.13847222222222
2012,-44,-96,41.12402777777778
2012,-44,-95,71.71388888888889
2012,-44,-94,136.33125
2012,-44,-93,126.98680555555558
2012,-44,-92,219.44749999999996
2012,-44,-91,24.244166666666665
2012,-44,-90,35.86166666666667
2012,-44,-89,102.27958333333336
2012,-44,-88,153.95347222222222
2012,-44,-87,745.8786111111114
2012,-44,-86,672.9845833333336
2012,-44,-85,354.6469444444444
2012,-44,-84,521.8754166666664
2012,-44,-83,749.5137500000002
2012,-44,-82,1325.4465277777776
2012,-44,-81,395.7576388888888
2012,-44,-80,440.5379166666667
2012,-44,-79,303.2838888888889
2012,-44,-78,2479.7447222222218
2012,-44,-77,5061.42833333332
2012,-44,-76,8150.168611111133
2012,-44,-75,3005.920555555552
2012,-44,-74,218179.24291668995
2012,-44,-73,7159.444027777777
2012,-44,-66,19.97152777777778
2012,-44,-65,2182.953611111107
2012,-44,-64,10536.69472222224
2012,-44,-63,3477.1893055555547
2012,-44,-62,2145.469305555555
2012,-44,-61,6544.703611111126
2012,-44,-60,5187.514166666661
2012,-44,-59,3500.260416666665
2012,-44,-58,2519.7624999999985
2012,-44,-57,1485.0175000000002
2012,-44,-56,1105.6206944444446
2012,-44,-55,575.1108333333335
2012,-44,-54,350.3056944444445
2012,-44,-53,348.1322222222222
2012,-44,-52,571.8055555555555
2012,-44,-51,366.9656944444445
2012,-44,-50,636.6743055555557
2012,-44,-49,305.5136111111112
2012,-44,-48,580.5488888888889
2012,-44,-47,203.3863888888889
2012,-44,-46,308.5152777777779
2012,-44,-45,246.03833333333333
2012,-44,-44,162.79847222222222
2012,-44,-43,273.77125
2012,-44,-42,207.6902777777778
2012,-44,-41,319.57583333333326
2012,-44,-40,225.88388888888895
2012,-44,-39,92.64750000000001
2012,-44,-38,174.27388888888888
2012,-44,-37,128.9736111111111
2012,-44,-36,231.1480555555556
2012,-44,-35,90.1897222222222
2012,-44,-34,222.98166666666665
2012,-44,-33,325.8852777777778
2012,-44,-32,211.10916666666668
2012,-44,-31,249.94180555555567
2012,-44,-30,146.68236111111116
2012,-44,-29,100.87249999999997
2012,-44,-28,170.0534722222222
2012,-44,-27,104.26944444444445
2012,-44,-26,111.60055555555554
2012,-44,-25,157.42222222222222
2012,-44,-24,198.18569444444438
2012,-44,-23,138.85499999999996
2012,-44,-22,205.52152777777778
2012,-44,-21,142.66875000000002
2012,-44,-20,119.0483333333333
2012,-44,-19,215.70152777777778
2012,-44,-18,35.35694444444445
2012,-44,-17,102.36666666666667
2012,-44,-16,119.04347222222222
2012,-44,-15,76.1461111111111
2012,-44,-14,160.96402777777774
2012,-44,-13,186.60791666666668
2012,-44,-12,145.63125000000005
2012,-44,-11,98.85750000000003
2012,-44,-10,187.84847222222226
2012,-44,-9,159.32430555555555
2012,-44,-8,56.18375000000002
2012,-44,-7,157.51652777777778
2012,-44,-6,166.10111111111115
2012,-44,-5,117.67666666666672
2012,-44,-4,83.19166666666663
2012,-44,-3,94.3991666666667
2012,-44,-2,24.61750000000001
2012,-44,-1,51.36750000000001
2012,-44,0,26.562500000000007
2012,-44,1,25.167499999999997
2012,-44,2,46.23111111111112
2012,-44,3,120.56805555555555
2012,-44,4,90.25416666666668
2012,-44,5,78.64861111111111
2012,-44,6,51.976666666666674
2012,-44,7,42.13249999999999
2012,-44,8,45.43472222222223
2012,-44,9,46.17861111111111
2012,-44,10,12.878333333333337
2012,-44,11,16.211111111111112
2012,-44,12,45.833611111111104
2012,-44,13,7.03916666666667
2012,-44,14,26.93083333333334
2012,-44,15,9.533333333333335
2012,-44,18,34.32333333333334
2012,-44,19,10.856666666666673
2012,-44,20,19.35000000000001
2012,-44,24,10.241666666666664
2012,-44,29,0
2012,-44,33,27.425000000000008
2012,-44,34,15.75
2012,-44,35,36.28666666666666
2012,-44,36,21.2275
2012,-44,37,9.623333333333338
2012,-44,39,36.33333333333333
2012,-44,40,18.4825
2012,-44,41,55.239999999999995
2012,-44,42,37.96333333333334
2012,-44,43,54.22416666666669
2012,-44,50,21.23666666666668
2012,-44,51,31.675000000000015
2012,-44,53,17.555
2012,-44,54,27.939166666666676
2012,-44,55,19.215833333333336
2012,-44,56,29.665000000000006
2012,-44,57,27.240833333333335
2012,-44,67,9.534166666666668
2012,-44,68,38.81916666666666
2012,-44,71,51.84500000000001
2012,-44,72,19.215000000000003
2012,-44,73,59.8675
2012,-44,78,68.91750000000002
2012,-44,79,19.18250000000002
2012,-44,80,17.759166666666673
2012,-44,81,47.127500000000005
2012,-44,106,26.975
2012,-44,107,37.38750000000002
2012,-44,112,30.2975
2012,-44,113,36.105000000000004
2012,-44,114,150.15083333333337
2012,-44,115,62.90500000000001
2012,-44,120,0
2012,-44,121,9.865833333333342
2012,-44,122,19.065833333333337
2012,-44,123,22.914166666666674
2012,-44,124,77.78333333333332
2012,-44,125,21.49416666666667
2012,-44,126,57.991666666666674
2012,-44,127,43.63500000000002
2012,-44,128,48.88583333333333
2012,-44,129,9.909166666666668
2012,-44,133,39.15083333333333
2012,-44,134,25.300833333333337
2012,-44,135,18.885
2012,-44,140,17.903333333333336
2012,-44,141,20.715000000000003
2012,-44,142,222.19500000000002
2012,-44,143,283.5637500000001
2012,-44,144,303.7766666666666
2012,-44,145,478.9883333333335
2012,-44,146,272.6095833333332
2012,-44,147,3102.2183333333255
2012,-44,148,1650.9431944444445
2012,-44,149,132.9508333333333
2012,-44,150,137.7891666666667
2012,-44,151,77.17166666666665
2012,-44,152,25.2
2012,-44,153,55.16333333333334
2012,-44,154,83.10083333333333
2012,-44,155,455.13249999999977
2012,-44,156,883.3618055555539
2012,-44,157,1054.6441666666667
2012,-44,158,836.700555555555
2012,-44,159,302.065138888889
2012,-44,160,123.67583333333334
2012,-44,161,141.28250000000003
2012,-44,162,223.76499999999996
2012,-44,163,600.6230555555552
2012,-44,164,951.223472222222
2012,-44,165,232.31166666666655
2012,-44,169,45.480000000000004
2012,-44,172,33592.610972224495
2012,-44,173,21809.4311111111
2012,-44,174,2096.223194444454
2012,-44,175,127.31416666666664
2012,-44,176,66.33916666666667
2012,-44,177,176.81111111111113
2012,-44,178,178.11833333333328
2012,-44,179,235.2570833333333
2012,-43,-179,180.46152777777775
2012,-43,-178,163.66013888888892
2012,-43,-177,60.9101388888889
2012,-43,-176,120.89777777777769
2012,-43,-175,108.94583333333341
2012,-43,-174,143.9845833333335
2012,-43,-173,131.935
2012,-43,-172,56.80666666666667
2012,-43,-171,31.648333333333326
2012,-43,-170,70.87000000000003
2012,-43,-169,71.17583333333332
2012,-43,-168,111.14083333333338
2012,-43,-167,129.21583333333334
2012,-43,-166,68.61
2012,-43,-165,50.14013888888891
2012,-43,-164,71.47138888888888
2012,-43,-163,117.8727777777778
2012,-43,-162,42.468611111111116
2012,-43,-161,87.94486111111111
2012,-43,-160,61.92194444444445
2012,-43,-159,54.07583333333335
2012,-43,-158,101.81624999999998
2012,-43,-157,43.244722222222244
2012,-43,-156,20.976666666666667
2012,-43,-155,51.014444444444436
2012,-43,-154,59.530138888888885
2012,-43,-153,24.214999999999986
2012,-43,-152,40.86597222222224
2012,-43,-151,52.34819444444443
2012,-43,-150,70.89138888888888
2012,-43,-149,48.35500000000001
2012,-43,-148,152.47861111111106
2012,-43,-147,175.07999999999996
2012,-43,-146,87.98319444444444
2012,-43,-145,76.57875000000001
2012,-43,-144,97.69861111111115
2012,-43,-143,151.10833333333332
2012,-43,-142,89.14916666666667
2012,-43,-141,125.72861111111115
2012,-43,-140,268.25972222222197
2012,-43,-139,176.8974999999999
2012,-43,-138,209.14722222222218
2012,-43,-137,207.51083333333327
2012,-43,-136,153.35388888888883
2012,-43,-135,219.96930555555542
2012,-43,-134,150.1456944444444
2012,-43,-133,152.86333333333332
2012,-43,-132,55.412500000000016
2012,-43,-131,188.07541666666665
2012,-43,-130,144.95083333333335
2012,-43,-129,114.81361111111103
2012,-43,-128,89.56805555555547
2012,-43,-127,98.35305555555554
2012,-43,-126,67.14027777777778
2012,-43,-125,30.410694444444445
2012,-43,-124,71.56375
2012,-43,-123,168.99541666666667
2012,-43,-122,139.30527777777777
2012,-43,-121,61.903333333333336
2012,-43,-120,80.67861111111111
2012,-43,-119,90.8261111111111
2012,-43,-118,107.8277777777778
2012,-43,-117,108.84263888888887
2012,-43,-116,42.13611111111111
2012,-43,-115,104.39249999999998
2012,-43,-114,92.7852777777778
2012,-43,-113,65.075
2012,-43,-112,74.35430555555556
2012,-43,-111,54.884861111111135
2012,-43,-110,44.006666666666646
2012,-43,-108,26.418333333333344
2012,-43,-107,53.42166666666667
2012,-43,-106,42.13916666666667
2012,-43,-105,42.86666666666667
2012,-43,-104,39.71888888888887
2012,-43,-103,66.69583333333338
2012,-43,-102,145.85222222222225
2012,-43,-101,95.58416666666666
2012,-43,-100,120.56416666666664
2012,-43,-99,99.41
2012,-43,-98,51.024861111111136
2012,-43,-97,53.62138888888889
2012,-43,-96,66.96944444444449
2012,-43,-95,138.47541666666666
2012,-43,-94,108.35124999999998
2012,-43,-93,87.99402777777776
2012,-43,-92,18.43333333333333
2012,-43,-91,74.37416666666667
2012,-43,-90,80.38944444444446
2012,-43,-89,193.89222222222224
2012,-43,-88,497.76375000000024
2012,-43,-87,400.3562500000001
2012,-43,-86,239.04625000000001
2012,-43,-85,481.94166666666666
2012,-43,-84,754.026388888889
2012,-43,-83,1205.8765277777784
2012,-43,-82,782.9576388888888
2012,-43,-81,308.28513888888904
2012,-43,-80,367.10027777777776
2012,-43,-79,357.3016666666666
2012,-43,-78,2738.1015277777747
2012,-43,-77,4403.905694444431
2012,-43,-76,5882.8347222222155
2012,-43,-75,4931.134305555562
2012,-43,-74,122707.46819445128
2012,-43,-73,72096.52013889066
2012,-43,-66,228.78375
2012,-43,-65,7721.705833333333
2012,-43,-64,5260.768194444453
2012,-43,-63,10401.624305555564
2012,-43,-62,2834.162638888888
2012,-43,-61,2980.3336111111093
2012,-43,-60,7089.075000000001
2012,-43,-59,5296.461944444438
2012,-43,-58,3901.4559722222184
2012,-43,-57,2552.609444444442
2012,-43,-56,1235.3179166666664
2012,-43,-55,1295.6909722222222
2012,-43,-54,478.1844444444446
2012,-43,-53,292.37583333333345
2012,-43,-52,269.3976388888889
2012,-43,-51,484.04222222222216
2012,-43,-50,309.91666666666674
2012,-43,-49,309.30527777777775
2012,-43,-48,569.9090277777777
2012,-43,-47,527.9743055555555
2012,-43,-46,333.56208333333325
2012,-43,-45,383.03361111111104
2012,-43,-44,213.76986111111108
2012,-43,-43,137.1101388888889
2012,-43,-42,360.1777777777778
2012,-43,-41,175.5298611111111
2012,-43,-40,369.8845833333334
2012,-43,-39,319.9041666666668
2012,-43,-38,247.24194444444439
2012,-43,-37,232.91277777777773
2012,-43,-36,92.60972222222219
2012,-43,-35,90.71986111111114
2012,-43,-34,106.67125
2012,-43,-33,173.80805555555557
2012,-43,-32,205.22416666666663
2012,-43,-31,370.88958333333335
2012,-43,-30,253.22472222222214
2012,-43,-29,168.9790277777778
2012,-43,-28,140.1709722222222
2012,-43,-27,268.37680555555556
2012,-43,-26,154.39319444444448
2012,-43,-25,136.7270833333334
2012,-43,-24,229.93847222222217
2012,-43,-23,176.2281944444444
2012,-43,-22,131.3075
2012,-43,-21,134.54916666666665
2012,-43,-20,159.67083333333338
2012,-43,-19,232.41333333333336
2012,-43,-18,185.38805555555558
2012,-43,-17,239.75416666666663
2012,-43,-16,258.57750000000004
2012,-43,-15,305.61138888888894
2012,-43,-14,119.4666666666667
2012,-43,-13,291.6483333333335
2012,-43,-12,172.32069444444448
2012,-43,-11,186.23541666666668
2012,-43,-10,99.85375
2012,-43,-9,200.5391666666668
2012,-43,-8,135.3522222222222
2012,-43,-7,211.58069444444456
2012,-43,-6,154.72458333333333
2012,-43,-5,155.69375
2012,-43,-4,156.08194444444445
2012,-43,-3,178.26166666666666
2012,-43,-2,186.23250000000002
2012,-43,-1,223.06999999999994
2012,-43,0,213.67416666666668
2012,-43,1,105.84833333333333
2012,-43,2,96.9058333333334
2012,-43,3,69.35333333333335
2012,-43,4,657.4370833333334
2012,-43,5,90.39166666666667
2012,-43,6,69.08999999999999
2012,-43,7,77.0766666666667
2012,-43,8,120.82666666666665
2012,-43,9,78.42999999999999
2012,-43,10,62.03916666666667
2012,-43,11,4.635
2012,-43,12,102.34333333333335
2012,-43,13,40.3875
2012,-43,14,33.99083333333334
2012,-43,15,117.54805555555556
2012,-43,16,16.562777777777775
2012,-43,17,23.87194444444445
2012,-43,18,38.62027777777778
2012,-43,19,38.56083333333333
2012,-43,20,38.292500000000004
2012,-43,21,63.655
2012,-43,22,18.892500000000002
2012,-43,23,43.571666666666665
2012,-43,24,53.8275
2012,-43,25,40.49833333333333
2012,-43,26,25.43250000000003
2012,-43,27,51.03499999999999
2012,-43,30,40.574999999999996
2012,-43,31,24.249166666666675
2012,-43,32,54.22916666666667
2012,-43,33,59.17583333333333
2012,-43,36,85.84666666666665
2012,-43,37,89.97916666666667
2012,-43,38,77.31750000000001
2012,-43,39,47.142500000000005
2012,-43,49,9.7675
2012,-43,50,36.51083333333334
2012,-43,51,73.02416666666667
2012,-43,52,82.66416666666666
2012,-43,53,30.4125
2012,-43,54,31.96916666666667
2012,-43,56,41.830833333333324
2012,-43,57,22.539166666666667
2012,-43,58,75.63083333333333
2012,-43,59,45.70250000000001
2012,-43,60,19.507499999999997
2012,-43,61,46.14333333333334
2012,-43,63,19.646666666666672
2012,-43,64,65.27833333333332
2012,-43,65,52.63083333333333
2012,-43,66,19.015833333333333
2012,-43,67,9.267499999999998
2012,-43,68,76.82499999999996
2012,-43,69,24.93416666666667
2012,-43,70,58.73583333333333
2012,-43,71,17.84333333333333
2012,-43,72,62.62666666666665
2012,-43,73,19.34
2012,-43,74,51.99916666666665
2012,-43,75,40.39333333333335
2012,-43,76,38.38333333333334
2012,-43,77,30.575000000000003
2012,-43,79,44.94333333333333
2012,-43,80,13.9475
2012,-43,81,54.51250000000001
2012,-43,82,40.36333333333336
2012,-43,83,64.10166666666666
2012,-43,85,58.52
2012,-43,86,16.8475
2012,-43,87,32.0575
2012,-43,88,40.59750000000007
2012,-43,89,53.60666666666667
2012,-43,90,17.7375
2012,-43,91,22.741666666666664
2012,-43,95,4.5925
2012,-43,98,45.55083333333333
2012,-43,105,53.26750000000001
2012,-43,107,9.700833333333334
2012,-43,108,29.80250000000001
2012,-43,111,9.467500000000003
2012,-43,112,14.540833333333328
2012,-43,113,27.95916666666667
2012,-43,114,116.58666666666667
2012,-43,115,16.03666666666667
2012,-43,116,36.705
2012,-43,119,25.880833333333335
2012,-43,120,12.688333333333336
2012,-43,121,19.68000000000001
2012,-43,122,10.1875
2012,-43,123,19.00166666666667
2012,-43,126,32.025
2012,-43,127,44.855000000000004
2012,-43,128,38.68583333333334
2012,-43,129,52.67583333333335
2012,-43,130,69.77749999999999
2012,-43,131,41.284166666666664
2012,-43,132,44.52583333333335
2012,-43,133,9.6
2012,-43,136,17.191666666666666
2012,-43,137,40.90666666666666
2012,-43,138,176.8166666666666
2012,-43,139,292.60333333333335
2012,-43,140,307.78916666666686
2012,-43,141,258.9758333333333
2012,-43,142,191.51333333333346
2012,-43,143,103.46624999999999
2012,-43,144,196.9633333333333
2012,-43,145,8.717500000000001
2012,-43,147,12362.075277777734
2012,-43,148,3863.8215277777704
2012,-43,149,82.94416666666665
2012,-43,150,49.12041666666667
2012,-43,151,120.73875
2012,-43,152,614.5018055555548
2012,-43,153,1128.5883333333325
2012,-43,154,732.4327777777771
2012,-43,155,859.6641666666653
2012,-43,156,517.3929166666662
2012,-43,157,302.42166666666674
2012,-43,158,124.68333333333331
2012,-43,159,146.7525
2012,-43,160,85.51583333333325
2012,-43,161,377.71527777777783
2012,-43,162,274.00611111111124
2012,-43,163,701.0462499999995
2012,-43,164,338.372777777778
2012,-43,165,139.15625
2012,-43,166,29.631666666666664
2012,-43,170,27.549166666666668
2012,-43,171,325.6224999999997
2012,-43,173,11269.641805555644
2012,-43,174,15481.143611111338
2012,-43,175,3816.74680555561
2012,-43,176,338.43527777777774
2012,-43,177,325.91833333333335
2012,-43,178,162.1175
2012,-43,179,194.52666666666664
2012,-42,-179,141.0677777777778
2012,-42,-178,87.28444444444446
2012,-42,-177,143.0175
2012,-42,-176,127.86611111111105
2012,-42,-175,154.11625
2012,-42,-174,125.21208333333323
2012,-42,-173,135.53319444444443
2012,-42,-172,210.29472222222225
2012,-42,-171,188.1279166666666
2012,-42,-170,108.35972222222225
2012,-42,-169,220.35708333333346
2012,-42,-168,152.04916666666665
2012,-42,-167,154.1877777777778
2012,-42,-166,104.72277777777778
2012,-42,-165,83.22583333333334
2012,-42,-164,72.4
2012,-42,-163,131.5325
2012,-42,-162,112.11527777777779
2012,-42,-161,129.34749999999994
2012,-42,-160,80.60250000000002
2012,-42,-159,96.67083333333333
2012,-42,-158,76.9575
2012,-42,-157,43.61833333333333
2012,-42,-156,89.12166666666667
2012,-42,-155,100.22333333333334
2012,-42,-154,119.18666666666667
2012,-42,-153,170.19916666666668
2012,-42,-152,114.085
2012,-42,-151,256.695
2012,-42,-150,159.99749999999995
2012,-42,-149,211.9766666666668
2012,-42,-148,124.83916666666667
2012,-42,-147,102.95666666666666
2012,-42,-146,114.3641666666667
2012,-42,-145,140.33000000000004
2012,-42,-144,148.6075
2012,-42,-143,85.05166666666665
2012,-42,-142,147.74583333333325
2012,-42,-141,174.15333333333336
2012,-42,-140,144.6108333333333
2012,-42,-139,118.21749999999999
2012,-42,-138,113.9366666666667
2012,-42,-137,147.09944444444443
2012,-42,-136,106.21055555555556
2012,-42,-135,104.35333333333335
2012,-42,-134,118.02222222222218
2012,-42,-133,137.98500000000013
2012,-42,-132,139.4719444444445
2012,-42,-131,62.58166666666665
2012,-42,-130,99.72972222222224
2012,-42,-129,152.2769444444444
2012,-42,-128,70.21305555555557
2012,-42,-127,73.54500000000004
2012,-42,-126,272.5194444444445
2012,-42,-125,209.49750000000006
2012,-42,-124,138.66083333333333
2012,-42,-123,130.7625
2012,-42,-122,55.04833333333334
2012,-42,-121,92.9049999999999
2012,-42,-120,90.49666666666668
2012,-42,-119,132.1283333333333
2012,-42,-118,56.66000000000004
2012,-42,-117,73.73166666666668
2012,-42,-116,108.27250000000002
2012,-42,-115,55.875000000000014
2012,-42,-114,31.79083333333333
2012,-42,-113,69.50583333333334
2012,-42,-112,82.15083333333331
2012,-42,-111,53.837500000000034
2012,-42,-110,45.12999999999996
2012,-42,-109,136.80083333333337
2012,-42,-108,98.23333333333338
2012,-42,-107,83.67500000000003
2012,-42,-106,77.67138888888884
2012,-42,-105,106.03777777777779
2012,-42,-104,151.9386111111111
2012,-42,-103,134.98694444444445
2012,-42,-102,73.53305555555556
2012,-42,-101,213.28180555555545
2012,-42,-100,261.6520833333334
2012,-42,-99,92.60500000000002
2012,-42,-98,132.01236111111112
2012,-42,-97,138.79333333333332
2012,-42,-96,205.14000000000001
2012,-42,-95,124.05777777777782
2012,-42,-94,206.62861111111107
2012,-42,-93,89.4852777777778
2012,-42,-92,180.78833333333338
2012,-42,-91,123.89027777777778
2012,-42,-90,149.47347222222223
2012,-42,-89,730.4226388888898
2012,-42,-88,500.06097222222223
2012,-42,-87,353.84027777777783
2012,-42,-86,495.08055555555546
2012,-42,-85,393.5359722222225
2012,-42,-84,792.7262500000006
2012,-42,-83,887.405694444445
2012,-42,-82,417.8977777777778
2012,-42,-81,368.41111111111115
2012,-42,-80,370.31666666666666
2012,-42,-79,309.22722222222217
2012,-42,-78,2933.465277777776
2012,-42,-77,3994.81430555555
2012,-42,-76,3877.6772222222185
2012,-42,-75,13043.893888888915
2012,-42,-74,171475.035416668
2012,-42,-73,109678.81958333749
2012,-42,-71,0
2012,-42,-65,756.9512499999993
2012,-42,-64,940.1462499999994
2012,-42,-63,7952.069305555544
2012,-42,-62,9112.113888888887
2012,-42,-61,3382.8774999999987
2012,-42,-60,3672.9791666666656
2012,-42,-59,5725.262083333331
2012,-42,-58,5124.012222222214
2012,-42,-57,2484.585555555554
2012,-42,-56,2781.4534722222215
2012,-42,-55,1570.0065277777776
2012,-42,-54,1030.5980555555561
2012,-42,-53,576.9522222222222
2012,-42,-52,458.19958333333335
2012,-42,-51,458.5012499999999
2012,-42,-50,549.6080555555556
2012,-42,-49,439.98555555555555
2012,-42,-48,266.5033333333334
2012,-42,-47,233.8079166666667
2012,-42,-46,326.4848611111112
2012,-42,-45,365.7706944444445
2012,-42,-44,235.61944444444453
2012,-42,-43,351.84972222222206
2012,-42,-42,444.24986111111133
2012,-42,-41,247.4816666666667
2012,-42,-40,248.12513888888887
2012,-42,-39,169.2275
2012,-42,-38,373.1856944444445
2012,-42,-37,235.9313888888889
2012,-42,-36,316.33222222222224
2012,-42,-35,223.46374999999998
2012,-42,-34,185.31361111111107
2012,-42,-33,147.6408333333334
2012,-42,-32,127.05694444444445
2012,-42,-31,301.4711111111111
2012,-42,-30,319.7952777777778
2012,-42,-29,330.50986111111115
2012,-42,-28,347.48055555555544
2012,-42,-27,259.8922222222222
2012,-42,-26,379.05444444444447
2012,-42,-25,272.4916666666667
2012,-42,-24,416.2638888888889
2012,-42,-23,364.6547222222223
2012,-42,-22,399.9695833333333
2012,-42,-21,448.55861111111125
2012,-42,-20,298.12541666666675
2012,-42,-19,243.45763888888894
2012,-42,-18,358.01055555555547
2012,-42,-17,283.035833333333
2012,-42,-16,266.77833333333325
2012,-42,-15,312.1565277777779
2012,-42,-14,351.29749999999996
2012,-42,-13,390.13999999999993
2012,-42,-12,292.1362500000001
2012,-42,-11,512.5706944444445
2012,-42,-10,372.26375000000013
2012,-42,-9,541.91125
2012,-42,-8,371.1419444444444
2012,-42,-7,236.17055555555558
2012,-42,-6,314.4454166666667
2012,-42,-5,326.9244444444444
