Hotspot,date,hotspot_attacks_window_last3_month,hotspot_attacks_window_last6_month,hotspot_attacks_window_last9_month,hotspot_attacks_window_last12_month
Outside of Hotspots,2011-09-04,24,47,77,147
Outside of Hotspots,2011-09-05,24,47,77,147
Outside of Hotspots,2011-09-06,24,47,74,147
Outside of Hotspots,2011-09-07,24,47,71,147
Outside of Hotspots,2011-09-08,24,47,71,147
Outside of Hotspots,2011-09-09,24,47,69,147
Outside of Hotspots,2011-09-10,23,46,69,147
Outside of Hotspots,2011-09-11,22,46,69,146
Outside of Hotspots,2011-09-12,22,46,67,146
Outside of Hotspots,2011-09-13,22,46,67,146
Outside of Hotspots,2011-09-14,22,46,67,146
Outside of Hotspots,2011-09-15,21,45,67,146
Outside of Hotspots,2011-09-16,17,45,65,146
Outside of Hotspots,2011-09-17,18,46,66,147
Outside of Hotspots,2011-09-18,18,46,66,147
Outside of Hotspots,2011-09-19,18,46,65,147
Outside of Hotspots,2011-09-20,21,49,67,148
Outside of Hotspots,2011-09-21,20,49,66,148
Outside of Hotspots,2011-09-22,21,47,67,149
Outside of Hotspots,2011-09-23,21,47,67,147
Outside of Hotspots,2011-09-24,21,47,67,146
Outside of Hotspots,2011-09-25,21,47,67,146
Outside of Hotspots,2011-09-26,21,47,67,146
Outside of Hotspots,2011-09-27,21,47,66,145
Outside of Hotspots,2011-09-28,21,47,66,145
Outside of Hotspots,2011-09-29,22,48,67,146
Outside of Hotspots,2011-09-30,22,47,67,146
Outside of Hotspots,2011-10-01,22,47,67,145
Outside of Hotspots,2011-10-02,22,47,67,144
Outside of Hotspots,2011-10-03,23,48,68,144
Outside of Hotspots,2011-10-04,24,49,69,145
Outside of Hotspots,2011-10-05,24,49,69,138
Outside of Hotspots,2011-10-06,26,51,69,140
Outside of Hotspots,2011-10-07,28,54,72,142
Outside of Hotspots,2011-10-08,27,54,72,141
Outside of Hotspots,2011-10-09,27,54,72,141
Outside of Hotspots,2011-10-10,27,54,72,140
Outside of Hotspots,2011-10-11,28,55,73,141
Outside of Hotspots,2011-10-12,28,55,72,141
Outside of Hotspots,2011-10-13,26,55,72,141
Outside of Hotspots,2011-10-14,26,55,72,141
Outside of Hotspots,2011-10-15,26,55,72,141
Outside of Hotspots,2011-10-16,27,56,73,140
Outside of Hotspots,2011-10-17,29,59,76,143
Outside of Hotspots,2011-10-18,28,58,76,141
Outside of Hotspots,2011-10-19,28,57,75,141
Outside of Hotspots,2011-10-20,30,60,77,144
Outside of Hotspots,2011-10-21,30,59,77,142
Outside of Hotspots,2011-10-22,30,59,77,141
Outside of Hotspots,2011-10-23,30,59,77,139
Outside of Hotspots,2011-10-24,30,58,77,137
Outside of Hotspots,2011-10-25,30,58,76,136
Outside of Hotspots,2011-10-26,30,58,76,133
Outside of Hotspots,2011-10-27,30,57,75,133
Outside of Hotspots,2011-10-28,30,57,75,132
Outside of Hotspots,2011-10-29,30,56,74,129
Outside of Hotspots,2011-10-30,30,58,76,131
Outside of Hotspots,2011-10-31,31,59,77,130
Outside of Hotspots,2011-11-01,32,60,78,130
Outside of Hotspots,2011-11-02,31,60,76,130
Outside of Hotspots,2011-11-03,34,62,79,132
Outside of Hotspots,2011-11-04,34,62,79,132
Outside of Hotspots,2011-11-05,33,62,79,132
Outside of Hotspots,2011-11-06,33,62,79,132
Outside of Hotspots,2011-11-07,32,62,79,129
Outside of Hotspots,2011-11-08,33,63,80,130
Outside of Hotspots,2011-11-09,33,63,80,130
Outside of Hotspots,2011-11-10,33,62,80,130
Outside of Hotspots,2011-11-11,33,62,80,127
Outside of Hotspots,2011-11-12,33,62,80,126
Outside of Hotspots,2011-11-13,33,59,79,125
Outside of Hotspots,2011-11-14,33,58,79,125
Outside of Hotspots,2011-11-15,33,58,79,123
Outside of Hotspots,2011-11-16,33,58,78,123
Outside of Hotspots,2011-11-17,32,58,78,123
Outside of Hotspots,2011-11-18,32,58,78,123
Outside of Hotspots,2011-11-19,32,57,78,123
Outside of Hotspots,2011-11-20,31,57,78,121
Outside of Hotspots,2011-11-21,32,57,79,119
Outside of Hotspots,2011-11-22,32,56,79,116
Outside of Hotspots,2011-11-23,32,56,79,114
Outside of Hotspots,2011-11-24,31,55,79,114
Outside of Hotspots,2011-11-25,31,55,79,113
Outside of Hotspots,2011-11-26,32,56,80,114
Outside of Hotspots,2011-11-27,32,56,80,114
Outside of Hotspots,2011-11-28,32,56,80,113
Outside of Hotspots,2011-11-29,32,56,80,112
Outside of Hotspots,2011-11-30,32,56,80,110
Outside of Hotspots,2011-12-01,32,56,80,110
Outside of Hotspots,2011-12-02,32,56,79,109
Outside of Hotspots,2011-12-03,33,57,80,110
Outside of Hotspots,2011-12-04,33,57,80,110
Outside of Hotspots,2011-12-05,33,57,80,107
Outside of Hotspots,2011-12-06,34,58,81,105
Outside of Hotspots,2011-12-07,34,58,81,105
Outside of Hotspots,2011-12-08,34,58,81,103
Outside of Hotspots,2011-12-09,34,57,80,103
Outside of Hotspots,2011-12-10,34,56,80,103
Outside of Hotspots,2011-12-11,34,56,80,101
Outside of Hotspots,2011-12-12,34,56,80,101
Outside of Hotspots,2011-12-13,34,56,80,101
Outside of Hotspots,2011-12-14,34,55,79,101
Outside of Hotspots,2011-12-15,34,51,79,99
Outside of Hotspots,2011-12-16,33,51,79,99
Outside of Hotspots,2011-12-17,33,51,79,99
Outside of Hotspots,2011-12-18,33,51,79,98
Outside of Hotspots,2011-12-19,30,51,79,97
Outside of Hotspots,2011-12-20,30,50,79,96
Outside of Hotspots,2011-12-21,29,50,76,96
Outside of Hotspots,2011-12-22,30,51,77,97
Outside of Hotspots,2011-12-23,30,51,77,97
Outside of Hotspots,2011-12-24,30,51,77,97
Outside of Hotspots,2011-12-25,30,51,77,97
Outside of Hotspots,2011-12-26,30,51,77,96
Outside of Hotspots,2011-12-27,31,52,78,97
Outside of Hotspots,2011-12-28,30,52,78,97
Outside of Hotspots,2011-12-29,30,52,77,97
Outside of Hotspots,2011-12-30,30,52,77,97
Outside of Hotspots,2011-12-31,30,52,77,97
Outside of Hotspots,2012-01-01,29,52,77,97
Outside of Hotspots,2012-01-02,28,52,77,97
Outside of Hotspots,2012-01-03,28,52,77,97
Outside of Hotspots,2012-01-04,26,52,77,95
Outside of Hotspots,2012-01-05,24,52,78,96
Outside of Hotspots,2012-01-06,24,51,78,96
Outside of Hotspots,2012-01-07,24,51,78,96
Outside of Hotspots,2012-01-08,24,51,78,96
Outside of Hotspots,2012-01-09,23,51,78,96
Outside of Hotspots,2012-01-10,23,51,78,95
Outside of Hotspots,2012-01-11,23,49,78,95
Outside of Hotspots,2012-01-12,23,49,78,95
Outside of Hotspots,2012-01-13,24,50,79,96
Outside of Hotspots,2012-01-14,23,50,79,96
Outside of Hotspots,2012-01-15,20,49,79,96
Outside of Hotspots,2012-01-16,20,48,78,96
Outside of Hotspots,2012-01-17,20,48,77,95
Outside of Hotspots,2012-01-18,17,47,77,94
Outside of Hotspots,2012-01-19,17,47,76,94
Outside of Hotspots,2012-01-20,17,47,76,94
Outside of Hotspots,2012-01-21,17,47,76,94
Outside of Hotspots,2012-01-22,17,47,75,94
Outside of Hotspots,2012-01-23,18,48,76,94
Outside of Hotspots,2012-01-24,18,48,76,94
Outside of Hotspots,2012-01-25,19,49,76,94
Outside of Hotspots,2012-01-26,20,50,77,95
Outside of Hotspots,2012-01-27,21,51,77,95
Outside of Hotspots,2012-01-28,19,49,77,95
Outside of Hotspots,2012-01-29,18,49,77,95
Outside of Hotspots,2012-01-30,18,50,78,96
Outside of Hotspots,2012-01-31,18,49,78,94
Outside of Hotspots,2012-02-01,15,49,77,94
Outside of Hotspots,2012-02-02,15,49,77,94
Outside of Hotspots,2012-02-03,15,48,77,94
Outside of Hotspots,2012-02-04,16,49,78,95
Outside of Hotspots,2012-02-05,16,48,78,95
Outside of Hotspots,2012-02-06,16,49,79,96
Outside of Hotspots,2012-02-07,16,49,79,96
Outside of Hotspots,2012-02-08,17,50,79,97
Outside of Hotspots,2012-02-09,17,50,79,97
Outside of Hotspots,2012-02-10,17,50,79,97
Outside of Hotspots,2012-02-11,17,50,76,96
Outside of Hotspots,2012-02-12,17,50,75,96
Outside of Hotspots,2012-02-13,17,50,75,96
Outside of Hotspots,2012-02-14,17,50,75,95
Outside of Hotspots,2012-02-15,18,50,76,96
Outside of Hotspots,2012-02-16,18,50,76,96
Outside of Hotspots,2012-02-17,18,50,75,96
Outside of Hotspots,2012-02-18,19,50,76,97
Outside of Hotspots,2012-02-19,18,50,75,97
Outside of Hotspots,2012-02-20,18,50,74,97
Outside of Hotspots,2012-02-21,18,50,74,97
Outside of Hotspots,2012-02-22,18,49,73,97
Outside of Hotspots,2012-02-23,18,49,73,97
Outside of Hotspots,2012-02-24,17,49,73,97
Outside of Hotspots,2012-02-25,17,49,73,97
Outside of Hotspots,2012-02-26,17,49,73,97
Outside of Hotspots,2012-02-27,17,49,73,97
Outside of Hotspots,2012-02-28,17,49,73,97
Outside of Hotspots,2012-02-29,17,49,73,97
Outside of Hotspots,2012-03-01,17,49,73,96
Outside of Hotspots,2012-03-02,16,49,73,96
Outside of Hotspots,2012-03-03,17,50,74,97
Outside of Hotspots,2012-03-04,17,50,74,97
Outside of Hotspots,2012-03-05,16,50,74,97
Outside of Hotspots,2012-03-06,16,50,74,97
Outside of Hotspots,2012-03-07,16,50,74,97
Outside of Hotspots,2012-03-08,16,50,73,96
Outside of Hotspots,2012-03-09,16,50,72,96
Outside of Hotspots,2012-03-10,16,50,72,96
Outside of Hotspots,2012-03-11,16,50,72,96
Outside of Hotspots,2012-03-12,16,50,72,96
Outside of Hotspots,2012-03-13,16,50,71,95
Outside of Hotspots,2012-03-14,17,51,68,96
Outside of Hotspots,2012-03-15,17,50,68,96
Outside of Hotspots,2012-03-16,17,50,68,96
Outside of Hotspots,2012-03-17,17,50,68,96
Outside of Hotspots,2012-03-18,17,47,68,96
Outside of Hotspots,2012-03-19,16,46,66,95
Outside of Hotspots,2012-03-20,16,45,66,92
Outside of Hotspots,2012-03-21,15,45,66,92
Outside of Hotspots,2012-03-22,15,45,66,92
Outside of Hotspots,2012-03-23,15,45,66,92
Outside of Hotspots,2012-03-24,16,46,67,93
Outside of Hotspots,2012-03-25,16,46,67,93
Outside of Hotspots,2012-03-26,18,49,70,96
Outside of Hotspots,2012-03-27,18,48,70,96
Outside of Hotspots,2012-03-28,18,48,70,95
Outside of Hotspots,2012-03-29,19,49,71,96
Outside of Hotspots,2012-03-30,19,49,71,96
Outside of Hotspots,2012-03-31,19,48,71,96
Outside of Hotspots,2012-04-01,19,47,71,96
Outside of Hotspots,2012-04-02,19,47,71,96
Outside of Hotspots,2012-04-03,19,45,71,96
Outside of Hotspots,2012-04-04,18,42,70,96
Outside of Hotspots,2012-04-05,18,42,69,96
Outside of Hotspots,2012-04-06,18,42,69,96
Outside of Hotspots,2012-04-07,18,42,69,96
Outside of Hotspots,2012-04-08,18,41,69,96
Outside of Hotspots,2012-04-09,18,41,69,96
Outside of Hotspots,2012-04-10,18,41,67,96
Outside of Hotspots,2012-04-11,18,41,67,96
Outside of Hotspots,2012-04-12,17,41,67,96
Outside of Hotspots,2012-04-13,18,41,68,97
Outside of Hotspots,2012-04-14,18,38,67,97
Outside of Hotspots,2012-04-15,18,38,66,96
Outside of Hotspots,2012-04-16,18,38,66,95
Outside of Hotspots,2012-04-17,19,36,66,96
Outside of Hotspots,2012-04-18,19,36,66,95
Outside of Hotspots,2012-04-19,19,36,66,95
Outside of Hotspots,2012-04-20,19,36,66,95
Outside of Hotspots,2012-04-21,19,36,66,94
Outside of Hotspots,2012-04-22,18,36,66,94
Outside of Hotspots,2012-04-23,18,36,66,94
Outside of Hotspots,2012-04-24,17,36,66,93
Outside of Hotspots,2012-04-25,16,36,66,93
Outside of Hotspots,2012-04-26,15,36,66,92
Outside of Hotspots,2012-04-27,16,35,65,93
Outside of Hotspots,2012-04-28,16,34,65,93
Outside of Hotspots,2012-04-29,15,33,65,93
Outside of Hotspots,2012-04-30,16,34,65,94
Outside of Hotspots,2012-05-01,16,31,65,93
Outside of Hotspots,2012-05-02,16,31,65,93
Outside of Hotspots,2012-05-03,16,31,64,93
Outside of Hotspots,2012-05-04,15,31,64,93
Outside of Hotspots,2012-05-05,15,31,63,93
Outside of Hotspots,2012-05-06,14,30,63,93
Outside of Hotspots,2012-05-07,14,30,63,93
Outside of Hotspots,2012-05-08,13,30,63,92
Outside of Hotspots,2012-05-09,13,30,63,92
Outside of Hotspots,2012-05-10,13,30,63,92
Outside of Hotspots,2012-05-11,13,30,63,89
Outside of Hotspots,2012-05-12,13,30,63,88
Outside of Hotspots,2012-05-13,14,31,64,89
Outside of Hotspots,2012-05-14,15,32,65,90
Outside of Hotspots,2012-05-15,14,32,64,90
Outside of Hotspots,2012-05-16,14,32,64,90
Outside of Hotspots,2012-05-17,16,34,66,91
Outside of Hotspots,2012-05-18,15,34,65,91
Outside of Hotspots,2012-05-19,15,33,65,90
Outside of Hotspots,2012-05-20,15,33,65,89
Outside of Hotspots,2012-05-21,15,33,65,89
Outside of Hotspots,2012-05-22,15,33,64,88
Outside of Hotspots,2012-05-23,15,33,64,88
Outside of Hotspots,2012-05-24,16,33,65,89
Outside of Hotspots,2012-05-25,17,34,66,90
Outside of Hotspots,2012-05-26,17,34,66,90
Outside of Hotspots,2012-05-27,18,35,67,91
Outside of Hotspots,2012-05-28,18,35,67,91
Outside of Hotspots,2012-05-29,19,36,68,92
Outside of Hotspots,2012-05-30,19,36,68,92
Outside of Hotspots,2012-05-31,19,35,68,92
Outside of Hotspots,2012-06-01,18,35,68,92
Outside of Hotspots,2012-06-02,18,35,68,92
Outside of Hotspots,2012-06-03,18,34,68,92
Outside of Hotspots,2012-06-04,18,34,68,92
Outside of Hotspots,2012-06-05,18,34,68,92
Outside of Hotspots,2012-06-06,18,34,68,91
Outside of Hotspots,2012-06-07,18,34,68,90
Outside of Hotspots,2012-06-08,18,34,68,90
Outside of Hotspots,2012-06-09,18,34,68,90
Outside of Hotspots,2012-06-10,19,35,69,91
Outside of Hotspots,2012-06-11,19,35,69,90
Outside of Hotspots,2012-06-12,18,35,69,86
Outside of Hotspots,2012-06-13,18,35,68,86
Outside of Hotspots,2012-06-14,18,35,68,86
Outside of Hotspots,2012-06-15,18,35,68,86
Outside of Hotspots,2012-06-16,18,35,65,86
Outside of Hotspots,2012-06-17,19,35,65,85
Outside of Hotspots,2012-06-18,19,35,64,85
Outside of Hotspots,2012-06-19,19,34,64,85
Outside of Hotspots,2012-06-20,19,34,64,85
Outside of Hotspots,2012-06-21,19,34,64,85
Outside of Hotspots,2012-06-22,18,34,64,85
Outside of Hotspots,2012-06-23,18,34,64,85
Outside of Hotspots,2012-06-24,15,33,64,85
Outside of Hotspots,2012-06-25,15,33,63,85
Outside of Hotspots,2012-06-26,15,33,63,85
Outside of Hotspots,2012-06-27,14,33,63,85
Outside of Hotspots,2012-06-28,14,33,63,85
Outside of Hotspots,2012-06-29,14,33,62,85
Outside of Hotspots,2012-06-30,14,33,61,85
Outside of Hotspots,2012-07-01,14,33,61,85
Outside of Hotspots,2012-07-02,15,34,60,86
Outside of Hotspots,2012-07-03,16,34,58,86
Outside of Hotspots,2012-07-04,17,35,59,86
Outside of Hotspots,2012-07-05,17,35,59,86
Outside of Hotspots,2012-07-06,17,35,59,86
Outside of Hotspots,2012-07-07,17,35,58,86
Outside of Hotspots,2012-07-08,17,35,58,86
Outside of Hotspots,2012-07-09,17,35,58,84
Outside of Hotspots,2012-07-10,17,35,58,84
Outside of Hotspots,2012-07-11,17,34,58,84
Outside of Hotspots,2012-07-12,16,34,57,84
Outside of Hotspots,2012-07-13,16,34,54,83
Outside of Hotspots,2012-07-14,16,34,54,82
Outside of Hotspots,2012-07-15,17,35,55,83
Outside of Hotspots,2012-07-16,16,35,52,82
Outside of Hotspots,2012-07-17,16,35,52,82
Outside of Hotspots,2012-07-18,17,36,53,83
Outside of Hotspots,2012-07-19,17,36,53,83
Outside of Hotspots,2012-07-20,17,36,53,83
Outside of Hotspots,2012-07-21,18,36,54,84
Outside of Hotspots,2012-07-22,18,36,54,84
Outside of Hotspots,2012-07-23,18,35,54,84
Outside of Hotspots,2012-07-24,18,34,54,84
Outside of Hotspots,2012-07-25,18,33,54,84
Outside of Hotspots,2012-07-26,17,33,52,82
Outside of Hotspots,2012-07-27,17,33,51,82
Outside of Hotspots,2012-07-28,17,32,50,82
Outside of Hotspots,2012-07-29,16,32,50,81
Outside of Hotspots,2012-07-30,16,32,47,81
Outside of Hotspots,2012-07-31,17,33,48,82
Outside of Hotspots,2012-08-01,17,33,48,81
Outside of Hotspots,2012-08-02,17,32,48,81
Outside of Hotspots,2012-08-03,17,32,48,80
Outside of Hotspots,2012-08-04,17,31,47,80
Outside of Hotspots,2012-08-05,17,31,47,80
Outside of Hotspots,2012-08-06,17,30,47,80
Outside of Hotspots,2012-08-07,17,30,47,80
Outside of Hotspots,2012-08-08,17,30,47,80
Outside of Hotspots,2012-08-09,17,30,47,80
Outside of Hotspots,2012-08-10,19,32,49,82
Outside of Hotspots,2012-08-11,18,32,49,82
Outside of Hotspots,2012-08-12,17,32,49,82
Outside of Hotspots,2012-08-13,17,31,49,81
Outside of Hotspots,2012-08-14,17,31,49,81
Outside of Hotspots,2012-08-15,15,31,49,81
Outside of Hotspots,2012-08-16,16,31,50,81
Outside of Hotspots,2012-08-17,17,32,50,82
Outside of Hotspots,2012-08-18,17,32,50,82
Outside of Hotspots,2012-08-19,17,32,50,82
Outside of Hotspots,2012-08-20,17,32,50,81
Outside of Hotspots,2012-08-21,19,34,52,83
Outside of Hotspots,2012-08-22,18,34,51,83
Outside of Hotspots,2012-08-23,17,34,51,83
Outside of Hotspots,2012-08-24,17,34,51,83
Outside of Hotspots,2012-08-25,16,34,51,83
Outside of Hotspots,2012-08-26,16,34,51,83
Outside of Hotspots,2012-08-27,15,34,51,83
Outside of Hotspots,2012-08-28,15,34,51,83
Outside of Hotspots,2012-08-29,15,34,50,83
Outside of Hotspots,2012-08-30,15,33,50,83
Outside of Hotspots,2012-08-31,15,33,50,83
Outside of Hotspots,2012-09-01,15,33,49,83
Outside of Hotspots,2012-09-02,15,33,49,83
Outside of Hotspots,2012-09-03,15,33,49,83
Outside of Hotspots,2012-09-04,15,33,49,83
Outside of Hotspots,2012-09-05,15,33,49,83
Outside of Hotspots,2012-09-06,15,33,49,83
Outside of Hotspots,2012-09-07,15,33,49,83
Outside of Hotspots,2012-09-08,14,33,49,83
Outside of Hotspots,2012-09-09,14,33,49,83
Outside of Hotspots,2012-09-10,14,32,49,83
Outside of Hotspots,2012-09-11,14,32,49,82
Outside of Hotspots,2012-09-12,14,32,49,82
Outside of Hotspots,2012-09-13,14,32,49,82
Outside of Hotspots,2012-09-14,14,32,49,79
Outside of Hotspots,2012-09-15,14,33,49,79
Outside of Hotspots,2012-09-16,14,33,49,78
Outside of Hotspots,2012-09-17,14,33,48,78
Outside of Hotspots,2012-09-18,14,33,48,78
Outside of Hotspots,2012-09-19,14,33,48,78
Outside of Hotspots,2012-09-20,14,32,48,78
Outside of Hotspots,2012-09-21,15,33,49,79
Outside of Hotspots,2012-09-22,15,30,48,79
Outside of Hotspots,2012-09-23,15,30,48,78
Outside of Hotspots,2012-09-24,15,30,48,78
Outside of Hotspots,2012-09-25,15,29,48,78
Outside of Hotspots,2012-09-26,15,29,48,78
Outside of Hotspots,2012-09-27,15,29,48,77
Outside of Hotspots,2012-09-28,15,29,48,76
Outside of Hotspots,2012-09-29,15,29,48,76
Outside of Hotspots,2012-09-30,14,29,48,74
Outside of Hotspots,2012-10-01,13,29,47,71
Outside of Hotspots,2012-10-02,12,29,47,71
Outside of Hotspots,2012-10-03,12,29,47,71
Outside of Hotspots,2012-10-04,12,29,47,71
Outside of Hotspots,2012-10-05,13,30,48,71
Outside of Hotspots,2012-10-06,13,30,48,71
Outside of Hotspots,2012-10-07,13,30,48,71
Outside of Hotspots,2012-10-08,13,30,48,71
Outside of Hotspots,2012-10-09,13,30,47,71
Outside of Hotspots,2012-10-10,13,29,47,70
Outside of Hotspots,2012-10-11,13,29,47,67
Outside of Hotspots,2012-10-12,13,29,47,67
Outside of Hotspots,2012-10-13,12,29,47,67
Outside of Hotspots,2012-10-14,12,28,47,64
Outside of Hotspots,2012-10-15,13,29,48,65
Outside of Hotspots,2012-10-16,13,30,49,66
Outside of Hotspots,2012-10-17,13,30,49,66
Outside of Hotspots,2012-10-18,13,30,49,66
Outside of Hotspots,2012-10-19,12,30,48,66
Outside of Hotspots,2012-10-20,12,30,48,66
Outside of Hotspots,2012-10-21,12,30,47,66
Outside of Hotspots,2012-10-22,12,30,46,66
Outside of Hotspots,2012-10-23,12,30,45,66
Outside of Hotspots,2012-10-24,12,29,45,64
Outside of Hotspots,2012-10-25,12,29,45,63
Outside of Hotspots,2012-10-26,12,29,44,62
Outside of Hotspots,2012-10-27,12,28,44,62
Outside of Hotspots,2012-10-28,12,28,44,59
Outside of Hotspots,2012-10-29,11,28,44,59
Outside of Hotspots,2012-10-30,11,28,44,59
Outside of Hotspots,2012-10-31,11,28,43,59
Outside of Hotspots,2012-11-01,11,28,43,59
Outside of Hotspots,2012-11-02,11,28,42,58
Outside of Hotspots,2012-11-03,11,28,42,58
Outside of Hotspots,2012-11-04,11,28,41,58
Outside of Hotspots,2012-11-05,11,28,41,58
Outside of Hotspots,2012-11-06,11,28,41,58
Outside of Hotspots,2012-11-07,11,28,41,58
Outside of Hotspots,2012-11-08,9,28,41,58
Outside of Hotspots,2012-11-09,9,27,41,58
Outside of Hotspots,2012-11-10,9,26,41,58
Outside of Hotspots,2012-11-11,10,27,41,59
Outside of Hotspots,2012-11-12,11,28,42,60
Outside of Hotspots,2012-11-13,12,27,43,61
Outside of Hotspots,2012-11-14,11,27,42,61
Outside of Hotspots,2012-11-15,10,27,42,60
Outside of Hotspots,2012-11-16,11,28,43,61
Outside of Hotspots,2012-11-17,11,28,43,61
Outside of Hotspots,2012-11-18,11,28,43,61
Outside of Hotspots,2012-11-19,9,28,43,61
Outside of Hotspots,2012-11-20,10,28,44,61
Outside of Hotspots,2012-11-21,10,27,44,61
Outside of Hotspots,2012-11-22,10,27,44,61
Outside of Hotspots,2012-11-23,10,26,44,61
Outside of Hotspots,2012-11-24,11,27,45,62
Outside of Hotspots,2012-11-25,12,27,46,63
Outside of Hotspots,2012-11-26,12,27,46,63
Outside of Hotspots,2012-11-27,12,27,46,62
Outside of Hotspots,2012-11-28,12,27,45,62
Outside of Hotspots,2012-11-29,12,27,45,62
Outside of Hotspots,2012-11-30,13,28,46,62
Outside of Hotspots,2012-12-01,13,28,46,62
Outside of Hotspots,2012-12-02,13,28,46,62
Outside of Hotspots,2012-12-03,13,28,46,62
Outside of Hotspots,2012-12-04,13,28,46,62
Outside of Hotspots,2012-12-05,13,28,46,62
Outside of Hotspots,2012-12-06,13,28,46,62
Outside of Hotspots,2012-12-07,13,27,46,62
Outside of Hotspots,2012-12-08,13,27,46,62
Outside of Hotspots,2012-12-09,13,27,45,62
Outside of Hotspots,2012-12-10,13,27,45,62
Outside of Hotspots,2012-12-11,13,27,45,62
Outside of Hotspots,2012-12-12,13,27,45,62
Outside of Hotspots,2012-12-13,13,27,45,62
Outside of Hotspots,2012-12-14,13,27,46,62
Outside of Hotspots,2012-12-15,13,27,46,62
Outside of Hotspots,2012-12-16,13,27,46,61
Outside of Hotspots,2012-12-17,13,27,46,61
Outside of Hotspots,2012-12-18,13,27,46,61
Outside of Hotspots,2012-12-19,13,27,45,61
