hotspot_gulf_of_guinea,hotspot_southeast_asia,hotspot_gulf_of_aden,date,unique_hotspot_vessels_last_3_month,unique_hotspot_vessels_last_6_month,unique_hotspot_vessels_last_9_month,unique_hotspot_vessels_last_12_month
0,1,1,2013-10-26,51480,57129,59813,61584
0,1,1,2013-10-27,51505,57142,59839,61619
0,1,1,2013-10-28,51522,57166,59871,61656
0,1,1,2013-10-29,51543,57203,59911,61704
0,1,1,2013-10-30,51566,57220,59930,61732
0,1,1,2013-10-31,51590,57253,59968,61770
0,1,1,2013-11-01,51636,57269,59999,61801
0,1,1,2013-11-02,51685,57301,60038,61835
0,1,1,2013-11-03,51723,57320,60071,61859
0,1,1,2013-11-04,51737,57345,60106,61895
0,1,1,2013-11-05,51772,57364,60150,61936
0,1,1,2013-11-06,51812,57387,60186,61978
0,1,1,2013-11-07,51849,57410,60230,62014
0,1,1,2013-11-08,51863,57433,60261,62046
0,1,1,2013-11-09,51905,57462,60312,62087
0,1,1,2013-11-10,51930,57482,60349,62118
0,1,1,2013-11-11,51989,57509,60382,62153
0,1,1,2013-11-12,52039,57537,60431,62198
0,1,1,2013-11-13,52063,57573,60470,62227
0,1,1,2013-11-14,52097,57619,60507,62262
0,1,1,2013-11-15,52136,57648,60545,62298
0,1,1,2013-11-16,52167,57660,60569,62320
0,1,1,2013-11-17,52215,57677,60611,62353
0,1,1,2013-11-18,52218,57694,60636,62378
0,1,1,2013-11-19,52243,57712,60670,62419
0,1,1,2013-11-20,52285,57719,60700,62461
0,1,1,2013-11-21,52338,57745,60747,62509
0,1,1,2013-11-22,52382,57791,60796,62559
0,1,1,2013-11-23,52414,57815,60829,62597
0,1,1,2013-11-24,52410,57803,60838,62620
0,1,1,2013-11-25,52438,57833,60876,62656
0,1,1,2013-11-26,52481,57860,60923,62708
0,1,1,2013-11-27,52495,57862,60961,62734
0,1,1,2013-11-28,52545,57885,60981,62762
0,1,1,2013-11-29,52579,57909,61013,62802
0,1,1,2013-11-30,52616,57935,61051,62839
0,1,1,2013-12-01,52680,57979,61086,62888
0,1,1,2013-12-02,52769,58027,61146,62956
0,1,1,2013-12-03,52791,58041,61168,62985
0,1,1,2013-12-04,52818,58083,61201,63020
0,1,1,2013-12-05,52846,58103,61219,63044
0,1,1,2013-12-06,52889,58128,61261,63084
0,1,1,2013-12-07,52931,58149,61291,63106
0,1,1,2013-12-08,52935,58163,61326,63133
0,1,1,2013-12-09,52968,58179,61336,63155
0,1,1,2013-12-10,52977,58212,61382,63194
0,1,1,2013-12-11,53012,58240,61403,63220
0,1,1,2013-12-12,53046,58263,61436,63255
0,1,1,2013-12-13,53081,58275,61475,63294
0,1,1,2013-12-14,53116,58282,61501,63318
0,1,1,2013-12-15,53137,58304,61529,63349
0,1,1,2013-12-16,53153,58317,61554,63385
0,1,1,2013-12-17,53189,58310,61584,63417
0,1,1,2013-12-18,53217,58308,61602,63433
0,1,1,2013-12-19,53264,58341,61643,63476
0,1,1,2013-12-20,53315,58381,61689,63512
0,1,1,2013-12-21,53324,58393,61715,63532
0,1,1,2013-12-22,53351,58429,61749,63565
0,1,1,2013-12-23,53385,58476,61793,63604
0,1,1,2013-12-24,53399,58496,61827,63641
0,1,1,2013-12-25,53414,58519,61842,63657
0,1,1,2013-12-26,53415,58525,61854,63680
0,1,1,2013-12-27,53444,58557,61876,63718
0,1,1,2013-12-28,53466,58594,61904,63747
0,1,1,2013-12-29,53489,58615,61930,63788
0,1,1,2013-12-30,53516,58635,61963,63817
0,1,1,2013-12-31,53541,58654,61990,63835
0,1,1,2014-01-01,53584,58682,62015,63872
0,1,1,2014-01-02,53621,58704,62057,63911
0,1,1,2014-01-03,53668,58718,62089,63949
0,1,1,2014-01-04,53712,58739,62099,63979
0,1,1,2014-01-05,53752,58759,62120,64000
0,1,1,2014-01-06,53789,58790,62160,64047
0,1,1,2014-01-07,53795,58793,62180,64075
0,1,1,2014-01-08,53787,58815,62199,64105
0,1,1,2014-01-09,53810,58843,62217,64126
0,1,1,2014-01-10,53838,58896,62237,64155
0,1,1,2014-01-11,53882,58930,62259,64187
0,1,1,2014-01-12,53892,58951,62294,64231
0,1,1,2014-01-13,53945,58971,62322,64259
0,1,1,2014-01-14,53951,58999,62347,64289
0,1,1,2014-01-15,53991,59058,62407,64338
0,1,1,2014-01-16,54030,59115,62452,64389
0,1,1,2014-01-17,54072,59151,62474,64421
0,1,1,2014-01-18,54085,59179,62500,64438
0,1,1,2014-01-19,54108,59196,62520,64461
0,1,1,2014-01-20,54157,59236,62558,64504
0,1,1,2014-01-21,54172,59246,62574,64536
0,1,1,2014-01-22,54217,59284,62602,64574
0,1,1,2014-01-23,54234,59313,62624,64606
0,1,1,2014-01-24,54234,59326,62640,64621
0,1,1,2014-01-25,54238,59335,62645,64635
0,1,1,2014-01-26,54242,59335,62650,64656
0,1,1,2014-01-27,54233,59342,62662,64673
0,1,1,2014-01-28,54205,59337,62657,64674
0,1,1,2014-01-29,54192,59344,62663,64690
0,1,1,2014-01-30,54145,59333,62658,64707
0,1,1,2014-01-31,54086,59333,62655,64718
0,1,1,2014-02-01,54039,59326,62654,64728
0,1,1,2014-02-02,53997,59310,62650,64735
0,1,1,2014-02-03,53950,59290,62629,64734
0,1,1,2014-02-04,53902,59289,62613,64733
0,1,1,2014-02-05,53860,59287,62604,64747
0,1,1,2014-02-06,53846,59276,62610,64764
0,1,1,2014-02-07,53825,59293,62613,64782
0,1,1,2014-02-08,53829,59303,62619,64806
0,1,1,2014-02-09,53801,59309,62624,64820
0,1,1,2014-02-10,53778,59310,62619,64838
0,1,1,2014-02-11,53778,59307,62637,64864
0,1,1,2014-02-12,53780,59325,62668,64887
0,1,1,2014-02-13,53796,59343,62681,64904
0,1,1,2014-02-14,53784,59352,62686,64918
0,1,1,2014-02-15,53797,59384,62704,64953
0,1,1,2014-02-16,53818,59395,62720,64975
0,1,1,2014-02-17,53819,59398,62713,64985
0,1,1,2014-02-18,53808,59411,62711,65002
0,1,1,2014-02-19,53818,59430,62717,65032
0,1,1,2014-02-20,53836,59445,62734,65057
0,1,1,2014-02-21,53862,59474,62763,65092
0,1,1,2014-02-22,53903,59507,62771,65117
0,1,1,2014-02-23,53918,59525,62800,65149
0,1,1,2014-02-24,53907,59533,62797,65170
0,1,1,2014-02-25,53933,59565,62803,65208
0,1,1,2014-02-26,53986,59602,62839,65240
0,1,1,2014-02-27,54010,59642,62871,65270
0,1,1,2014-02-28,54010,59671,62878,65292
0,1,1,2014-03-01,54034,59721,62921,65327
0,1,1,2014-03-02,54043,59760,62943,65356
0,1,1,2014-03-03,54037,59762,62964,65382
0,1,1,2014-03-04,54044,59791,63001,65424
0,1,1,2014-03-05,54066,59835,63044,65460
0,1,1,2014-03-06,54091,59878,63067,65499
0,1,1,2014-03-07,54105,59900,63102,65536
0,1,1,2014-03-08,54108,59921,63115,65565
0,1,1,2014-03-09,54142,59965,63154,65602
0,1,1,2014-03-10,54158,59982,63188,65644
0,1,1,2014-03-11,54162,60001,63226,65677
0,1,1,2014-03-12,54150,60003,63240,65692
0,1,1,2014-03-13,54179,60029,63250,65734
0,1,1,2014-03-14,54202,60070,63275,65766
0,1,1,2014-03-15,54204,60093,63292,65797
0,1,1,2014-03-16,54231,60113,63309,65818
0,1,1,2014-03-17,54279,60142,63315,65856
0,1,1,2014-03-18,54357,60204,63354,65905
0,1,1,2014-03-19,54367,60248,63390,65941
0,1,1,2014-03-20,54358,60272,63405,65973
0,1,1,2014-03-21,54432,60337,63462,66034
0,1,1,2014-03-22,54473,60374,63509,66090
0,1,1,2014-03-23,54516,60389,63549,66131
0,1,1,2014-03-24,54553,60418,63584,66168
0,1,1,2014-03-25,54574,60451,63625,66202
0,1,1,2014-03-26,54610,60486,63660,66239
0,1,1,2014-03-27,54663,60541,63713,66279
0,1,1,2014-03-28,54676,60569,63746,66309
0,1,1,2014-03-29,54732,60597,63768,66337
0,1,1,2014-03-30,54744,60638,63799,66377
0,1,1,2014-03-31,54744,60670,63825,66411
0,1,1,2014-04-01,54776,60711,63872,66449
0,1,1,2014-04-02,54815,60768,63912,66500
0,1,1,2014-04-03,54856,60805,63934,66531
0,1,1,2014-04-04,54919,60860,63973,66559
0,1,1,2014-04-05,54954,60907,64007,66599
0,1,1,2014-04-06,54956,60930,64027,66627
0,1,1,2014-04-07,54985,60968,64057,66661
0,1,1,2014-04-08,55050,61015,64110,66708
0,1,1,2014-04-09,55089,61063,64159,66755
0,1,1,2014-04-10,55129,61088,64203,66782
0,1,1,2014-04-11,55148,61110,64231,66805
0,1,1,2014-04-12,55191,61131,64259,66839
0,1,1,2014-04-13,55256,61188,64301,66882
0,1,1,2014-04-14,55295,61225,64348,66918
0,1,1,2014-04-15,55310,61271,64395,66974
0,1,1,2014-04-16,55335,61300,64432,67011
0,1,1,2014-04-17,55405,61364,64491,67063
0,1,1,2014-04-18,55426,61391,64526,67093
0,1,1,2014-04-19,55458,61439,64557,67124
0,1,1,2014-04-20,55484,61459,64567,67139
0,1,1,2014-04-21,55529,61505,64597,67177
0,1,1,2014-04-22,55574,61551,64645,67215
0,1,1,2014-04-23,55620,61594,64702,67266
0,1,1,2014-04-24,55665,61624,64734,67294
0,1,1,2014-04-25,55719,61650,64768,67322
0,1,1,2014-04-26,55797,61688,64793,67345
0,1,1,2014-04-27,55841,61722,64818,67382
0,1,1,2014-04-28,55893,61763,64858,67419
0,1,1,2014-04-29,55977,61829,64923,67485
0,1,1,2014-04-30,56077,61868,64968,67525
0,1,1,2014-05-01,56145,61892,65003,67549
0,1,1,2014-05-02,56246,61925,65044,67590
0,1,1,2014-05-03,56320,61962,65074,67623
0,1,1,2014-05-04,56395,62004,65120,67649
0,1,1,2014-05-05,56474,62056,65174,67682
0,1,1,2014-05-06,56537,62071,65203,67708
0,1,1,2014-05-07,56623,62126,65233,67744
0,1,1,2014-05-08,56685,62170,65285,67783
0,1,1,2014-05-09,56723,62212,65321,67813
0,1,1,2014-05-10,56774,62223,65347,67836
0,1,1,2014-05-11,56837,62258,65367,67844
0,1,1,2014-05-12,56907,62308,65401,67883
0,1,1,2014-05-13,56938,62354,65450,67937
0,1,1,2014-05-14,56976,62389,65481,67969
0,1,1,2014-05-15,57020,62424,65519,67996
0,1,1,2014-05-16,57041,62457,65553,68023
0,1,1,2014-05-17,57092,62489,65577,68051
0,1,1,2014-05-18,57119,62510,65589,68060
0,1,1,2014-05-19,57155,62546,65631,68079
0,1,1,2014-05-20,57182,62583,65666,68102
0,1,1,2014-05-21,57190,62610,65696,68133
0,1,1,2014-05-22,57220,62648,65726,68166
0,1,1,2014-05-23,57275,62684,65761,68186
0,1,1,2014-05-24,57299,62705,65782,68217
0,1,1,2014-05-25,57367,62737,65821,68252
0,1,1,2014-05-26,57421,62771,65870,68277
0,1,1,2014-05-27,57456,62819,65912,68315
0,1,1,2014-05-28,57482,62842,65944,68341
0,1,1,2014-05-29,57529,62869,65994,68368
0,1,1,2014-05-30,57570,62909,66038,68406
0,1,1,2014-05-31,57583,62940,66069,68424
0,1,1,2014-06-01,57599,62952,66082,68444
0,1,1,2014-06-02,57626,62979,66100,68477
0,1,1,2014-06-03,57662,63003,66133,68502
0,1,1,2014-06-04,57688,63030,66176,68528
0,1,1,2014-06-05,57724,63061,66216,68573
0,1,1,2014-06-06,57762,63086,66252,68602
0,1,1,2014-06-07,57797,63118,66289,68637
0,1,1,2014-06-08,57824,63144,66309,68675
0,1,1,2014-06-09,57822,63164,66317,68701
0,1,1,2014-06-10,57892,63198,66357,68745
0,1,1,2014-06-11,57893,63206,66375,68754
0,1,1,2014-06-12,57925,63247,66416,68792
0,1,1,2014-06-13,57958,63276,66461,68832
0,1,1,2014-06-14,57983,63310,66490,68854
0,1,1,2014-06-15,58004,63343,66522,68871
0,1,1,2014-06-16,58024,63380,66554,68891
0,1,1,2014-06-17,58033,63397,66579,68914
0,1,1,2014-06-18,58062,63427,66624,68949
0,1,1,2014-06-19,58092,63460,66655,68970
0,1,1,2014-06-20,58105,63482,66676,68992
0,1,1,2014-06-21,58120,63501,66684,69011
0,1,1,2014-06-22,58133,63512,66700,69033
0,1,1,2014-06-23,58127,63526,66729,69057
0,1,1,2014-06-24,58155,63548,66760,69084
0,1,1,2014-06-25,58161,63556,66783,69108
0,1,1,2014-06-26,58196,63565,66810,69140
0,1,1,2014-06-27,58223,63599,66843,69171
0,1,1,2014-06-28,58243,63607,66871,69187
0,1,1,2014-06-29,58268,63612,66912,69220
0,1,1,2014-06-30,58310,63643,66938,69255
0,1,1,2014-07-01,58320,63674,66978,69288
0,1,1,2014-07-02,58333,63692,67012,69306
0,1,1,2014-07-03,58364,63707,67048,69334
0,1,1,2014-07-04,58382,63724,67085,69356
0,1,1,2014-07-05,58393,63740,67115,69383
0,1,1,2014-07-06,58398,63739,67134,69400
0,1,1,2014-07-07,58434,63763,67164,69434
0,1,1,2014-07-08,58427,63778,67192,69464
0,1,1,2014-07-09,58403,63796,67206,69493
0,1,1,2014-07-10,58432,63834,67248,69534
0,1,1,2014-07-11,58427,63849,67282,69569
0,1,1,2014-07-12,58448,63873,67310,69588
0,1,1,2014-07-13,58452,63888,67325,69616
0,1,1,2014-07-14,58447,63901,67347,69645
0,1,1,2014-07-15,58432,63904,67363,69674
0,1,1,2014-07-16,58466,63924,67399,69709
0,1,1,2014-07-17,58504,63930,67415,69728
0,1,1,2014-07-18,58540,63948,67443,69749
0,1,1,2014-07-19,58566,63970,67470,69773
0,1,1,2014-07-20,58558,63973,67494,69781
0,1,1,2014-07-21,58574,64000,67522,69816
0,1,1,2014-07-22,58586,64009,67541,69848
0,1,1,2014-07-23,58612,64048,67570,69882
0,1,1,2014-07-24,58620,64062,67581,69897
0,1,1,2014-07-25,58640,64102,67615,69922
0,1,1,2014-07-26,58674,64132,67640,69945
0,1,1,2014-07-27,58696,64169,67666,69974
0,1,1,2014-07-28,58679,64195,67695,70007
0,1,1,2014-07-29,58680,64234,67711,70033
0,1,1,2014-07-30,58713,64281,67735,70065
0,1,1,2014-07-31,58731,64332,67762,70100
0,1,1,2014-08-01,58730,64371,67784,70116
0,1,1,2014-08-02,58743,64397,67795,70138
0,1,1,2014-08-03,58770,64432,67822,70175
0,1,1,2014-08-04,58783,64457,67826,70192
0,1,1,2014-08-05,58793,64507,67854,70214
0,1,1,2014-08-06,58791,64541,67880,70248
0,1,1,2014-08-07,58816,64568,67910,70273
0,1,1,2014-08-08,58859,64608,67935,70305
0,1,1,2014-08-09,58846,64634,67956,70320
0,1,1,2014-08-10,58854,64648,67977,70334
0,1,1,2014-08-11,58848,64670,67997,70355
0,1,1,2014-08-12,58850,64715,68039,70396
0,1,1,2014-08-13,58828,64735,68056,70414
0,1,1,2014-08-14,58835,64748,68073,70438
0,1,1,2014-08-15,58829,64772,68087,70449
0,1,1,2014-08-16,58847,64815,68108,70464
0,1,1,2014-08-17,58871,64837,68133,70497
0,1,1,2014-08-18,58871,64875,68168,70533
0,1,1,2014-08-19,58886,64871,68181,70552
0,1,1,2014-08-20,58880,64887,68203,70570
0,1,1,2014-08-21,58850,64900,68214,70587
0,1,1,2014-08-22,58851,64917,68235,70605
0,1,1,2014-08-23,58870,64954,68259,70637
0,1,1,2014-08-24,58838,64949,68255,70648
0,1,1,2014-08-25,58817,64951,68262,70661
0,1,1,2014-08-26,58828,64970,68273,70680
0,1,1,2014-08-27,58770,64983,68264,70694
0,1,1,2014-08-28,58757,65006,68289,70718
0,1,1,2014-08-29,58728,65040,68330,70754
0,1,1,2014-08-30,58707,65059,68349,70773
0,1,1,2014-08-31,58706,65075,68367,70788
0,1,1,2014-09-01,58703,65091,68389,70819
0,1,1,2014-09-02,58739,65115,68420,70857
0,1,1,2014-09-03,58756,65126,68436,70881
0,1,1,2014-09-04,58768,65150,68444,70902
0,1,1,2014-09-05,58787,65179,68467,70924
0,1,1,2014-09-06,58796,65195,68487,70938
0,1,1,2014-09-07,58783,65193,68497,70933
0,1,1,2014-09-08,58772,65212,68493,70942
0,1,1,2014-09-09,58752,65216,68497,70954
0,1,1,2014-09-10,58778,65227,68512,70970
0,1,1,2014-09-11,58784,65243,68524,70994
0,1,1,2014-09-12,58774,65251,68538,71003
0,1,1,2014-09-13,58774,65266,68563,71022
0,1,1,2014-09-14,58757,65279,68584,71036
0,1,1,2014-09-15,58746,65281,68576,71049
0,1,1,2014-09-16,58861,65328,68610,71085
0,1,1,2014-09-17,58849,65338,68632,71109
0,1,1,2014-09-18,58831,65351,68649,71124
0,1,1,2014-09-19,58851,65374,68674,71143
0,1,1,2014-09-20,58849,65383,68683,71152
0,1,1,2014-09-21,58846,65368,68679,71164
0,1,1,2014-09-22,58842,65369,68685,71174
0,1,1,2014-09-23,58851,65372,68685,71188
0,1,1,2014-09-24,58870,65416,68710,71218
0,1,1,2014-09-25,58907,65445,68732,71241
0,1,1,2014-09-26,58905,65456,68745,71267
0,1,1,2014-09-27,58897,65456,68724,71274
0,1,1,2014-09-28,58904,65480,68739,71290
0,1,1,2014-09-29,58936,65490,68753,71322
0,1,1,2014-09-30,58918,65491,68752,71334
0,1,1,2014-10-01,58908,65507,68762,71361
0,1,1,2014-10-02,58944,65526,68786,71394
0,1,1,2014-10-03,58950,65528,68789,71412
0,1,1,2014-10-04,58942,65537,68796,71429
0,1,1,2014-10-05,58954,65558,68810,71450
0,1,1,2014-10-06,58980,65573,68817,71474
0,1,1,2014-10-07,58983,65560,68821,71479
0,1,1,2014-10-08,58971,65568,68832,71500
0,1,1,2014-10-09,58948,65559,68828,71509
0,1,1,2014-10-10,58957,65569,68834,71526
0,1,1,2014-10-11,58944,65590,68851,71550
0,1,1,2014-10-12,58943,65577,68853,71559
0,1,1,2014-10-13,58947,65561,68853,71559
0,1,1,2014-10-14,58961,65562,68869,71591
0,1,1,2014-10-15,58984,65589,68881,71610
0,1,1,2014-10-16,58989,65609,68905,71634
0,1,1,2014-10-17,58975,65633,68925,71652
0,1,1,2014-10-18,58983,65644,68937,71680
0,1,1,2014-10-19,59002,65657,68950,71691
0,1,1,2014-10-20,59023,65671,68966,71717
0,1,1,2014-10-21,59035,65683,68986,71735
0,1,1,2014-10-22,59099,65709,69012,71757
0,1,1,2014-10-23,59120,65722,69045,71785
0,1,1,2014-10-24,59108,65757,69087,71818
0,1,1,2014-10-25,59123,65765,69111,71834
0,1,1,2014-10-26,59134,65760,69135,71848
0,1,1,2014-10-27,59126,65766,69167,71869
0,1,1,2014-10-28,59148,65788,69199,71883
0,1,1,2014-10-29,59143,65797,69240,71910
0,1,1,2014-10-30,59169,65787,69258,71918
0,1,1,2014-10-31,59202,65823,69299,71943
0,1,1,2014-11-01,59227,65839,69320,71962
0,1,1,2014-11-02,59206,65841,69339,71959
0,1,1,2014-11-03,59208,65830,69360,71966
0,1,1,2014-11-04,59236,65831,69380,71975
0,1,1,2014-11-05,59260,65862,69410,72013
0,1,1,2014-11-06,59257,65861,69428,72017
0,1,1,2014-11-07,59246,65847,69438,72019
0,1,1,2014-11-08,59266,65831,69443,72029
0,1,1,2014-11-09,59281,65825,69456,72038
0,1,1,2014-11-10,59294,65821,69468,72049
0,1,1,2014-11-11,59307,65832,69485,72070
0,1,1,2014-11-12,59316,65850,69495,72087
0,1,1,2014-11-13,59365,65883,69535,72121
0,1,1,2014-11-14,59408,65908,69565,72138
0,1,1,2014-11-15,59430,65925,69583,72148
0,1,1,2014-11-16,59477,65936,69608,72169
0,1,1,2014-11-17,59507,65958,69607,72183
0,1,1,2014-11-18,59513,65968,69622,72203
0,1,1,2014-11-19,59545,65980,69650,72232
0,1,1,2014-11-20,59623,65995,69670,72257
0,1,1,2014-11-21,59631,66017,69690,72268
0,1,1,2014-11-22,59651,66028,69715,72287
0,1,1,2014-11-23,59684,66038,69743,72312
0,1,1,2014-11-24,59675,66052,69757,72320
0,1,1,2014-11-25,59702,66045,69772,72323
0,1,1,2014-11-26,59704,66046,69788,72344
0,1,1,2014-11-27,59704,66068,69805,72369
0,1,1,2014-11-28,59724,66081,69824,72377
0,1,1,2014-11-29,59763,66088,69844,72399
0,1,1,2014-11-30,59765,66084,69841,72404
0,1,1,2014-12-01,59758,66096,69849,72413
0,1,1,2014-12-02,59752,66092,69845,72408
0,1,1,2014-12-03,59801,66132,69882,72434
0,1,1,2014-12-04,59824,66146,69891,72440
0,1,1,2014-12-05,59827,66146,69906,72451
0,1,1,2014-12-06,59859,66163,69909,72470
0,1,1,2014-12-07,59907,66186,69940,72492
0,1,1,2014-12-08,59925,66190,69953,72506
0,1,1,2014-12-09,59957,66194,69955,72517
0,1,1,2014-12-10,59979,66213,69967,72526
0,1,1,2014-12-11,60008,66217,69975,72542
0,1,1,2014-12-12,60021,66223,69998,72570
0,1,1,2014-12-13,60062,66230,70022,72598
0,1,1,2014-12-14,60099,66235,70033,72608
0,1,1,2014-12-15,60114,66248,70057,72629
0,1,1,2014-12-16,60101,66229,70061,72643
0,1,1,2014-12-17,60077,66202,70059,72644
0,1,1,2014-12-18,60100,66226,70088,72671
0,1,1,2014-12-19,60117,66234,70102,72688
0,1,1,2014-12-20,60162,66244,70098,72688
0,1,1,2014-12-21,60195,66263,70107,72697
0,1,1,2014-12-22,60255,66295,70130,72712
0,1,1,2014-12-23,60241,66294,70150,72717
0,1,1,2014-12-24,60238,66312,70182,72739
0,1,1,2014-12-25,60265,66335,70194,72746
0,1,1,2014-12-26,60272,66347,70204,72734
0,1,1,2014-12-27,60302,66381,70238,72754
0,1,1,2014-12-28,60271,66379,70243,72760
0,1,1,2014-12-29,60348,66400,70276,72784
0,1,1,2014-12-30,60373,66402,70296,72793
0,1,1,2014-12-31,60378,66411,70303,72800
0,1,1,2015-01-01,60382,66447,70328,72820
0,1,1,2015-01-02,60410,66457,70344,72829
0,1,1,2015-01-03,60441,66491,70380,72861
0,1,1,2015-01-04,60433,66504,70392,72873
0,1,1,2015-01-05,60443,66517,70385,72884
0,1,1,2015-01-06,60455,66528,70398,72895
0,1,1,2015-01-07,60482,66542,70422,72919
0,1,1,2015-01-08,60508,66562,70452,72942
0,1,1,2015-01-09,60566,66572,70471,72951
0,1,1,2015-01-10,60607,66599,70477,72964
0,1,1,2015-01-11,60624,66631,70489,72979
0,1,1,2015-01-12,60616,66642,70498,73003
0,1,1,2015-01-13,60621,66655,70513,73013
0,1,1,2015-01-14,60646,66674,70530,73034
0,1,1,2015-01-15,60659,66682,70563,73060
0,1,1,2015-01-16,60700,66705,70589,73078
0,1,1,2015-01-17,60719,66730,70611,73105
0,1,1,2015-01-18,60746,66758,70631,73123
0,1,1,2015-01-19,60748,66786,70660,73148
0,1,1,2015-01-20,60773,66812,70685,73172
0,1,1,2015-01-21,60785,66838,70697,73197
0,1,1,2015-01-22,60792,66845,70712,73222
0,1,1,2015-01-23,60835,66879,70752,73260
0,1,1,2015-01-24,60841,66890,70767,73293
0,1,1,2015-01-25,60857,66888,70771,73318
0,1,1,2015-01-26,60845,66899,70781,73348
0,1,1,2015-01-27,60851,66909,70782,73368
0,1,1,2015-01-28,60869,66926,70782,73395
0,1,1,2015-01-29,60869,66941,70801,73416
0,1,1,2015-01-30,60895,66951,70805,73431
0,1,1,2015-01-31,60921,66956,70816,73452
0,1,1,2015-02-01,60963,66982,70841,73501
0,1,1,2015-02-02,60970,66993,70854,73522
0,1,1,2015-02-03,60971,67003,70873,73547
0,1,1,2015-02-04,60989,67009,70892,73576
0,1,1,2015-02-05,60966,67007,70896,73598
0,1,1,2015-02-06,60979,67034,70908,73619
0,1,1,2015-02-07,61012,67061,70930,73652
0,1,1,2015-02-08,60995,67079,70946,73676
0,1,1,2015-02-09,61009,67087,70951,73682
0,1,1,2015-02-10,61024,67089,70968,73687
0,1,1,2015-02-11,61043,67103,70982,73708
0,1,1,2015-02-12,61005,67085,70975,73715
0,1,1,2015-02-13,60992,67082,70974,73719
0,1,1,2015-02-14,60984,67100,70976,73742
0,1,1,2015-02-15,60963,67105,70988,73732
0,1,1,2015-02-16,60912,67101,70990,73742
0,1,1,2015-02-17,60878,67075,70962,73735
0,1,1,2015-02-18,60792,67059,70944,73727
0,1,1,2015-02-19,60709,67040,70937,73720
0,1,1,2015-02-20,60610,67018,70914,73707
0,1,1,2015-02-21,60564,67013,70901,73720
0,1,1,2015-02-22,60506,66986,70888,73720
0,1,1,2015-02-23,60476,66981,70875,73717
0,1,1,2015-02-24,60440,66960,70849,73718
0,1,1,2015-02-25,60415,66951,70852,73727
0,1,1,2015-02-26,60392,66957,70859,73733
0,1,1,2015-02-27,60351,66961,70840,73733
0,1,1,2015-02-28,60310,66954,70833,73732
0,1,1,2015-03-01,60267,66929,70828,73727
0,1,1,2015-03-02,60279,66941,70849,73744
0,1,1,2015-03-03,60226,66937,70859,73763
0,1,1,2015-03-04,60227,66960,70869,73771
0,1,1,2015-03-05,60233,66959,70879,73790
0,1,1,2015-03-06,60227,66991,70903,73804
0,1,1,2015-03-07,60203,67006,70895,73813
0,1,1,2015-03-08,60183,67019,70899,73821
0,1,1,2015-03-09,60167,67031,70906,73829
0,1,1,2015-03-10,60182,67064,70929,73845
0,1,1,2015-03-11,60155,67071,70934,73856
0,1,1,2015-03-12,60175,67106,70954,73883
0,1,1,2015-03-13,60196,67167,70980,73927
0,1,1,2015-03-14,60223,67197,70998,73955
0,1,1,2015-03-15,60187,67205,70994,73966
0,1,1,2015-03-16,60206,67220,70991,73981
0,1,1,2015-03-17,60188,67236,70994,74002
0,1,1,2015-03-18,60199,67274,71004,74025
0,1,1,2015-03-19,60228,67299,71019,74042
0,1,1,2015-03-20,60269,67355,71039,74060
0,1,1,2015-03-21,60280,67397,71075,74086
0,1,1,2015-03-22,60285,67434,71098,74105
0,1,1,2015-03-23,60305,67449,71109,74136
0,1,1,2015-03-24,60302,67463,71127,74158
0,1,1,2015-03-25,60301,67503,71158,74186
0,1,1,2015-03-26,60299,67516,71170,74202
0,1,1,2015-03-27,60338,67551,71201,74239
0,1,1,2015-03-28,60349,67558,71217,74253
0,1,1,2015-03-29,60348,67592,71225,74287
0,1,1,2015-03-30,60331,67620,71236,74313
0,1,1,2015-03-31,60345,67660,71276,74337
0,1,1,2015-04-01,60357,67677,71303,74347
0,1,1,2015-04-02,60351,67698,71298,74351
0,1,1,2015-04-03,60378,67735,71335,74381
0,1,1,2015-04-04,60389,67745,71358,74409
0,1,1,2015-04-05,60406,67753,71375,74413
0,1,1,2015-04-06,60417,67774,71383,74426
0,1,1,2015-04-07,60400,67786,71385,74428
0,1,1,2015-04-08,60390,67799,71398,74445
0,1,1,2015-04-09,60388,67837,71419,74476
0,1,1,2015-04-10,60388,67878,71463,74499
0,1,1,2015-04-11,60401,67900,71480,74503
0,1,1,2015-04-12,60441,67916,71505,74524
0,1,1,2015-04-13,60434,67936,71514,74538
0,1,1,2015-04-14,60441,67957,71544,74564
0,1,1,2015-04-15,60466,67980,71554,74595
0,1,1,2015-04-16,60466,68012,71575,74617
0,1,1,2015-04-17,60500,68024,71591,74630
0,1,1,2015-04-18,60531,68056,71610,74652
0,1,1,2015-04-19,60537,68067,71622,74662
0,1,1,2015-04-20,60510,68083,71637,74680
0,1,1,2015-04-21,60526,68112,71673,74707
0,1,1,2015-04-22,60527,68128,71694,74723
0,1,1,2015-04-23,60537,68168,71734,74752
0,1,1,2015-04-24,60538,68190,71754,74775
0,1,1,2015-04-25,60530,68217,71771,74792
0,1,1,2015-04-26,60509,68203,71787,74802
0,1,1,2015-04-27,60515,68229,71819,74826
0,1,1,2015-04-28,60528,68255,71844,74836
0,1,1,2015-04-29,60552,68289,71864,74859
0,1,1,2015-04-30,60575,68322,71888,74884
0,1,1,2015-05-01,60556,68359,71908,74911
0,1,1,2015-05-02,60560,68398,71927,74930
0,1,1,2015-05-03,60535,68408,71942,74949
