anchorage,lat,lon,anchor_group
"BOSTON,USA",42.375366985915825,-71.047631067219,4706
"BOSTON,USA",42.34375541833398,-71.02931307539015,4706
"BOSTON,USA",42.370376002158906,-71.05882942869587,4706
"BOSTON,USA",42.384280848863426,-71.05168419864819,4706
"BOSTON,USA",42.351712922215356,-71.04081342891874,4706
"BOSTON,USA",42.37154039890292,-71.05335266239058,4706
"BOSTON,USA",42.36135283975879,-71.04772376522129,4706
"BOSTON,USA",42.36106122660032,-71.04109576000174,4706
"BOSTON,USA",42.353152469471674,-71.02391396506162,4706
"BOSTON,USA",42.3689137705973,-71.05145054569186,4706
"BOSTON,USA",42.343160772702575,-71.03441015584343,4706
"CHELSEA,USA",42.38445397788366,-71.02530797871755,4706
"CHELSEA,USA",42.384381022819134,-71.02728767557464,4706
"CHELSEA,USA",42.38532255445479,-71.02393200681126,4706
"CHELSEA,USA",42.39218707670616,-71.01758692676293,4706
"CHELSEA,USA",42.3940528368326,-71.01656192658459,4706
"CHELSEA,USA",42.38602942292313,-71.03681010744587,4706
"CHELSEA,USA",42.39722728539503,-71.01291441972504,4706
"CHELSEA,USA",42.38771917090582,-71.05472266866008,4706
"CHELSEA,USA",42.38590301082719,-71.041707831449,4706
"CHELSEA,USA",42.39655189167618,-71.01289572225608,4706
"CHELSEA,USA",42.38776347078778,-71.05666790238308,4706
"EVERETT,USA",42.388469980744524,-71.06306892390808,4706
"BARRINGTON,USA",41.75074718272285,-71.35341792532442,4707
"BARRINGTON,USA",41.75094054326461,-71.35210717072245,4707
"PROVIDENCE,USA",41.807751418048646,-71.4011007885574,4707
"PROVIDENCE,USA",41.78189683954122,-71.37150646233884,4707
"PROVIDENCE,USA",41.7991104922193,-71.39033751393323,4707
"PROVIDENCE,USA",41.793610147541536,-71.38379753129207,4707
"PROVIDENCE,USA",41.81092747187037,-71.40110567883222,4707
"PROVIDENCE,USA",41.80962046019534,-71.3976515381462,4707
"PROVIDENCE,USA",41.78983215564733,-71.38044816550457,4707
"PROVIDENCE,USA",41.80355465723522,-71.39586635029825,4707
"PROVIDENCE,USA",41.79719918860895,-71.38806653716412,4707
"PROVIDENCE,USA",41.79122740350091,-71.38156560552525,4707
"PROVIDENCE,USA",41.80276630124844,-71.3925837837797,4707
"PROVIDENCE,USA",41.814918706301825,-71.39993071383877,4707
"PROVIDENCE,USA",41.80210336734104,-71.3950867607697,4707
"WARWICK,USA",41.687143337714026,-71.44610473568966,4708
"EAST GREENWICH,USA",41.66762022828802,-71.44458719989467,4708
"EAST GREENWICH,USA",41.68456749005276,-71.4466917076985,4708
"EAST GREENWICH,USA",41.683822067673916,-71.44852062528659,4708
"EAST GREENWICH,USA",41.6637124384484,-71.44387528020769,4708
"BD,USA",41.63640834572491,-71.3318783261719,4709
"ALU,USA",41.638753619751895,-71.3327414853036,4709
"BELLO,USA",41.63537059779562,-71.32627943478175,4709
"CD LEK,USA",41.64173268123355,-71.33847111709882,4709
"BRISTOL,USA",41.66684742901486,-71.28432333794886,4710
"BRISTOL,USA",41.67007763403793,-71.2843925218999,4710
"BRISTOL,USA",41.664496039687315,-71.27811762261105,4710
"BRISTOL,USA",41.66974851129356,-71.27981955348068,4710
"BRISTOL,USA",41.662625391122425,-71.2741950049411,4710
"BRISTOL,USA",41.676176994520965,-71.28600510118399,4710
"BRISTOL,USA",41.659960706970516,-71.27393208080818,4710
"BRISTOL,USA",41.6611960515853,-71.27673619795964,4710
"BRISTOL,USA",41.67654642609694,-71.28795783306788,4710
"TIVERTON,USA",41.64633635621792,-71.21833262007813,4711
"TIVERTON,USA",41.63517741857875,-71.21331356373518,4711
"TIVERTON,USA",41.628952936798605,-71.21795492717668,4711
"PLYMOUTH,USA",41.9615153182125,-70.66551556505424,4712
"PLYMOUTH,USA",41.95762238480233,-70.65960770066926,4712
"MARION,USA",41.70117309352489,-70.75090069989746,4713
"MARION,USA",41.70181714545894,-70.75397129961291,4713
"MARION,USA",41.69381072708329,-70.74954587265786,4713
"MARION CENTER,USA",41.706063909866984,-70.75979054642508,4713
"MARION CENTER,USA",41.70472478065622,-70.75526558377221,4713
"MARION CENTER,USA",41.71341196989856,-70.76550340055694,4713
"MARION CENTER,USA",41.70318706032898,-70.75127905021608,4713
"MARION CENTER,USA",41.70986534899513,-70.7607121795706,4713
"POCASSET,USA",41.67595007706467,-70.61793862735574,4714
"POCASSET,USA",41.676094655942684,-70.61488277737456,4714
"POCASSET,USA",41.68347684743397,-70.63763988314058,4714
"POCASSET,USA",41.67619739734813,-70.62394973227595,4714
"POCASSET,USA",41.67907311249358,-70.63120110757265,4714
"NORTH FALMOUTH,USA",41.64680598340533,-70.63634297578646,4714
"ONSET,USA",41.73530572094073,-70.64918303246475,4715
"ONSET,USA",41.73844435123006,-70.64833524152186,4715
"ONSET,USA",41.73633925530883,-70.6529581194155,4715
"BUZZARDS BAY,USA",41.73769284473913,-70.62498315605156,4715
"MONUMENT BEACH,USA",41.728720898524664,-70.63121994947264,4715
"SANDWICH,USA",41.772289104406376,-70.50232910726287,4716
"SANDWICH,USA",41.77174641116501,-70.50333190592737,4716
"FALMOUTH,USA",41.54877727842726,-70.60190346626663,4717
"FALMOUTH,USA",41.54630662267385,-70.60293344625984,4717
"FALMOUTH,USA",41.54449696099472,-70.60590323274477,4717
"WOODS HOLE,USA",41.510396344931706,-70.70613022427996,4718
"WOODS HOLE,USA",41.51723278191831,-70.6965241547845,4718
"WOODS HOLE,USA",41.54004292911888,-70.65962640695383,4718
"WOODS HOLE,USA",41.52324067881927,-70.67125865164806,4718
"WOODS HOLE,USA",41.52476443867772,-70.677407672025,4718
"WOODS HOLE,USA",41.51330584875851,-70.70204931468137,4718
"WOODS HOLE,USA",41.51191143549899,-70.70538299431382,4718
"MATTAPOISETT,USA",41.65104479294605,-70.8074223289125,4719
"MATTAPOISETT,USA",41.64677900744565,-70.80352963927272,4719
"MATTAPOISETT,USA",41.64813227799609,-70.80766272032241,4719
"MATTAPOISETT,USA",41.651678344845784,-70.80288562557043,4719
"NEW BEDFORD,USA",41.626931292648315,-70.91539244092142,4720
"NEW BEDFORD,USA",41.61945105304386,-70.91688241181673,4720
"NEW BEDFORD,USA",41.624013380214556,-70.91430298904255,4720
"NEW BEDFORD,USA",41.6371525660649,-70.91994097656948,4720
"NEW BEDFORD,USA",41.64095066812791,-70.91694631097593,4720
"NEW BEDFORD,USA",41.63395066779215,-70.91980433377232,4720
"NEW BEDFORD,USA",41.638940401170366,-70.90957429773378,4720
"NEW BEDFORD,USA",41.64306674751486,-70.92103020066294,4720
"NEW BEDFORD,USA",41.63586460393492,-70.9084485935422,4720
"NEW BEDFORD,USA",41.635626895790175,-70.90685293705769,4720
"NEW BEDFORD,USA",41.637366360404215,-70.91699274283908,4720
"NEW BEDFORD,USA",41.626728144897996,-70.90598358861523,4720
"NEW BEDFORD,USA",41.633178295778215,-70.91814165205676,4720
"NEW BEDFORD,USA",41.630716054053494,-70.91042925068139,4720
"NEW BEDFORD,USA",41.64719767299955,-70.92104172649601,4720
"NEW BEDFORD,USA",41.6296761751871,-70.90521870090856,4720
"NEW BEDFORD,USA",41.6274521374094,-70.91034475448922,4720
"ANGBO,USA",41.5749770220869,-70.94058767192892,4721
"ANGBO,USA",41.57549934886211,-70.94382602633128,4721
"BLISS CORNER,USA",41.584782719817554,-70.9451241441592,4721
"BLISS CORNER,USA",41.57891072076781,-70.94494011580313,4721
"BLISS CORNER,USA",41.577448999980206,-70.94102024535378,4721
"FALL RIVER,USA",41.70636845340879,-71.16433348538001,4722
"FALL RIVER,USA",41.71766849899536,-71.1652959248803,4722
"FALL RIVER,USA",41.708626254906655,-71.18743730904356,4722
"BVI,USA",41.42576078426355,-70.91480492713723,4723
"AI OFF,USA",41.42577878399576,-70.92412338684477,4723
"AI OFF,USA",41.42557333095108,-70.92634546506392,4723
"ANNAPOLIS,USA",41.4251948514145,-70.9121084524321,4723
"CUTTYHUNK,USA",41.42892976864437,-70.91520963661193,4723
"CUTTYHUNK,USA",41.42864867647855,-70.91158394912559,4723
"CUTTYHUNK,USA",41.424558196750915,-70.92870304934611,4723
"VINEYARD HAVEN,USA",41.4588176120835,-70.55952322732374,4724
"VINEYARD HAVEN,USA",41.464471364252795,-70.58467006512815,4724
"VINEYARD HAVEN,USA",41.46474113119044,-70.59340459777614,4724
"VINEYARD HAVEN,USA",41.453822061501704,-70.59736949990202,4724
"VINEYARD HAVEN,USA",41.45534964814981,-70.59870800366257,4724
"VINEYARD HAVEN,USA",41.45527257657301,-70.59608555900118,4724
"VINEYARD HAVEN,USA",41.46053530102493,-70.59523847392926,4724
"VINEYARD HAVEN,USA",41.46510052109204,-70.5899695634933,4724
"VINEYARD HAVEN,USA",41.45335320507826,-70.59844271431494,4724
"EDGARTOWN,USA",41.37780659717339,-70.50554594074295,4725
"EDGARTOWN,USA",41.38215314783674,-70.50605407536987,4725
"EDGARTOWN,USA",41.393419304372145,-70.49357647543629,4725
"EDGARTOWN,USA",41.38864454837492,-70.51075090178715,4725
"EDGARTOWN,USA",41.38745112198829,-70.49857331575167,4725
"EDGARTOWN,USA",41.387160132318115,-70.4950005247511,4725
"EDGARTOWN,USA",41.39364673343389,-70.4885132288111,4725
"EDGARTOWN,USA",41.38936799678064,-70.49391708166097,4725
"EDGARTOWN,USA",41.39060684377628,-70.49783593008449,4725
"EDGARTOWN,USA",41.3894225124059,-70.50698067173695,4725
"EDGARTOWN,USA",41.3849349560058,-70.51121326199004,4725
"EDGARTOWN,USA",41.390190723602544,-70.48992731239584,4725
"AI OFF,USA",41.354656591834164,-70.76740524948738,4726
"MYSTIC CT,USA",41.35539776193945,-70.77347417479784,4726
"NEWPORT RI,USA",41.35356961689379,-70.77400445202042,4726
"WOODS HOLE,USA",41.35275380550976,-70.77897826823107,4726
"NEW SHOREHAM,USA",41.187655994093845,-71.58088890621553,4727
"NEW SHOREHAM,USA",41.18414071090187,-71.58093927188345,4727
"NEW SHOREHAM,USA",41.192818432481424,-71.5848100466294,4727
"NEW SHOREHAM,USA",41.18310907131876,-71.5761404562279,4727
"NEW SHOREHAM,USA",41.19137898916747,-71.57682708660643,4727
"NEW SHOREHAM,USA",41.1739452569291,-71.55665085172859,4727
"NEW SHOREHAM,USA",41.18701732588088,-71.5764578263405,4727
"NEW SHOREHAM,USA",41.19206113758043,-71.58055893392479,4727
"NEWPORT,USA",41.504981863306696,-71.32604513691189,4728
"NEWPORT,USA",41.5303312738079,-71.31838545643839,4728
"NEWPORT,USA",41.479921157567176,-71.31875949331943,4728
"NEWPORT,USA",41.521168179317705,-71.34535899380775,4728
"NEWPORT,USA",41.499918539101365,-71.36005479201174,4728
"NEWPORT,USA",41.521698151550595,-71.34897396755835,4728
"NEWPORT,USA",41.484617746048,-71.35647898389095,4728
"NEWPORT,USA",41.51437062139448,-71.36142945812942,4728
"NEWPORT,USA",41.489936442879305,-71.32526794570975,4728
"NEWPORT,USA",41.51814590924699,-71.34962191074666,4728
"NEWPORT,USA",41.47628784073669,-71.33255931939561,4728
"NEWPORT,USA",41.48931297464529,-71.35724682867601,4728
"NEWPORT,USA",41.48647288145722,-71.31685973682079,4728
"NEWPORT,USA",41.48851206072794,-71.32002509927143,4728
"NEWPORT,USA",41.486506129886514,-71.33306824118222,4728
"NEWPORT,USA",41.49059162559339,-71.33299013986414,4728
"NEWPORT,USA",41.483899582555935,-71.31841771706614,4728
"NEWPORT,USA",41.48041815605914,-71.3168741707987,4728
"NEWPORT,USA",41.48678409202191,-71.3373762032261,4728
"NEWPORT,USA",41.48276961847034,-71.31683346709963,4728
"NEWPORT,USA",41.49754449955386,-71.32648324400967,4728
"NEWPORT,USA",41.53044034371666,-71.31526725713515,4728
"NEWPORT,USA",41.496074329016864,-71.36234328997189,4728
"NEWPORT,USA",41.479730026109685,-71.32562972076549,4728
"NEWPORT,USA",41.495127172919084,-71.33068419869369,4728
"NEWPORT,USA",41.495007701423425,-71.32667778396791,4728
"NEWPORT,USA",41.47929573408734,-71.33173398948882,4728
"NEWPORT,USA",41.48259781658271,-71.35963348904833,4728
"NEWPORT,USA",41.473294049500424,-71.33398401277981,4728
"NEWPORT,USA",41.4913746368917,-71.36017366010209,4728
"NEWPORT,USA",41.47707469656226,-71.33507729706578,4728
"NEWPORT,USA",41.47640492291654,-71.32623641817916,4728
"NEWPORT,USA",41.48411218854174,-71.35949015978207,4728
"NEWPORT,USA",41.47292911187852,-71.33578312914109,4728
"NEWPORT,USA",41.481110458350194,-71.3362084330167,4728
"NEWPORT,USA",41.48490339282604,-71.3246126427102,4728
"NEWPORT,USA",41.495474663338854,-71.36543601175364,4728
"JAMESTOWN,USA",41.503754962409715,-71.38561991024089,4728
"JAMESTOWN,USA",41.49669942812816,-71.38706716781711,4728
"JAMESTOWN,USA",41.499435237741345,-71.38705273113449,4728
"JAMESTOWN,USA",41.49629548604752,-71.3908459199658,4728
"JAMESTOWN,USA",41.49920633057104,-71.39021300891139,4728
"MELVILLE,USA",41.59007249892588,-71.28475550216673,4729
"MELVILLE,USA",41.608308995636946,-71.28520289387833,4729
"MELVILLE,USA",41.59151001818225,-71.28405191517628,4729
"MELVILLE,USA",41.58483567682622,-71.2869644730887,4729
"MELVILLE,USA",41.589605459922204,-71.28913998335743,4729
"MELVILLE,USA",41.59944233412563,-71.2945792769622,4729
"MELVILLE,USA",41.585145915165725,-71.28809885386607,4729
"MELVILLE,USA",41.59350995295041,-71.29034300210964,4729
"QUONSET POINT,USA",41.57162370570299,-71.44507686677731,4730
"QUONSET POINT,USA",41.58706146853422,-71.4096268954375,4730
"QUONSET POINT,USA",41.57273444243657,-71.43905276917313,4730
"NORTH KINGSTOWN,USA",41.569383323566925,-71.4466238771746,4730
"NORTH KINGSTOWN,USA",41.57778842194616,-71.44966152771973,4730
"NORTH KINGSTOWN,USA",41.56944171370355,-71.44876585220959,4730
"DAVISVILLE DEPOT,USA",41.61352513818463,-71.40504970011231,4730
"DAVISVILLE DEPOT,USA",41.613967614125144,-71.40703336671665,4730
"BER,USA",41.3867709958442,-71.51621049157104,4731
"BDAM,USA",41.35924096676333,-71.5056407587665,4731
"POINT JUDITH,USA",41.35954400736473,-71.50879853430864,4731
"PJ BI FERRY ROUTE,USA",41.38025559944389,-71.51172161912162,4731
"PJ BI FERRY ROUTE,USA",41.37695725797941,-71.51416061945966,4731
"STONINGTON,USA",41.333942984943654,-71.90976117353429,4732
"STONINGTON,USA",41.31339180441456,-71.87089408886547,4732
"STONINGTON,USA",41.33828316840398,-71.90915449305369,4732
"STONINGTON,USA",41.31552270265923,-71.86510609162922,4732
"STONINGTON,USA",41.33084236765561,-71.9087511662853,4732
"STONINGTON,USA",41.326424579722,-71.91370120252381,4732
"STONINGTON,USA",41.31490302169776,-71.86205767022413,4732
"STONINGTON,USA",41.32940329535879,-71.91343962416742,4732
"STONINGTON,USA",41.33542319980755,-71.91217131727977,4732
"STONINGTON,USA",41.314024881792555,-71.86679202178568,4732
"STONINGTON,USA",41.337588929799054,-71.91151445226781,4732
"WATCH HILL RI,USA",41.311248135552816,-71.85874714448275,4732
"JAPAN,USA",41.285528607611035,-71.94453749811366,4733
"BD ON BOARD,USA",41.28662090066503,-71.94904750668042,4733
"AAN,USA",41.26584439704589,-72.00921225884305,4734
"NOANK,USA",41.274446846371,-72.00064273050612,4734
"AI OFF,USA",41.27508244223692,-71.99757990951169,4734
"CAN WM,USA",41.26667754843185,-72.00451581522685,4734
"CAU HK,USA",41.262310339490554,-72.00785131566516,4734
"MYSTIC CT,USA",41.27135187785965,-72.00163069940011,4734
"NOANK,USA",41.326569142308855,-71.98314543711646,4735
"NOANK,USA",41.32134607797125,-71.99126645241806,4735
"NOANK,USA",41.322917062847914,-71.98492350388256,4735
"NOANK,USA",41.32928801071343,-71.98351215169524,4735
"NOANK,USA",41.32961083007926,-71.98069638554858,4735
"NOANK,USA",41.31884997010916,-71.98904818880183,4735
"NOANK,USA",41.32010176502561,-71.99419020899845,4735
"MYSTIC,USA",41.34330105801458,-71.97328255760044,4735
"MYSTIC,USA",41.34744170886317,-71.96849150301954,4735
"MYSTIC,USA",41.34425126914052,-71.96861409739181,4735
"MYSTIC,USA",41.359421783879654,-71.96553471580198,4735
"MYSTIC,USA",41.349926230435536,-71.97079895884929,4735
"MYSTIC,USA",41.35340589836154,-71.96931745230297,4735
"MYSTIC,USA",41.362139829956426,-71.96574518147132,4735
"MYSTIC,USA",41.35204241683928,-71.97050059619092,4735
"MYSTIC,USA",41.36577373682891,-71.96441585010082,4735
"MYSTIC,USA",41.33950786640788,-71.97395725573031,4735
"NEW LONDON,USA",41.37893084955084,-72.09567613066898,4736
"NEW LONDON,USA",41.33538885599637,-72.08207356731037,4736
"NEW LONDON,USA",41.354171300469076,-72.09192366866434,4736
"NEW LONDON,USA",41.34506969393406,-72.09083070241769,4736
"NEW LONDON,USA",41.35717901350935,-72.09195587497958,4736
"NEW LONDON,USA",41.31892338591025,-72.05957563861631,4736
"NEW LONDON,USA",41.33513991287533,-72.09577673397779,4736
"NEW LONDON,USA",41.349334762155095,-72.09161710649768,4736
"NEW LONDON,USA",41.372094442160375,-72.09586279008897,4736
"NEW LONDON,USA",41.34869943581259,-72.09769641877449,4736
"OLD SAYBROOK CENTER,USA",41.282665226167296,-72.34942418161778,4737
"OLD SAYBROOK CENTER,USA",41.31479872513694,-72.34571551294691,4737
"OLD SAYBROOK CENTER,USA",41.281329832453125,-72.34822512680041,4737
"WESTBROOK CENTER,USA",41.271980856131144,-72.47006567262842,4738
"WESTBROOK CENTER,USA",41.25989532960698,-72.48092601578766,4738
"WESTBROOK CENTER,USA",41.269485807053215,-72.4718290683517,4738
"WESTBROOK CENTER,USA",41.275986891186164,-72.46814680400428,4738
"WESTBROOK CENTER,USA",41.27232269352423,-72.47507524744847,4738
"WESTBROOK CENTER,USA",41.2602265376883,-72.47732223150543,4738
"CLINTON,USA",41.26821244757076,-72.53083205628423,4739
"CLINTON,USA",41.26757581356755,-72.53359279603652,4739
"GUILFORD,USA",41.25151524519667,-72.7136863134742,4740
"BELFAST MAINE,USA",41.24902046359724,-72.75493501872978,4740
"BM OFF HESAKI,USA",41.25321960244516,-72.76050227374523,4740
"POTOMAC RIVER,USA",41.25152791503275,-72.7531261039014,4740
"GUILFORD CENTER,USA",41.26902930790829,-72.67869551978605,4740
"ESSEX,USA",41.35303926049895,-72.38557645439855,4741
"ESSEX,USA",41.354463133591594,-72.38594475267189,4741
"ESSEX,USA",41.35410988991078,-72.38309273256198,4741
"ESSEX,USA",41.34828077902564,-72.38232450169208,4741
"ESSEX,USA",41.35113703667128,-72.38325831186133,4741
"BRANFORD CENTER,USA",41.26220554589435,-72.80947055941417,4742
"BRANFORD CENTER,USA",41.262233694680056,-72.81176853020916,4742
"NEW HAVEN,USA",41.29525257844101,-72.90624340676331,4743
"NEW HAVEN,USA",41.291215607167004,-72.90773216545693,4743
"WEST HAVEN,USA",41.293125953048495,-72.9145786865426,4743
"WEST HAVEN,USA",41.28755204571297,-72.90864652018641,4743
"NEW HAVEN LT TUG,USA",41.29466494200211,-72.90445758112813,4743
"BRIDGEPORT,USA",41.166962331016514,-73.1700016309379,4744
"BRIDGEPORT,USA",41.165957983557874,-73.1714300213313,4744
"NORWALK,USA",41.083714483057705,-73.39978354421892,4745
"NORWALK,USA",41.067489204178315,-73.43094403892432,4745
"NORWALK,USA",41.09375609132094,-73.41092026622779,4745
"NORWALK,USA",41.08576662936575,-73.39834426453535,4745
"NORWALK,USA",41.097537850707866,-73.41363330556915,4745
"NORWALK,USA",41.10416999740685,-73.38074356896303,4745
"NORWALK SNBC,USA",41.06051335979451,-73.42886383569517,4745
"0R,USA",40.919708520231566,-73.39835254534411,4746
"BG,USA",40.90761446560336,-73.36155871490729,4746
"BG,USA",40.90566860392828,-73.36052566676057,4746
"NONE,USA",40.88772474024692,-73.42103466497716,4746
"None,USA",40.91948762165472,-73.40145872736606,4746
"ALINA,USA",40.91124148048883,-73.43891380470383,4746
"NEW ROC,USA",40.91264426882776,-73.3618113451754,4746
"SARASOTA,USA",40.91095332830199,-73.36748369913276,4746
"WYE RIVER,USA",40.9097072167883,-73.43218644388283,4746
"EDGEWATER MD,USA",40.91418708816462,-73.43899176586947,4746
"PORT ST LUCIE,USA",40.90199508038861,-73.354955227162307,4746
"None,USA",40.962633961911436,-73.03742480702743,4747
"PORT JEFFERSON,USA",40.956798395847684,-73.084646732963,4747
"PORT JEFFERSON,USA",40.96335806395786,-73.0797273416625,4747
"PORT JEFFERSON,USA",40.9668344486045,-73.10123622513261,4747
"PORT JEFFERSON,USA",40.96606806964202,-73.0973331246123,4747
"PORT JEFFERSON,USA",40.960896798976094,-73.07832357637321,4747
"PORT JEFFERSON,USA",40.94861413017972,-73.071131025762,4747
"PORT JEFFERSON,USA",40.965003502236115,-73.10248586224091,4747
"PORT JEFFERSON,USA",40.95443818333969,-73.0736661839259,4747
"PORT JEFFERSON,USA",40.96627788417746,-73.08391782632592,4747
"PORT JEFFERSON,USA",40.95548872234245,-73.07856528574615,4747
"PORT JEFFERSON,USA",40.949464683629586,-73.0693638436008,4747
"PORT JEFFERSON,USA",40.96404250529511,-73.0976940654338,4747
"CITY OF MILFORD (BALANCE),USA",41.19593904639418,-73.05474022362722,4748
"CITY OF MILFORD (BALANCE),USA",41.211758714032335,-73.0507455922318,4748
"CITY OF MILFORD (BALANCE),USA",41.21976512763872,-73.05447689594122,4748
"CITY OF MILFORD (BALANCE),USA",41.215713615111525,-73.0541973006419,4748
"NEW HAVEN,USA",41.198082459085214,-72.87194134151197,4749
"NEW HAVEN,USA",41.192244451857746,-72.8664854954396,4749
"NEW HAVEN,USA",41.1935401035967,-72.87209049362873,4749
"NEWHAVEN,USA",40.99830321892066,-72.64798094472197,4750
"RIVERHEAD,USA",41.00039564402329,-72.64662778248719,4750
"AIO,USA",41.07886970707446,-72.298096233781,4751
"ALINA,USA",41.07804215557518,-72.31661591938736,4751
"ARATION,USA",41.06585578862891,-72.29280702919358,4751
"ARATION,USA",41.0675731400822,-72.29180299637058,4751
"ARATION,USA",41.043984563040944,-72.34462689292131,4751
"GREENPORT,USA",41.07503120387479,-72.36805993707713,4751
"GREENPORT,USA",41.08716994012792,-72.35002426800887,4751
"GREENPORT,USA",41.09128665590439,-72.35011420134852,4751
"GREENPORT,USA",41.08731424867049,-72.34767157926828,4751
"GREENPORT,USA",41.100401257211935,-72.35952365495322,4751
"GREENPORT,USA",41.10933565837804,-72.35726714396961,4751
"GREENPORT,USA",41.09968477957676,-72.3610315735133,4751
"GREENPORT,USA",41.0846559918012,-72.35122622698455,4751
"GREENPORT,USA",41.11188609168396,-72.35942517128228,4751
"SAG HARBOR,USA",41.04889011018326,-72.31027410824916,4751
"SAN JUAN PR,USA",41.05126572526403,-72.31079196298165,4751
"PORT ST LUCIE,USA",41.06829888984974,-72.28839541682231,4751
"COECLES HARBOR,USA",41.07835169257108,-72.32002322088665,4751
"AI,USA",41.01158204255109,-72.28241951117131,4752
"CRAGE,USA",41.00179222169692,-72.30014247521594,4752
"ARSOOG,USA",41.00972570409335,-72.29232984308344,4752
"ARSOOG,USA",41.00479649178611,-72.28596614203737,4752
"ARSOOG,USA",41.004508205788675,-72.29595063424912,4752
"SAG HARBOR,USA",41.00485905765573,-72.28126849205567,4752
"SAG HARBOR,USA",41.00264031514113,-72.29235719691206,4752
"SAG HARBOR,USA",41.00372848079451,-72.29363612972934,4752
"SAG HARBOR,USA",41.00772058259812,-72.27605179209438,4752
"SAG HARBOR,USA",41.00843823322782,-72.28076975249378,4752
"SAG HARBOUR,USA",41.00909835966129,-72.28525618282866,4752
"AH,USA",41.017752393271294,-72.18630007739621,4753
"ALEPAS,USA",41.0206094889666,-72.18042578455135,4753
"ARATION,USA",41.01395357337227,-72.19077681853803,4753
"AS T AND T,USA",41.01355639009089,-72.18659904167319,4753
"MONTAUK,USA",41.043746542628355,-71.97199690346721,4754
"MONTAUK HARBOR,USA",41.04678510436681,-71.97251052777251,4754
"MONTAUK HARBOR,USA",41.061322585546186,-71.91241830365418,4754
"MONTAUK HARBOR,USA",41.06364204249578,-71.93037777560558,4754
"MONTAUK HARBOR,USA",41.07051887236743,-71.93072572876572,4754
"MONTAUK HARBOR,USA",41.05086637291652,-71.96081027008822,4754
"MONTAUK HARBOR,USA",41.071906856472914,-71.93788245870375,4754
"MONTAUK HARBOR,USA",41.073122932315506,-71.93286541224957,4754
"MONTAUK HARBOR,USA",41.04588555974789,-71.9620155958808,4754
"MONTAUK HARBOR,USA",41.052070378359076,-71.91354147048015,4754
"MONTAUK HARBOR,USA",41.074238232587106,-71.93622910558194,4754
"NANTUCKET,USA",41.2896402209287,-70.08392283999046,4755
"NANTUCKET,USA",41.28836856018863,-70.08783036021495,4755
"NANTUCKET,USA",41.290757677605576,-70.08117239981517,4755
"NANTUCKET,USA",41.28431421960671,-70.09342392688804,4755
"NANTUCKET,USA",41.28204759809196,-70.09348811335012,4755
"NANTUCKET,USA",41.284684034915365,-70.0893617523969,4755
"NANTUCKET,USA",41.29189890451324,-70.07806333245804,4755
"NANTUCKET,USA",41.28078536171957,-70.09092674590201,4755
"NANTUCKET,USA",41.314224375622565,-70.08960926060352,4755
"NANTUCKET,USA",41.31757756910674,-70.08930845750523,4755
"HYANNIS,USA",41.63394459362204,-70.26229188108483,4756
"HYANNIS,USA",41.63859947385477,-70.27304939783197,4756
"HYANNIS,USA",41.64948647025971,-70.27479316435614,4756
"HYANNIS,USA",41.64980570379917,-70.27802803658282,4756
"HYANNIS,USA",41.63645267417077,-70.27198938210168,4756
"HYANNIS PORT,USA",41.627779556554316,-70.29232798831895,4756
"PROVINCETOWN,USA",42.04328360911414,-70.17898993076138,4757
"PROVINCETOWN,USA",42.03072794948344,-70.17795724779818,4757
"PROVINCETOWN,USA",42.04946776616088,-70.18293032702803,4757
"PROVINCETOWN,USA",42.03963730428043,-70.17934186999653,4757
"PROVINCETOWN,USA",42.03685873036447,-70.18382243294944,4757
"PROVINCETOWN,USA",42.04538128109695,-70.18337051561512,4757
"PROVINCETOWN,USA",42.03975745339239,-70.1831982444941,4757
"PROVINCETOWN,USA",42.049147594834025,-70.18065019369304,4757
"PROVINCETOWN,USA",42.05254852845408,-70.1730343409261,4757
"IRELAND ISLAND,BMU",32.32798167709348,-64.82980695882021,4758
"IRELAND ISLAND,BMU",32.32059611426454,-64.83374660919027,4758
"IRELAND ISLAND,BMU",32.32116038010532,-64.83741036395546,4758
"IRELAND ISLAND,BMU",32.32498848535056,-64.83311118208456,4758
"IRELAND ISLAND,BMU",32.323363159857436,-64.83543880985725,4758
"HAMILTON,BMU",32.283459333833015,-64.81971842759735,4759
"HAMILTON,BMU",32.28493241665104,-64.80391276724814,4759
"HAMILTON,BMU",32.28074331703681,-64.80652315798987,4759
"HAMILTON,BMU",32.283484134117586,-64.79643374737091,4759
"HAMILTON,BMU",32.28962861339399,-64.78967564993731,4759
"HAMILTON,BMU",32.28960378124371,-64.79422952832181,4759
"HAMILTON,BMU",32.29232101458414,-64.77768521890677,4759
"HAMILTON,BMU",32.28873791484002,-64.7861438751728,4759
"HAMILTON,BMU",32.290916228304745,-64.77526754805506,4759
"HAMILTON,BMU",32.291518201408046,-64.78468373711142,4759
"HAMILTON,BMU",32.285268931909265,-64.79014741177589,4759
"ST GEORGE'S,BMU",32.373268136012534,-64.68355910934228,4760
"ST GEORGE'S,BMU",32.37954903541069,-64.67279039478991,4760
"ST GEORGE'S,BMU",32.37884009366423,-64.66783171097326,4760
"ST GEORGE'S,BMU",32.374429010853156,-64.67347084669893,4760
"ST GEORGE'S,BMU",32.380087192418415,-64.67648351268483,4760
"ST GEORGE'S,BMU",32.37649924279638,-64.677836716693335,4760
