year,iso3,hours
2014,ESP,4320.2338888888889
2014,ESP,33567.811944444453
2014,ESP,4718744.2377777761
2015,ESP,775505.23055555555
2015,ESP,9476.8230555555565
2015,ESP,30902.374166666672
2015,ESP,4879872.0705555547
2016,ESP,765947.65722222207
2016,ESP,4951532.9963888889
2016,ESP,30424.82750000001
2016,ESP,33091.971388888895
2017,ESP,34950.377499999995
2017,ESP,773866.26777777809
2017,ESP,16410.470000000005
2017,ESP,5096514.0627777781
2012,FRA,233886.28611111108
2012,FRA,6213.6027777777763
2012,FRA,8092.67888888889
2012,FRA,8979.2091666666656
2012,FRA,56951.92055555556
2012,FRA,181.72055555555556
2012,FRA,181005.6613888889
2012,FRA,14738.703888888891
2012,FRA,6265.9761111111111
2012,FRA,4412.7472222222223
2012,FRA,5097.0997222222222
2012,FRA,5417.5755555555552
2012,FRA,39.354444444444454
2012,FRA,13525.620833333329
2012,FRA,1957738.1727777778
2012,FRA,46876.246111111112
2012,FRA,456.96166666666659
2012,FRA,16378.388055555557
2012,FRA,83511.151666666672
2012,FRA,596.27666666666664
2012,FRA,9613.629722222222
2012,FRA,20335.995555555557
2012,FRA,67315.681111111116
2013,FRA,80783.650833333333
2013,FRA,11717.81638888889
2013,FRA,55004.265555555561
2013,FRA,65474.751944444448
2013,FRA,3192957.081666667
2013,FRA,773.5424999999999
2013,FRA,4761.89111111111
2013,FRA,183853.17972222224
2013,FRA,45.698333333333338
2013,FRA,6394.2480555555576
2013,FRA,5390.8180555555546
2013,FRA,18583.894999999997
2013,FRA,134.1177777777778
2013,FRA,11920.299722222222
2013,FRA,30232.038055555557
2013,FRA,5711.1349999999993
2013,FRA,15851.644444444446
2013,FRA,850.21194444444438
2013,FRA,60116.290277777756
2013,FRA,12973.539166666666
2013,FRA,244109.81944444447
2013,FRA,6325.0925000000007
2013,FRA,21418.770833333332
2014,FRA,24780.350833333338
2014,FRA,4057.8608333333323
2014,FRA,21371.941388888896
2014,FRA,253644.45555555559
2014,FRA,12785.968888888887
2014,FRA,703.72194444444438
2014,FRA,58431.034722222219
2014,FRA,48748.924444444441
2014,FRA,12144.188333333334
2014,FRA,17717.873333333329
2014,FRA,199785.13666666669
2014,FRA,3248460.6833333336
2014,FRA,65.219722222222231
2014,FRA,5238.668333333334
2014,FRA,18452.96027777778
2014,FRA,82727.088888888888
2014,FRA,6539.0580555555534
2014,FRA,5162.3691666666673
2014,FRA,933.60722222222228
2014,FRA,34.236944444444447
2014,FRA,5394.1302777777782
2014,FRA,42097.313333333332
2014,FRA,56224.783611111117
2015,FRA,4841.7586111111113
2015,FRA,5547.1936111111108
2015,FRA,4959.4522222222222
2015,FRA,47401.212777777779
2015,FRA,10904.515277777778
2015,FRA,269127.52361111122
2015,FRA,53678.029166666667
2015,FRA,5078.6849999999995
2015,FRA,16502.585555555554
2015,FRA,198689.34444444446
2015,FRA,3265399.6577777765
2015,FRA,55067.640277777784
2015,FRA,3493.1027777777786
2015,FRA,23947.88861111111
2015,FRA,52123.14638888889
2015,FRA,18.624722222222225
2015,FRA,17378.617222222223
2015,FRA,76643.907500000016
2015,FRA,27057.281388888889
2015,FRA,902.61055555555549
2015,FRA,27538.975555555553
2015,FRA,750.35194444444448
2016,FRA,3329149.5997222229
2016,FRA,53.458333333333357
2016,FRA,59196.857777777783
2016,FRA,20950.44194444445
2016,FRA,4251.237222222222
2016,FRA,3698.0150000000017
2016,FRA,60.993888888888883
2016,FRA,25294.785000000003
2016,FRA,646.76527777777778
2016,FRA,10832.828611111112
2016,FRA,11480.925833333335
2016,FRA,80983.222499999989
2016,FRA,206170.4872222222
2016,FRA,49623.920555555567
2016,FRA,58271.851944444454
2016,FRA,826.84472222222223
2016,FRA,4280.8333333333339
2016,FRA,5272.412222222224
2016,FRA,14200.349722222225
2016,FRA,32017.241388888895
2016,FRA,343644.52916666656
2016,FRA,5095.4683333333342
2016,FRA,48145.352499999994
2017,FRA,3437450.5405555558
2017,FRA,4392.9133333333366
2017,FRA,135.63861111111106
2017,FRA,9868.9191666666648
2017,FRA,5065.9197222222238
2017,FRA,647.551111111111
2017,FRA,4016.2102777777782
2017,FRA,84760.767777777772
2017,FRA,4926.0163888888883
2017,FRA,23935.926111111115
2017,FRA,51887.402222222234
2017,FRA,225455.24555555556
2017,FRA,5337.0422222222232
2017,FRA,1196.2675
2017,FRA,368781.31500000006
2017,FRA,50124.443055555566
2017,FRA,29236.792222222226
2017,FRA,14208.338333333337
2017,FRA,54037.578055555561
2017,FRA,11440.505833333335
2017,FRA,57619.68277777778
2017,FRA,26622.170833333334
2017,FRA,84.683333333333351
2012,GBR,177251.5975
2012,GBR,59236.781111111115
2012,GBR,28185.077500000007
2012,GBR,126108.68583333337
2012,GBR,3817961.3880555551
2012,GBR,47091.110000000015
2012,GBR,6610.6088888888889
2012,GBR,44839.615555555567
2012,GBR,304322.95916666667
2012,GBR,1624.180277777778
2012,GBR,2374.7877777777776
2012,GBR,6315.8602777777778
2012,GBR,137066.52138888888
2012,GBR,1566.7591666666663
2012,GBR,45769.426666666666
2012,GBR,18604.971111111114
2012,GBR,31838.944166666668
2012,GBR,44526.513611111121
2013,GBR,64866.971666666665
2013,GBR,8121.3497222222222
2013,GBR,2482.8113888888893
2013,GBR,326416.03444444446
2013,GBR,122574.91527777778
2013,GBR,38610.153333333335
2013,GBR,5414727.9855555557
2013,GBR,9159.7038888888874
2013,GBR,5420.5916666666662
2013,GBR,28120.115833333337
2013,GBR,141881.16416666668
2013,GBR,189820.60027777779
2013,GBR,2049.5205555555558
2013,GBR,28524.648055555554
2013,GBR,44287.715833333343
2013,GBR,16946.856666666667
2013,GBR,47771.561666666676
2013,GBR,152894.6427777778
2014,GBR,325320.82000000007
2014,GBR,9217.3116666666665
2014,GBR,26184.728888888894
2014,GBR,5424559.4452777756
2014,GBR,37022.001666666663
2014,GBR,29690.992222222219
2014,GBR,2221.7
2014,GBR,139697.7525
2014,GBR,15943.863888888891
2014,GBR,56678.715277777781
2014,GBR,8783.30222222222
2014,GBR,49150.726111111107
2014,GBR,72474.411944444451
2014,GBR,3214.8299999999995
2014,GBR,185965.82833333331
2014,GBR,103304.08361111113
2014,GBR,6551.7922222222232
2014,GBR,154542.2283333333
2015,GBR,2340.1208333333334
2015,GBR,27333.861388888887
2015,GBR,16432.064166666663
2015,GBR,8636.4908333333333
2015,GBR,323697.37388888892
2015,GBR,184690.16
2015,GBR,5315.0172222222227
2015,GBR,38017.37777777778
2015,GBR,56493.532222222224
2015,GBR,7606.3961111111121
2015,GBR,2679.105
2015,GBR,162820.71444444443
2015,GBR,32310.72722222222
2015,GBR,54171.468333333323
2015,GBR,140240.44444444447
2015,GBR,79937.276666666658
2015,GBR,120504.2538888889
2015,GBR,5383535.3944444451
2016,GBR,18003.191666666669
2016,GBR,7283.4338888888879
2016,GBR,343925.02333333332
2016,GBR,8685.6202777777817
2016,GBR,24092.314444444448
2016,GBR,87796.798611111139
2016,GBR,140206.76277777777
2016,GBR,53662.185555555574
2016,GBR,10318.275555555554
2016,GBR,31889.048333333343
2016,GBR,242698.5616666667
2016,GBR,165782.50000000003
2016,GBR,3715.4394444444451
2016,GBR,38131.986666666664
2016,GBR,5578955.3791666673
2016,GBR,32917.6475
2016,GBR,188742.3183333333
2016,GBR,2603.8263888888891
2017,GBR,9814.3905555555539
2017,GBR,2937.6175
2017,GBR,32673.725555555568
2017,GBR,195329.80916666664
2017,GBR,301778.1697222222
2017,GBR,16473.258888888893
2017,GBR,33732.016388888893
2017,GBR,47284.2452777778
2017,GBR,23072.997222222228
2017,GBR,140642.45805555553
2017,GBR,87417.109166666691
2017,GBR,7137.7316666666675
2017,GBR,1421.7558333333334
2017,GBR,179628.31555555554
2017,GBR,60885.890000000029
2017,GBR,5485760.2233333346
2017,GBR,7467.0933333333351
2017,GBR,357809.26916666678
2012,GUY,3033.7363888888885
2012,GUY,181338.06583333336
2013,GUY,180944.01749999996
2013,GUY,2869.0988888888887
2014,GUY,180112.25166666668
2014,GUY,2911.8616666666667
2015,GUY,2919.6522222222225
2015,GUY,183061.83416666667
2016,GUY,181718.19638888884
2016,GUY,3077.0080555555551
2017,GUY,3073.4399999999996
2017,GUY,195243.20944444442
2012,HND,355.99722222222221
2012,HND,144171.04638888888
2013,HND,188270.61027777777
2013,HND,177.3225
2014,HND,193988.49888888889
2014,HND,147.57694444444445
2015,HND,145.47444444444446
2015,HND,179685.95972222229
2016,HND,191505.80416666667
2016,HND,251.79277777777779
2017,HND,192400.75500000003
2017,HND,372.5730555555557
2012,HTI,28786.449444444446
2012,HTI,154441.06555555557
2013,HTI,174136.99972222224
2013,HTI,29860.040555555559
2014,HTI,177345.28916666671
2014,HTI,29771.733333333334
2015,HTI,29076.333333333332
2015,HTI,205273.36361111116
2016,HTI,220233.00722222216
2016,HTI,32588.203611111116
2017,HTI,32180.210833333338
2017,HTI,223814.73222222232
2012,IND,717024.14888888877
2012,IND,4602831.0327777779
2013,IND,732712.44277777779
2013,IND,5127443.0444444437
2014,IND,5496302.2458333336
2014,IND,715896.25972222222
2015,IND,6207007.2836111132
2015,IND,665881.96749999991
2016,IND,6441116.2744444441
2016,IND,725787.46916666662
2017,IND,7092978.7341666669
2017,IND,771994.23583333322
2012,ISL,1342.2630555555561
2012,ISL,116397.64305555556
2013,ISL,188.58583333333328
2013,ISL,141405.76194444444
2014,ISL,134559.095
2014,ISL,200.735
2015,ISL,400.28916666666663
2015,ISL,136423.01499999998
2016,ISL,138384.30388888888
2016,ISL,258.89555555555552
2017,ISL,162947.97972222226
2017,ISL,314.69583333333338
2012,JAM,16179.23111111111
2012,JAM,395524.61666666664
2013,JAM,16650.81722222222
2013,JAM,487676.6238888888
2014,JAM,470368.84972222219
2014,JAM,17542.293888888889
2015,JAM,479859.72861111118
2015,JAM,18460.93472222222
2016,JAM,18288.868333333332
2016,JAM,476205.02833333332
2017,JAM,514344.12277777784
2017,JAM,20325.443055555555
2012,JPN,15010840.289722223
2012,JPN,208490.57416666666
2012,JPN,44668.557499999995
2013,JPN,72655.413611111115
2013,JPN,215491.42083333337
2013,JPN,22190318.26111111
2014,JPN,22919617.320555549
2014,JPN,72095.380833333344
2014,JPN,208405.09277777775
2015,JPN,68192.985277777785
2015,JPN,188329.55527777778
2015,JPN,23223498.185833339
2016,JPN,24198782.981111117
2016,JPN,187593.59527777781
2016,JPN,81681.37027777778
2017,JPN,217282.8086111111
2017,JPN,89849.626944444433
2017,JPN,25469548.284444451
2012,KEN,232654.00277777773
2012,KEN,1455.8752777777779
2013,KEN,2940.2441666666664
2013,KEN,210695.58388888894
2014,KEN,216478.22555555557
2014,KEN,4334.0422222222214
2015,KEN,5604.6500000000005
2015,KEN,218587.68666666662
2016,KEN,4956.4097222222226
2016,KEN,192423.51638888894
2017,KEN,5625.8827777777788
2017,KEN,319509.97194444446
2012,KIR,70984.895833333343
2012,KIR,7887.6197222222236
2012,KIR,47627.201666666675
2013,KIR,5478.89
2013,KIR,39305.7911111111
2013,KIR,48724.93472222222
2014,KIR,11791.209166666666
2014,KIR,87781.180000000008
2014,KIR,43792.573611111118
2015,KIR,9746.2952777777755
2015,KIR,63264.82027777777
2015,KIR,53792.683888888896
2016,KIR,9258.5888888888876
2016,KIR,30452.3438888889
2016,KIR,57718.833611111091
2017,KIR,64130.976944444454
2017,KIR,28810.55611111112
2017,KIR,8637.1958333333369
2012,KOR,2298812.5847222218
2012,KOR,73693.148055555546
2013,KOR,132444.5675
2013,KOR,6006250.2827777769
2014,KOR,7302374.9408333348
2014,KOR,129151.58555555555
2015,KOR,7607745.2605555542
2015,KOR,109926.98222222223
2016,KOR,7263639.9688888909
2016,KOR,129220.31333333337
2017,KOR,184868.35722222223
2017,KOR,7503297.2347222231
2012,MDG,562139.27083333349
2012,MDG,5044.2272222222227
2013,MDG,8676.6405555555557
2013,MDG,589961.72111111111
2014,MDG,619064.9491666666
2014,MDG,9456.65138888889
2015,MDG,8052.5569444444445
2015,MDG,633574.05277777766
2016,MDG,772320.06361111125
2016,MDG,7065.9533333333347
2017,MDG,7820.283611111111
2017,MDG,813645.88055555557
2012,NLD,12274.667777777777
2012,NLD,171611.17055555561
2012,NLD,7862048.0825000005
2012,NLD,123463.7561111111
2012,NLD,39775.76694444444
2012,NLD,6918.2108333333335
2012,NLD,51828.239722222221
2013,NLD,18503.642222222225
2013,NLD,44988.473888888882
2013,NLD,209647.51055555558
2013,NLD,167056.70888888888
2013,NLD,7766.5488888888867
2013,NLD,48673.241111111107
2013,NLD,8767631.56861111
2014,NLD,47474.18777777777
2014,NLD,196362.76027777774
2014,NLD,9013318.7805555556
2014,NLD,207538.53444444443
2014,NLD,7911.6336111111113
2014,NLD,21161.176111111105
2014,NLD,54010.065
2015,NLD,48215.663888888885
2015,NLD,48017.946111111123
2015,NLD,217678.46111111113
2015,NLD,7342.2052777777781
2015,NLD,156853.26361111115
2015,NLD,16014.128333333332
2015,NLD,9159927.7747222222
2016,NLD,9657326.7744444478
2016,NLD,7411.935
2016,NLD,159472.4738888889
2016,NLD,49283.095555555585
2016,NLD,12614.813055555558
2016,NLD,47923.848333333328
2016,NLD,264080.92472222226
2017,NLD,225180.09277777781
2017,NLD,9691655.2794444468
2017,NLD,7948.4527777777766
2017,NLD,37332.818055555566
2017,NLD,17121.88
2017,NLD,180254.7480555556
2017,NLD,40777.874166666676
2012,NOR,87.562777777777782
2012,NOR,2086422.0183333331
2012,NOR,2405.9691666666668
2012,NOR,38071.525000000009
2012,NOR,665.04416666666668
2013,NOR,1134.9061111111112
2013,NOR,2856326.9450000003
2013,NOR,700.16944444444448
2013,NOR,613.82583333333332
2013,NOR,41292.625
2014,NOR,37155.476944444439
2014,NOR,988.3855555555557
2014,NOR,120.66416666666666
2014,NOR,2930375.240277777
2014,NOR,877.02805555555551
2015,NOR,1425.52
2015,NOR,3010789.1661111112
2015,NOR,1521.1652777777776
2015,NOR,1072.7036111111111
2015,NOR,35469.827222222229
2016,NOR,400.69972222222225
2016,NOR,3065620.6949999994
2016,NOR,1089.38
2016,NOR,1012.6708333333331
2016,NOR,36473.357500000006
2017,NOR,3285292.0533333346
2017,NOR,1073.1002777777778
2017,NOR,35309.156111111115
2017,NOR,22.048333333333332
2017,NOR,1102.1997222222219
2012,NZL,27486.851111111115
2012,NZL,3623.4536111111115
2012,NZL,528120.5225
2012,NZL,6137.6383333333324
2013,NZL,5587.0827777777795
2013,NZL,28536.446666666667
2013,NZL,2824.8616666666667
2013,NZL,578446.1436111111
2014,NZL,6127.6591666666673
2014,NZL,29654.409166666661
2014,NZL,2869.4625
2014,NZL,591666.19861111115
2015,NZL,2343.1536111111113
2015,NZL,593057.68472222227
2015,NZL,29228.724722222225
2015,NZL,5807.4763888888892
2016,NZL,3217.7377777777783
2016,NZL,599727.07083333354
2016,NZL,29535.436944444453
2016,NZL,6532.2497222222237
2017,NZL,6512.44888888889
2017,NZL,657526.07833333348
2017,NZL,3230.6744444444457
2017,NZL,28845.340000000011
2012,PER,8724.9241666666676
2012,PER,775604.22305555537
2013,PER,9480.59527777778
2013,PER,879322.15611111128
2014,PER,864576.00250000018
2014,PER,9037.9683333333323
2015,PER,878973.33527777786
2015,PER,8909.9911111111123
2016,PER,849766.70972222241
2016,PER,8556.5444444444438
2017,PER,875346.06305555534
2017,PER,8845.3291666666664
2012,PNG,70.5011111111111
2012,PNG,1690889.9477777777
2013,PNG,173.89277777777778
2013,PNG,1771446.8622222221
2014,PNG,1812201.0011111116
2014,PNG,133.5263888888889
2015,PNG,1836092.6500000001
2016,PNG,1942678.8511111112
2016,PNG,47.728888888888889
2017,PNG,1988650.0627777786
2017,PNG,587.53305555555551
2012,PRT,1754586.787222222
2012,PRT,360292.42833333329
2012,PRT,442110.78555555549
2013,PRT,428244.50388888887
2013,PRT,2024635.0302777777
2013,PRT,351656.42944444448
2014,PRT,469925.75944444432
2014,PRT,2071601.0158333329
2014,PRT,349936.66083333327
2015,PRT,466329.473888889
2015,PRT,2029711.5972222215
2015,PRT,340570.74527777772
2016,PRT,455206.94194444449
2016,PRT,343038.28583333327
2016,PRT,2040783.1547222219
2017,PRT,459894.88305555569
2017,PRT,337773.74999999994
2017,PRT,1994333.3283333336
2012,SDN,70172.930000000008
2012,SDN,185470.18833333335
2013,SDN,209025.25111111111
2013,SDN,73029.772499999992
2014,SDN,75757.604444444427
2014,SDN,230765.54250000004
2015,SDN,311577.48555555556
2015,SDN,76132.623333333322
2016,SDN,297114.46944444446
2016,SDN,74664.47138888888
2017,SDN,77646.445555555532
2017,SDN,386898.74249999993
2012,SEN,411178.59166666662
2012,SEN,72670.2136111111
2013,SEN,413504.93722222227
2013,SEN,72083.437222222215
2014,SEN,68332.595
2014,SEN,435388.18583333335
2015,SEN,422316.56944444438
2015,SEN,67024.100277777761
2016,SEN,405896.0283333335
2016,SEN,65995.863888888882
2017,SEN,448896.87472222233
2017,SEN,65872.060277777782
2012,STP,84802.73555555554
2012,STP,49965.039999999994
2013,STP,46022.695
2013,STP,95837.228055555534
2014,STP,79967.2325
2014,STP,38833.944166666661
2015,STP,76031.14444444445
2015,STP,38319.784166666672
2016,STP,81606.213333333319
2016,STP,36675.666944444441
2017,STP,33922.574722222227
2017,STP,71902.739722222221
2012,TLS,45225.032777777771
2012,TLS,3660.846111111111
2013,TLS,3369.5572222222222
2013,TLS,46334.88444444444
2014,TLS,38672.6336111111
2014,TLS,3348.9313888888892
2015,TLS,3440.9441666666671
2015,TLS,38611.265555555568
2016,TLS,47894.279444444459
2016,TLS,4638.1052777777777
2017,TLS,46870.561944444438
2017,TLS,7617.8452777777793
2012,TWN,1421679.8733333338
2012,TWN,90687.82666666666
2013,TWN,186095.49472222218
2013,TWN,2604683.4991666665
2014,TWN,185483.68249999994
2014,TWN,2602439.0994444448
2015,TWN,2766814.2677777768
2015,TWN,149251.68611111111
2016,TWN,3169383.285
2016,TWN,147055.59833333336
2017,TWN,163592.60527777777
2017,TWN,3215969.8741666665
2012,URY,39236.69055555555
2012,URY,703942.9055555556
2013,URY,839103.653611111
2013,URY,54409.048055555555
2014,URY,70773.321666666641
2014,URY,974476.34861111117
2015,URY,37450.403333333335
2015,URY,820914.46305555548
2016,URY,83999.8313888889
2016,URY,1081604.6472222228
2017,URY,798413.58694444469
2017,URY,41664.1436111111
2012,USA,4239.0944444444449
2012,USA,5321689.2594444444
2012,USA,6241.5197222222232
2012,USA,16623.643333333333
2012,USA,222919.0511111111
2012,USA,55760.873055555559
2012,USA,54678.488611111105
2012,USA,14281.51972222222
2012,USA,12925.067222222226
2012,USA,940975.88027777791
2012,USA,120881.9613888889
2012,USA,5698.8627777777774
2012,USA,169847.6841666667
2012,USA,40.904722222222226
2012,USA,3286.1994444444445
2013,USA,3576.7102777777786
2013,USA,17115.460555555554
2013,USA,52689.462499999994
2013,USA,7502973.2861111108
2013,USA,986482.98083333345
2013,USA,52954.952222222237
2013,USA,16236.587222222221
2013,USA,183714.7888888889
2013,USA,6160.7911111111125
2013,USA,82.484722222222231
2013,USA,164851.3247222222
2013,USA,23905.633333333335
2013,USA,4256.2891666666665
2013,USA,6578.9266666666654
2013,USA,126149.94527777776
2014,USA,5558.2069444444442
2014,USA,27662.319444444445
2014,USA,8149340.4072222225
2014,USA,182599.63916666669
2014,USA,62434.360277777771
2014,USA,158824.71083333332
2014,USA,21655.989166666674
2014,USA,148341.61694444445
2014,USA,5800.6669444444451
2014,USA,4883.7858333333324
2014,USA,77.841111111111118
2014,USA,986827.35194444447
2014,USA,52927.53805555556
2014,USA,5468.2055555555544
2014,USA,12862.712500000001
2015,USA,5072.7444444444427
2015,USA,5600.1413888888883
2015,USA,50.928055555555552
2015,USA,7821596.2358333329
2015,USA,177080.79416666675
2015,USA,5845.75111111111
2015,USA,896976.68527777784
2015,USA,143242.1511111111
2015,USA,19909.578333333342
2015,USA,5669.4050000000016
2015,USA,15090.195833333335
2015,USA,137865.04500000004
2015,USA,27366.428611111118
2015,USA,40407.819722222222
2015,USA,60740.720555555556
2016,USA,42.357222222222227
2016,USA,72054.391388888878
2016,USA,150523.67472222229
2016,USA,5920.0244444444461
2016,USA,5456.4141666666656
2016,USA,901568.23972222232
2016,USA,148717.98527777777
2016,USA,17356.208611111113
2016,USA,12054.65777777778
2016,USA,27164.694444444449
2016,USA,192721.18888888892
2016,USA,7469032.5186111135
2016,USA,4440.701944444445
2016,USA,4693.1080555555554
2016,USA,57620.063611111123
2017,USA,154120.68027777781
2017,USA,920738.84666666668
2017,USA,46.767222222222216
2017,USA,4152.9658333333346
2017,USA,14198.297500000004
2017,USA,139233.31583333333
2017,USA,70335.902777777781
2017,USA,4800.0636111111144
2017,USA,85215.876944444433
2017,USA,8362576.4225000022
2017,USA,17582.951111111113
2017,USA,191512.27472222218
2017,USA,25261.296666666673
2017,USA,6446.0930555555569
2017,USA,5062.8172222222229
2012,VEN,1577232.6586111111
2012,VEN,910.67888888888876
2013,VEN,1067.3244444444445
2013,VEN,1726080.1052777774
2014,VEN,860.3375
2014,VEN,1732083.6624999999
2015,VEN,1558773.5147222225
2015,VEN,866.9419444444444
2016,VEN,1399596.5063888887
2016,VEN,1129.1374999999998
2017,VEN,1164.1122222222223
2017,VEN,1290701.9575000005
2012,ZAF,2500872.1450000005
2012,ZAF,101.96055555555554
2013,ZAF,129.3925
2013,ZAF,2622872.3641666672
2014,ZAF,2681212.4641666678
2014,ZAF,59.497500000000009
2015,ZAF,32.660555555555561
2015,ZAF,2822558.4230555561
2016,ZAF,2933824.3308333335
2016,ZAF,21.321944444444448
2017,ZAF,49.203055555555579
2017,ZAF,3195072.3150000004
